y_true,y_cal,y_pred
20.044999999385418,24.392570700249134,19.699158
19.56894736237396,22.698238306198625,19.214432
19.227368416803323,21.56534623832219,18.85852
18.885789471232687,20.918261381916505,18.670113
18.72,20.628469275405735,18.543076
18.701315790045705,20.57454442807347,18.454033
18.53052631726039,20.65658911893696,18.524788
18.48,20.796410766516555,18.78817
18.48,20.935402794925377,19.226532
18.48,21.032943136075467,19.759148
18.48,21.06529311759189,20.349602
18.48,21.024418738805288,20.958366
18.508421057534623,20.9162844538804,21.516449
18.85000000310526,20.7584621618709,22.036774
18.96,20.57716438733907,22.486748
18.91342105287673,20.403965880156964,22.848076
18.742631580091413,20.272487872612643,23.139435
18.868157892693905,20.21518601385656,23.337227
18.96,20.260130724219405,23.456207
18.96,20.427323570912662,23.505135
18.96,20.72366356405902,23.477966
18.96,21.135147980170927,23.39721
19.002105265936287,21.614287076521077,23.264313
19.17289473872161,22.060471269291845,23.09951
19.2,22.293588810949625,22.90385
19.2,22.034913695946067,22.693295
19.2,20.945689841196145,22.490307
19.2,18.79453434501277,22.282673
19.2,15.68946084181637,22.117325
19.2,12.106895084275097,21.989342
19.2,8.637602138547244,21.885345
