y_true,y_cal,y_pred
85.64062496854102,80.47400767339049,85.22347
86.64,81.93563571769182,85.17375
86.07684209954293,82.15106828323113,84.642815
85.09263157698615,81.16436079131405,83.03183
83.7263157947036,79.27954605670283,80.851685
82.21500001397368,76.92838641504521,78.328
80.7536842301385,74.48250503132412,75.81082
79.37421055981994,72.15544890354157,73.64783
77.66631583196677,70.01890917368613,72.01313
75.41763159319686,68.06493713329101,70.82153
73.08947365479224,66.25999993878064,70.023895
71.55236839972437,64.57654236593544,69.53862
70.29631577917729,63.00642907014059,69.216034
69.17210525972575,61.563303456043286,69.05435
68.14736842301386,60.27888784908652,68.96452
67.12263158630194,59.19611384933705,68.88655
66.20157895799169,58.36040905995019,68.83276
65.41657895643905,57.80917886180081,68.73789
64.9042105380831,57.55816922905418,68.61181
64.11973683980696,57.58181158262578,68.455666
63.33263156456511,57.78317353394839,68.24909
62.64947367342383,57.94994829117705,68.02242
61.79789472785319,57.70332404913007,67.76878
61.14236841835596,56.4802972888939,67.524345
60.6,53.64107141760155,67.27803
59.91684210885872,48.765279265258144,67.05779
59.49684210885873,41.98234413424812,66.90239
59.09289474493214,34.016974462525255,66.77629
58.58052632657618,25.88263721611041,66.77261
58.06815788912898,18.48927520715088,66.87213
57.7452631539723,12.406340492880569,67.04038
