y_true,y_cal,y_pred
82.05562516371914,89.5028383744244,84.09419
85.123750024225,93.47694005515926,85.78415
87.03094736181316,96.5183947486985,86.92244
87.92194735067567,98.45927153631015,87.50079
88.04676315994372,99.30919676762912,87.44177
87.82401315574984,99.24872033491854,86.45052
87.60126315853421,98.5459119344494,84.91983
86.87107894736043,97.45287709678855,83.35712
85.5345789189598,96.1459814365802,82.03583
84.75903946421201,94.72303173133164,80.95078
83.84210526017368,93.2311099795962,80.117325
82.06010528244869,91.69753949514448,79.497025
80.6838157926311,90.15114374627328,78.96506
79.5700657689639,88.63185571473048,78.54889
78.23557893905527,87.1908720746354,78.17279
76.98256579646794,85.88394910811913,77.78714
75.8688158103898,84.75944873918668,77.41683
75.26202631831805,83.84129236451606,76.99886
74.62610524397368,83.10543024520791,76.54984
72.84410526624869,82.44748118194839,76.07504
71.29657894265232,81.6411029609323,75.55571
69.96007891425168,80.29694827329183,75.02643
69.43452630896843,77.85789951978724,74.48091
68.85805262907435,73.69810031967705,73.95903
67.96705264021185,67.37032159187827,73.448524
67.2270394732246,58.90383694325672,72.97927
66.57252630694342,48.91870204135037,72.59204
66.12702631251217,38.43474565116436,72.2479
65.88,28.513634371229827,72.04502
65.88,19.956868238318837,71.96146
65.51052631674868,13.171998645072128,71.95956
