y_true,y_cal,y_pred
63.50092104423849,69.49665699191473,64.84415
65.06017102474786,70.79184212244692,64.95383
65.77436842425533,71.2095235307465,64.63305
65.55161841952189,70.89457282651661,64.1161
64.94660526371743,70.12771898684143,63.331596
64.22447368882007,69.19136479177796,62.319725
63.33347366988632,68.26871556042573,61.317047
62.58185525232681,67.42812303944707,60.525707
61.90934210113323,66.66060774194051,60.027576
60.7955921150551,65.92473957028172,59.74624
59.944736845675656,65.17852508321819,59.656616
59.49923683620878,64.39668173866826,59.706287
58.88060525764244,63.57721920797304,59.782093
58.17647368799408,62.74107989167849,59.903194
57.28547369913159,61.927394397181104,60.00714
56.515855270411926,61.18593268528868,60.05453
55.84760525621161,60.567549908620485,60.068745
55.17935526295806,60.11259805904544,60.00028
54.65036842142033,59.83624618659634,59.866024
54.42761841668689,59.70846408350453,59.673367
54.04973683437829,59.62566418991919,59.40851
53.60423683994704,59.372960996659565,59.103325
53.15873684551579,58.586958739238725,58.75506
52.816618422053146,56.75793046788323,58.39863
52.593868417319705,53.34524183259003,58.02703
52.37111841896103,48.04134946880552,57.66703
52.0967368434908,41.04042637790864,57.354866
51.651236849059536,33.05472773513802,57.060776
51.20573684537191,25.03475860740605,56.86834
50.76023683590503,17.818908132798143,56.761597
50.537368420732896,11.921267183116314,56.711075
