y_true,y_cal,y_pred
56.1368421026482,53.37978954829399,54.75158
55.27298244480886,52.383508469657166,53.238495
53.45122806843213,50.87358226354595,51.301773
51.629473692055406,49.244440570412,49.125042
49.94175440121884,47.79819463766271,47.03926
48.43122808706372,46.65829837779389,45.306698
47.292631601828255,45.81137515068432,44.08783
45.97684209864405,45.180257557773146,43.421616
44.865263141551246,44.6748581827559,43.26603
44.18210525040997,44.21786280475207,43.471348
43.27859647902493,43.75523837137749,43.9488
42.49578946812743,43.25897239475153,44.605293
41.884210525662056,42.72573705254224,45.309853
41.65649122861496,42.17316986321358,46.052975
41.6,41.634675682384845,46.764133
41.374736833606654,41.15335662215281,47.3972
40.96,40.77543981624102,47.96355
40.96,40.54320002106091,48.414574
40.96,40.486785896355215,48.760563
40.96,40.61352256732432,49.00511
40.96,40.892205685638885,49.133957
40.96,41.22901539659374,49.174816
40.96,41.43295720671829,49.12617
40.988771920263616,41.178888329175095,49.02043
41.44421053203601,40.00756666457814,48.85554
41.45017543391136,37.44495504845927,48.659275
41.337543863135735,33.27579197786085,48.469048
41.56526316018282,27.785488660929413,48.264614
41.6,21.69461867668445,48.125328
41.6,15.8264249645403,48.042915
41.6,10.797930684493162,47.996166
