y_true,y_cal,y_pred
132.2572220142558,130.0025690591894,140.52979
145.6718843631563,140.55613396698817,151.92554
156.48849997727223,150.96131487749452,166.6745
166.76356665554343,160.7988231584338,178.91963
175.91257911142978,169.64221993439298,188.34271
182.5609211900121,177.11883270238087,193.21826
187.9124211307725,182.9702745472525,194.77878
191.97223686681667,187.09123675239408,193.52875
193.92763159581148,189.53128121918903,190.63562
194.00739473503876,190.4612153879066,187.23029
193.0415789461989,190.1218213851267,183.69037
191.0861842172041,188.7759294027073,180.22954
188.0332631811349,186.6750576147224,176.6951
184.70771056658617,184.03951015559355,173.2475
181.18800005439556,181.0442812061512,169.8103
177.66828954220492,177.80291420224057,166.35721
174.14857903001428,174.34433245658116,162.98048
170.6288684899733,170.58152732859247,159.60257
167.10915784370945,166.27668690635875,156.28006
163.58944730145814,161.01753895836728,153.04048
160.20421047934892,154.2348635466272,149.86569
157.07557891295724,145.3011509232625,146.82065
154.30357892824486,133.72927708316325,143.89536
150.8151841977391,119.4200996708754,141.1593
146.58847368705943,102.83191614730924,138.58197
143.85092106646673,84.95383145482144,136.20915
141.35431581074914,67.07714861868416,134.09978
139.00784213595537,50.47366501313799,132.17651
136.66136846116163,36.11713656313272,130.59329
134.60907898863988,24.533800327161305,129.30002
133.02947369431496,15.796937024106786,128.22493
