strain,stress
0.002,60.12223712
0.004,85.39963036
0.006,104.4862758
0.008,118.3545458
0.01,127.9768126
0.012,134.3254484
0.014,138.3728257
0.016,141.0913166
0.018,143.4532934
0.02,145.2517455
0.022,146.8556391
0.024,148.2779195
0.026,149.5329245
0.028,150.6349918
0.03,151.5984593
0.032,152.4376647
0.034,153.1669457
0.036,153.8006402
0.038,154.3530858
0.04,154.8386204
0.042,155.2715817
0.044,155.6663075
0.046,156.0371356
0.048,156.3984036
0.05,156.7644495
0.052,157.1496109
0.054,157.5682256
0.056,158.0346315
0.058,158.5631661
0.06,158.6436169
0.062,158.7957574
0.064,158.9350611
0.066,159.0617623
0.068,159.1760918
0.07,159.2782763
0.072,159.3685389
0.074,159.4470993
0.076,159.5141731
0.078,159.5699726
0.08,159.6147064
0.082,159.6485798
0.084,159.6717942
0.086,159.6845481
0.088,159.6870361
0.09,159.6794497
0.092,159.6619771
0.094,159.6348031
0.096,159.5981093
0.098,159.5520742
0.1,159.4968729
0.102,159.4326777
0.104,159.3596575
0.106,159.2779783
0.108,159.1878032
0.11,159.0892922
0.112,158.9826023
0.114,158.8678879
0.116,158.7453003
0.118,158.6149881
0.12,158.4770971
0.122,158.3317704
0.124,158.1791485
0.126,158.019369
0.128,157.8525673
0.13,157.6788758
0.132,157.4984246
0.134,157.3113414
0.136,157.1177512
0.138,156.917777
0.14,156.7115389
0.142,156.4991551
0.144,156.2807413
0.146,156.0564111
0.148,155.8262759
0.15,155.5904446
0.152,155.3490244
0.154,155.1021203
0.156,154.8498351
0.158,154.5922696
0.16,154.3295229
0.162,154.061692
0.164,153.7888719
0.166,153.5111559
0.168,153.2286355
0.17,152.9414003
0.172,152.6495384
0.174,152.353136
0.176,152.0522778
0.178,151.7470467
0.18,151.4375242
0.182,151.1237903
0.184,150.8059234
0.186,150.4840005
0.188,150.1580972
0.19,149.8282876
0.192,149.4946448
0.194,149.1572402
0.196,148.8161442
0.198,148.4714261
0.2,148.1231536
0.202,147.7713938
0.204,147.4162123
0.206,147.0576738
0.208,146.6958421
0.21,146.3307799
0.212,145.9625489
0.214,145.5912101
0.216,145.2168236
0.218,144.8394485
0.22,144.4591433
0.222,144.0759659
0.224,143.6899732
0.226,143.3012217
0.228,142.9097671
0.23,142.5156646
0.232,142.118969
0.234,141.7197345
0.236,141.3180147
0.238,140.9138631
0.24,140.5073326
0.242,140.0984758
0.244,139.6873451
0.246,139.2739925
0.248,138.8584699
0.25,138.4408291
0.252,138.0211215
0.254,137.5993987
0.256,137.1757121
0.258,136.7501131
0.26,136.3226531
0.262,135.8933837
0.264,135.4623564
0.266,135.029623
0.268,134.5952354
0.27,134.1592459
0.272,133.7217067
0.274,133.2826708
0.276,132.8421911
0.278,132.4003211
0.28,131.9571148
0.282,131.5126264
0.284,131.0669108
0.286,130.6200236
0.288,130.1720205
0.29,129.7229584
0.292,129.2728944
0.294,128.8218865
0.296,128.3699934
0.298,127.9172748
0.3,127.4637909
0.302,127.0096028
0.304,126.5547728
0.306,126.0993639
0.308,125.6434401
0.31,125.1870664
0.312,124.7303091
0.314,124.2732352
0.316,123.8159131
0.318,123.3584125
0.32,122.900804
0.322,122.4431598
0.324,121.9855531
0.326,121.5280586
0.328,121.0707523
0.33,120.6137118
0.332,120.157016
0.334,119.7007453
0.336,119.2449817
0.338,118.7898087
0.34,118.3353117
0.342,117.8815772
0.344,117.4286941
0.346,116.9767524
0.348,116.5258444
0.35,116.0760638
0.352,115.6275064
0.354,115.1802699
0.356,114.7344538
0.358,114.2901597
0.36,113.8474913
0.362,113.406554
0.364,112.9674558
0.366,112.5303064
0.368,112.0952179
0.37,111.6623046
0.372,111.2316831
0.374,110.8034721
0.376,110.3777929
0.378,109.954769
0.38,109.5345263
0.382,109.1171934
0.384,108.702901
0.386,108.2917828
0.388,107.8839747
0.39,107.4796153
0.392,107.0788461
0.394,106.681811
0.396,106.2886567
0.398,105.8995328
