strain,stress
0.002,75.31785551
0.004,100.476889
0.006,130.4189243
0.008,164.8872872
0.01,203.6253037
0.012,246.3762995
0.014,292.8836005
0.016,342.8905326
0.018,396.1404218
0.02,439.4457201
0.022,510.6217014
0.024,567.9307334
0.026,613.3203206
0.028,648.600417
0.03,675.4434266
0.032,695.3842028
0.034,709.8200492
0.036,720.0107189
0.038,727.0784147
0.04,731.0077894
0.042,734.6459453
0.044,737.7024347
0.046,740.7492595
0.048,744.2208713
0.05,748.4141717
0.052,753.4885118
0.054,759.4656927
0.056,766.229965
0.058,773.5280293
0.06,787.1190018
0.062,787.3947572
0.064,787.6438497
0.066,787.8663113
0.068,788.0621831
0.07,788.2315152
0.072,788.3743669
0.074,788.4908059
0.076,788.5809089
0.078,788.6447608
0.08,788.682455
0.082,788.6940928
0.084,788.6797839
0.086,788.6396456
0.088,788.5738029
0.09,788.4823886
0.092,788.3655426
0.094,788.2234123
0.096,788.0561521
0.098,787.8639234
0.1,787.6468944
0.102,787.4052399
0.104,787.1391414
0.106,786.8487864
0.108,786.534369
0.11,786.1960891
0.112,785.8341526
0.114,785.4487711
0.116,785.0401618
0.118,784.6085475
0.12,784.1541559
0.122,783.6772204
0.124,783.177979
0.126,782.6566745
0.128,782.1135548
0.13,781.5488719
0.132,780.9628825
0.134,780.3558473
0.136,779.7280313
0.138,779.0797033
0.14,778.4111359
0.142,777.7226054
0.144,777.0143915
0.146,776.2867774
0.148,775.5400492
0.15,774.7744962
0.152,773.9904107
0.154,773.1880875
0.156,772.3678241
0.158,771.5299204
0.16,770.6746786
0.162,769.8024029
0.164,768.9133997
0.166,768.0079769
0.168,767.0864445
0.17,766.1491136
0.172,765.1962969
0.174,764.2283083
0.176,763.2454626
0.178,762.2480759
0.18,761.2364645
0.182,760.2109459
0.184,759.1718376
0.186,758.1194576
0.188,757.0541242
0.19,755.9761554
0.192,754.8858693
0.194,753.7835835
0.196,752.6696155
0.198,751.5442817
0.2,750.4078983
0.202,749.2607801
0.204,748.1032413
0.206,746.9355945
0.208,745.7581512
0.21,744.5712213
0.212,743.3751131
0.214,742.1701331
0.216,740.9565858
0.218,739.7347735
0.22,738.5049964
0.222,737.2675522
0.224,736.0227362
0.226,734.7708407
0.228,733.5121554
0.23,732.2469668
0.232,730.9755584
0.234,729.6982103
0.236,728.415199
0.238,727.1267976
0.24,725.8332753
0.242,724.5348975
0.244,723.2319254
0.246,721.924616
0.248,720.6132219
0.25,719.2979914
0.252,717.9791678
0.254,716.6569897
0.256,715.3316908
0.258,714.0034996
0.26,712.6726394
0.262,711.3393279
0.264,710.0037773
0.266,708.6661941
0.268,707.3267788
0.27,705.9857262
0.272,704.6432244
0.274,703.2994556
0.276,701.9545953
0.278,700.6088123
0.28,699.2622688
0.282,697.9151199
0.284,696.5675137
0.286,695.219591
0.288,693.8714853
0.29,692.5233223
0.292,691.1752203
0.294,689.8272896
0.296,688.4796325
0.298,687.1323431
0.3,685.7855074
0.302,684.4392028
0.304,683.093498
0.306,681.7484531
0.308,680.4041192
0.31,679.0605384
0.312,677.7177437
0.314,676.3757584
0.316,675.0345965
0.318,673.6942625
0.32,672.3547508
0.322,671.016046
0.324,669.6781225
0.326,668.3409444
0.328,667.0044655
0.33,665.668629
0.332,664.3333674
0.334,662.9986021
0.336,661.6642438
0.338,660.3301918
0.34,658.9963342
0.342,657.6625476
0.344,656.3286969
0.346,654.9946352
0.348,653.6602039
0.35,652.325232
0.352,650.9895365
0.354,649.652922
0.356,648.3151804
0.358,646.976091
0.36,645.6354203
0.362,644.2929219
0.364,642.948336
0.366,641.6013897
0.368,640.2517967
0.37,638.8992569
0.372,637.5434567
0.374,636.1840684
0.376,634.8207504
0.378,633.4531468
0.38,632.0808874
0.382,630.7035874
0.384,629.3208477
0.386,627.9322539
0.388,626.5373769
0.39,625.1357726
0.392,623.7269815
0.394,622.3105287
0.396,620.8859238
0.398,619.4526605
