y_true,y_cal
104.11882366614792,102.09708691538809
116.15792245418146,112.52672031013935
124.52825483111494,120.31138018870544
131.22847641573725,125.56311675155649
135.34170356943937,128.6037899263466
137.01966757240402,129.84040179221972
137.2,129.68067902813064
135.98072019135245,128.48955202726376
133.42843487761982,126.57432008498796
130.62058170962945,124.18516466489096
128.37350415447838,121.5215949136699
125.03124655148916,118.73979909743139
122.26314405880214,115.95887682148687
120.04088645581292,113.26538351174852
117.57091416655635,110.71602930409921
116.07047090171848,108.33828318799783
114.83548475135842,106.12840446002701
113.60049860673014,104.046244718031
112.36551246210183,102.00614806296585
111.28526315873677,99.86360050917838
