strain,stress
0.028070175,78.48
0.034307992,84.6
0.042105263,90.72
0.057699805,96.84
0.07797271,104.04
0.098245614,110.88
0.126315789,117.72
0.155945419,122.76
0.185575049,124.92
0.215204678,124.92
0.244834308,122.4
0.274463938,118.8
0.304093567,115.2
0.333723197,110.88
0.363352827,107.28
0.392982456,105.12
0.422612086,102.96
0.452241715,100.8
0.481871345,97.56
0.511500975,95.76
0.541130604,93.24
0.570760234,91.8
0.600389864,90.36
0.630019493,90
0.659649123,89.64
0.689278752,89.28
0.718908382,88.56
0.748538012,88.92
0.778167641,89.28
