strain,stress
0.001381693,15.12
0.001381693,6.16
0.00552677,27.44
0.006908463,30.24
0.012435233,43.12
0.013816926,47.04
0.013816926,43.68
0.017962003,52.08
0.022107081,54.88
0.034542314,65.52
0.056649396,73.92
0.082901554,76.16
0.109153713,76.16
0.135405872,76.16
0.161658031,75.6
0.18791019,74.48
0.214162349,73.92
0.240414508,73.36
0.266666667,72.8
0.292918826,71.68
0.319170984,70
0.345423143,68.88
0.371675302,67.76
0.397927461,67.2
0.42417962,66.08
0.450431779,64.96
0.476683938,64.4
0.502936097,63.84
0.529188256,63.84
0.555440415,62.72
0.581692573,62.72
0.607944732,62.72
0.634196891,62.16
0.66044905,62.16
0.686701209,62.16
