strain,stress
0.001355932,18.24
0.001355932,16
0.001355932,13.76
0.001355932,11.52
0.002711864,25.28
0.002711864,20.8
0.005423729,30.08
0.005423729,26.24
0.01220339,35.84
0.037966102,37.12
0.063728814,36.8
0.089491525,35.84
0.115254237,34.24
0.141016949,33.6
0.166779661,32.96
0.192542373,32.64
0.218305085,32.32
0.244067797,32.32
0.269830508,31.68
0.29559322,31.36
0.321355932,31.36
0.347118644,30.72
0.372881356,30.72
0.398644068,30.72
0.42440678,31.04
0.450169492,31.04
0.475932203,31.04
0.501694915,31.36
0.527457627,31.36
0.553220339,31.36
0.578983051,31.36
0.604745763,31.68
0.630508475,32
0.656271186,32.32
0.682033898,32.32
