strain,stress
0.01220339,53.76
0.01220339,51.36
0.014915254,55.44
0.016271186,60.96
0.016271186,58.56
0.018983051,65.04
0.021694915,70.32
0.02440678,73.92
0.028474576,77.28
0.035254237,83.52
0.056949153,86.64
0.074576271,86.64
0.100338983,85.44
0.126101695,83.52
0.151864407,81.36
0.177627119,79.44
0.203389831,77.04
0.229152542,73.44
0.254915254,71.28
0.280677966,69.6
0.306440678,68.16
0.33220339,66.72
0.357966102,65.52
0.383728814,64.8
0.409491525,63.6
0.435254237,62.64
0.461016949,61.44
0.486779661,60.72
0.512542373,59.76
0.538305085,59.28
0.564067797,58.56
0.589830508,57.84
0.61559322,57.6
0.641355932,57.12
0.667118644,56.64
