y_true,y_cal
74.32258062118065,68.66120947532646
79.79664684110463,73.86569921324218
83.06497598570252,77.52528764527611
85.71270391837139,79.89926251937655
86.74793080446614,81.29083030761132
87.51958250128773,81.99486566643525
87.94709160816767,82.26473910144136
88.04042053383351,82.29494329005477
87.46742360844816,82.2157056164868
86.69446095669606,82.09643679431478
85.53546794416265,81.95570613391722
84.27567909958636,81.77587350355087
83.45144313066307,81.52056186254235
82.31663836290704,81.15335426700383
81.09839482062377,80.65700354996511
80.52163437774455,80.05404172161631
79.71774194,79.43125077499232
79.67781348671015,78.97102910535834
79.28735143527805,78.9918892896682
78.62903226,79.99986457660401
