y_true,y_cal
86.6097864830269,83.95371540620998
95.44686440907805,91.92878699122883
100.03604768916477,98.11198231383267
104.44497080293783,102.73387464671809
108.0068932219462,106.08694316730613
110.3767206462073,108.46338372088852
111.6837190654608,110.11663705750338
113.12948552485977,111.24306561677072
114.49010353143927,111.9790961308999
115.62304665158653,112.40907534886702
115.67736564782616,112.57928249792084
116.07902033416624,112.51405692199916
116.12462877656509,112.23117664572854
115.44731459800462,111.75548089743326
114.56171723023768,111.13179713417446
113.69948223808343,110.43993338331373
113.37306184155763,109.81554117551556
113.00697805451861,109.48102048556655
112.23357299674136,109.79035521621157
112.24391682902463,111.29129423110376
