y_true,y_cal
101.82062597203941,109.85215566558024
113.23233576371706,119.93416876347987
120.9219634357387,128.12751257235436
126.03892751559778,134.647053746967
129.98252588292257,139.76353259050055
132.7567306186019,143.74497969889495
135.11812835273332,146.82136751021002
137.29155416076384,149.1707576700609
138.962947380067,150.92208883957318
140.02619692301795,152.16779167217402
140.2012300672618,152.97921708813763
140.78790525494577,153.41971605668053
141.42570738995232,153.55332290974843
142.27640768756052,153.44993353394025
141.77535929533514,153.18969521723568
142.08630231653152,152.87016841154988
142.46218143068265,152.62054588851504
142.29377633387796,152.62878490849798
142.06452178875455,153.1905108050431
141.52164180302282,154.79268024965708
