strain,stress
0.02210974,57.60436712
0.032919985,62.39047081
0.046960828,66.87588365
0.06423012,70.76120529
0.082576994,74.64609675
0.101997149,77.93175737
0.12357032,80.9171573
0.149449522,83.30203586
0.169927903,83.89266326
0.188244665,83.58594998
0.216257524,82.97596481
0.237794131,80.87155898
0.26364322,79.06483279
0.293804793,77.55578626
0.326123683,76.34527971
0.359522307,75.43374334
0.38644898,73.62658698
0.427384233,71.81383838
0.469416427,72.69526265
0.494196537,72.08656799
0.520056381,71.77684351
0.548073542,71.76565901
0.580396734,71.15395315
0.612732831,72.33864931
0.645066777,73.22394514
0.680629171,73.50914978
0.707581654,75.29479749
0.734523383,75.58344351
0.763631032,77.36823087
0.789499479,78.25610774
