strain,stress
0.02173913,50.2316823
0.027173913,54.40633512
0.033695652,58.58065167
0.052173913,60.66310232
0.068478261,62.7462255
0.083695652,65.75775917
0.10326087,67.37583644
0.12826087,70.61636235
0.15,71.76972998
0.173913043,73.61848078
0.198913043,73.84276539
0.216304348,73.83738525
0.243478261,72.43686741
0.27173913,71.50005044
0.294565217,69.40482195
0.32173913,68.00430411
0.343478261,67.30152325
0.373913043,64.97192239
0.404347826,64.49847002
0.435869565,63.79266283
0.458695652,64.01761996
0.491304348,63.07945795
0.519565217,62.6066781
0.551086957,62.13288947
0.573913043,62.58986516
0.601086957,62.11742157
0.62826087,61.64497798
0.65326087,62.10128115
0.685869565,62.09119338
0.706521739,62.54884159
0.734782609,62.54009886
0.764130435,62.995057
0.795652174,63.68136118
