strain,stress
0.024458484,84.54953728
0.032046734,90.83393319
0.041785848,96.51866807
0.052593943,101.0053714
0.062328755,106.0913056
0.074220885,111.4757798
0.087184146,115.9616228
0.104453437,119.8469445
0.123884347,124.6296068
0.141151487,128.2155281
0.16273111,132.099129
0.179989647,134.487449
0.205875301,137.7705286
0.228528206,141.0548987
0.25764661,144.3366877
0.280282308,145.2258551
0.305081776,147.3117635
0.328795057,148.2005007
0.357900555,149.6858877
0.389150466,149.6734127
0.42794776,150.2567272
0.453811905,150.5458034
0.488292414,150.2326375
0.523852657,150.2184418
0.549716803,150.507518
0.582048598,151.0934135
0.610063608,150.7828286
0.634850171,151.072335
0.667173363,150.4606291
0.697349992,151.047385
0.718901654,151.0387815
0.753390766,151.923217
0.783563093,151.9111722
0.798653559,152.5039504
