strain,stress
0.022578165,72.22815956
0.027810843,76.68492494
0.038302975,81.1439216
0.04984126,86.55790754
0.063489064,91.01824297
0.077138781,95.1603974
0.101309317,98.98883338
0.123377985,102.4981958
0.145448564,105.6893773
0.170676729,108.5637165
0.1896012,110.1626542
0.212737058,111.1270148
0.244284217,112.7313076
0.277935158,114.3364928
0.308432339,115.6221583
0.336833388,115.6342072
0.356817399,115.9608671
0.389424099,116.2928821
0.418880865,115.6690153
0.450443324,114.7278599
0.477798221,113.7849196
0.500941729,113.4765562
0.536707926,113.1735479
0.567218495,112.2319464
0.599827107,112.2457803
0.62823007,111.9396482
0.655581141,111.6330699
0.683982191,111.6451188
0.707125699,111.3367555
0.729215404,111.3461269
0.761827842,110.7235988
0.793380739,111.3733485
