strain,stress
0.02173913,86.65859646
0.025,91.52997747
0.02826087,95.24126568
0.034782609,98.95154511
0.036956522,102.8951881
0.051086957,107.2991694
0.057608696,111.0094489
0.070652174,113.5576179
0.091304348,116.5674703
0.106521739,118.4189112
0.119565217,121.1990988
0.138043478,123.7455866
0.15326087,126.5251017
0.175,130.9267292
0.192391304,133.2415347
0.215217391,136.018696
0.236956522,137.8681193
0.266304348,139.9472074
0.288043478,140.6365379
0.322826087,141.5538518
0.35326087,142.0084737
0.376086957,142.4654494
0.406521739,142.6880527
0.432608696,143.1440196
0.464130435,143.8303238
0.484782609,144.0559535
0.511956522,145.2076398
0.535869565,145.2002421
0.564130435,146.1195736
0.593478261,146.5745318
0.619565217,147.4945358
0.643478261,147.9511752
0.665217391,149.1045429
0.690217391,150.7209388
0.717391304,151.8726252
0.743478261,153.0246478
0.776086957,154.8707085
0.795652174,155.7927301
