strain,stress
0.024421843,115.501669
0.029658346,119.3220724
0.034883374,125.0515618
0.045365943,131.1014635
0.052689015,137.7863884
0.06002165,142.8804083
0.072608,148.9312025
0.086248154,154.664262
0.099894046,159.4427784
0.115643719,164.2221874
0.131399129,168.0470533
0.147152627,172.1901002
0.163959929,176.0154124
0.180771055,179.2043626
0.203891613,182.7141713
0.224917953,184.6321825
0.243836685,187.1856632
0.260657374,188.7837083
0.286943167,190.7039508
0.31217707,192.623747
0.332155343,193.9049499
0.357398808,194.233841
0.377375169,195.833225
0.405770481,196.7998169
0.425754493,197.1264768
0.450996045,197.773549
0.475183794,198.7383559
0.49832539,198.7481735
0.524611183,200.668416
0.55721597,201.318612
0.588761217,203.2410857
0.618210332,203.8899429
0.658172617,205.4978057
0.677102825,206.1422003
0.701288662,207.4251883
0.72757828,208.7090687
0.750716051,209.3552484
0.778055647,210.9577561
0.800137702,212.2398515
