strain,stress
0.019521045,75.36290323
0.024963716,78.62903226
0.033671988,82.98387097
0.039114659,85.52419355
0.052177068,87.52016129
0.065239478,89.87903226
0.080478955,91.51209677
0.093541364,92.41935484
0.104426705,94.41532258
0.117489115,96.0483871
0.131640058,98.22580645
0.14796807,100.2217742
0.159941945,102.3991935
0.177358491,104.5766129
0.193686502,106.5725806
0.212191582,108.0241935
0.231785196,109.1129032
0.255732946,109.6572581
0.278592163,110.5645161
0.304716981,110.5645161
0.322133527,110.9274194
0.342815675,110.9274194
0.360232221,111.108871
0.3787373,111.2903226
0.39724238,111.108871
0.412481858,110.9274194
0.426632801,111.108871
0.449492017,111.108871
0.473439768,110.9274194
0.499564586,110.9274194
0.521335269,110.9274194
0.540928882,110.7459677
0.562699565,110.9274194
0.581204644,110.9274194
0.602975327,111.4717742
0.624746009,111.8346774
0.645428157,112.1975806
0.665021771,112.5604839
0.685703919,112.9233871
0.699854862,113.4677419
0.719448476,113.8306452
0.732510885,114.5564516
0.756458636,114.9193548
0.778229318,115.2822581
0.795645864,115.1008065
