strain,stress
0.02173913,45.82332963
0.031521739,47.21241467
0.04673913,49.52789267
0.058695652,52.54043512
0.086956522,55.08389657
0.117391304,57.6266855
0.147826087,56.68919601
0.173913043,55.28901443
0.188043478,54.12455025
0.208695652,52.95806853
0.22826087,52.95201587
0.24673913,52.48226235
0.266304348,52.24419113
0.293478261,52.0037661
0.320652174,51.53132251
0.347826087,51.05887891
0.368478261,50.82047143
0.394565217,50.58038266
0.418478261,50.10894785
0.442391304,49.63751303
0.465217391,49.16641447
0.490217391,49.62271764
0.513043478,49.61565621
0.536956522,49.37623995
0.565217391,49.83153435
0.593478261,49.82279162
0.622826087,49.81371263
0.645652174,50.27068832
0.668478261,50.03160833
0.69673913,50.71892128
0.72173913,50.94320589
0.74673913,51.86354619
0.77826087,52.78186893
0.797826087,53.70389051
