strain,stress
0.024768209,127.6631861
0.02912586,134.2482729
0.032397325,139.6361884
0.044295907,145.9188637
0.052944534,149.8076267
0.065914246,155.1916707
0.081028371,159.0778527
0.097217928,162.6642042
0.109103606,167.1504773
0.123129393,169.5400878
0.1425517,173.1251488
0.154426623,176.1144203
0.173844627,179.1006805
0.193260481,181.7875405
0.218059949,183.8734489
0.240699949,185.3614169
0.265492964,186.5491243
0.285971345,187.1397517
0.311841943,188.3270289
0.33771039,189.2149058
0.362492651,188.9056115
0.389432229,188.8948571
0.415300677,189.782734
0.43362174,190.0748214
0.458406152,190.0649274
0.48534573,190.0541731
0.506903845,190.9437707
0.53600074,191.2315563
0.561871338,192.4188335
0.592047967,193.0055894
0.61360178,193.2963863
0.638394795,194.4840936
0.662114529,196.2710319
0.686907544,197.4587392
0.71170056,198.6464466
0.735409539,198.9363832
0.759133574,201.3221221
0.790392088,202.5072484
