y_true,y_cal
103.71999995411112,96.95143933825362
106.58315787340858,101.3535482376463
107.94947370872576,104.71820786736632
108.35263158319668,106.79730461452003
108.37964911975624,107.52948484399367
108.13578946812743,107.0706894944743
107.45263157698615,105.72914849678648
106.4824561430748,103.84256672258292
105.24140352097507,101.68003777243544
103.64736844164543,99.41239758087283
102.42666668736842,97.13358380858992
100.7217544043922,94.8967659176143
98.22105257862604,92.74306371928895
96.17157890520222,90.71691364816343
94.39719295804987,88.86981192994517
92.84842103890306,87.25566677275414
91.4821052566205,85.9199601947853
90.47719298289198,84.88311145071346
89.30105264073131,84.11648993228219
87.70701756140167,83.50821398889744
87.00842106374516,82.81765951150041
86.1936842301385,81.62878351355411
85.36140351792429,79.34144174818194
84.9059649061519,75.2762977329597
84.6252631539723,68.94285519848971
84.48,60.35999549485609
84.48,50.17287441694363
84.26210526283103,39.44401857534856
84.16,29.275845848832873
84.16,20.49862858588441
84.16,13.534917077390967
