y_true,y_cal
378.7981836,356.27909318932245
386.91076783157894,362.42502050592225
391.4335602052632,366.16105883004826
391.1999218789474,367.4311171540439
388.6046289105263,366.29702489681364
384.3821920105263,362.9252474716403
377.52438941578947,357.5639507605955
368.9677905894737,350.51490062709087
361.3689777,342.1045574805569
355.78324913684213,332.65783939120394
350.2309181421053,322.4768120330738
341.7803707052632,311.82538542482934
329.40497745789474,300.9201776917752
314.85907538421054,289.92711731381956
301.7648574052631,278.9630533621304
293.0770499263158,268.1015110521805
285.021498768421,257.3816245647513
263.5152716789473,246.8190873421273
228.93823681578945,236.4176659561832
230.92804580000004,226.17956115844726
