y_true,y_cal
572.39539,614.7503200508492
605.5165528315789,624.8002911176892
622.6584452789474,630.7603828896961
633.9173281263157,632.7621616913118
640.4588577842105,631.0890797337789
643.2109313263157,626.142773750513
642.8895718157895,618.4020155634321
640.0314520263158,608.380002049919
635.0034373421053,596.5843360909573
628.0338515,583.4824408804105
619.2345184736841,569.473740005184
608.6293443999999,554.8690451231125
596.1786012210526,539.8774223505292
581.7990819368421,524.6014632923262
565.3906328842105,509.0433103779693
546.8563548894737,493.1254999640321
526.1376999368421,476.7313101883212
503.23118818947364,459.7662325271567
478.2123957421053,442.23272351324556
451.28130209999995,424.29584539409814
