y_true,y_cal
539.7003589,501.07771944408944
552.9327468631578,515.0082893495515
556.9866493578947,525.3634553203237
559.1137941736843,532.113988480401
559.0909986052632,535.4271205277665
556.868538668421,535.630181525418
552.5419293473684,533.1619763613844
546.330469531579,528.5208624309556
538.5372191368422,522.2162763891174
529.5242391368421,514.7276326828226
519.6831766842106,506.47197479612095
509.40881472631577,497.779978694958
499.0676258736842,488.87906053853305
488.9682949947368,479.88246144965274
479.33386521578944,470.7842775711528
470.2738948842105,461.4624349670655
461.751979368421,451.69424497172366
453.5592130842105,441.191237890214
445.28564415263156,429.6588167723591
436.30858750000004,416.8782897577567
