strain,stress
0.04603,279.88
0.0462,279.28
0.04643,279.23
0.04661,279.26
0.04684,278.95
0.04699,278.6
0.04723,279.4
0.04738,278.82
0.04759,279.73
0.04781,278.98
0.04797,278.66
0.04822,279.03
0.04839,279.21
0.04863,279.44
0.04883,278.85
0.04903,278.6
0.04923,278.3
0.04937,278.55
0.04963,280
0.04981,279.1
0.05002,278.7
0.05019,278.6
0.0504,279.01
0.0506,278.86
0.05081,278.15
0.05101,278.63
0.05119,278.38
0.05141,279.15
0.05161,279
0.05181,278.36
0.052,278.51
0.05223,278.18
0.05242,277.46
0.05261,277.31
0.05282,276.37
0.05299,275.89
0.05318,276.17
0.05336,276.63
0.05358,276.91
0.05376,277.03
0.05396,278.05
0.05417,278.95
0.05438,279.4
0.05462,278.48
0.05479,278.01
0.05503,276.69
0.0552,276.61
0.05543,276.05
0.05559,275.26
0.05581,275.53
0.05599,275.61
0.0562,275.89
0.05642,276.58
0.05657,276.04
0.05682,276.08
0.05697,275.66
0.05718,275.78
0.05738,276.16
0.0576,275.53
0.05779,275.06
0.05798,274.95
0.05819,275.46
0.0584,275.87
0.05861,276.1
0.05878,276.75
0.059,276.82
0.05922,277.41
0.05942,276.07
0.05963,275.1
0.0598,273.95
0.05998,272.63
0.06017,273.38
0.06037,274.18
0.06059,274.52
0.06081,274.06
0.061,273.81
0.06122,273.34
0.06141,272.86
0.06162,273.24
0.06181,272.74
0.062,273.6
0.06222,273.04
0.06241,272.75
0.0626,272.66
0.06279,273.38
0.06301,273.34
0.06317,272.5
0.06337,273.17
0.06361,272.67
0.06377,272.01
0.064,272.68
0.0642,272.42
0.06442,271.69
0.0646,271.84
0.06481,272.2
0.06503,272.1
0.06521,271.1
0.06541,271.2
0.0656,271.54
0.06586,271.67
0.066,271.48
0.06624,271.41
0.06641,271.09
0.0666,271.01
0.06681,271.32
0.067,271.03
0.06722,270.85
0.06738,270.44
0.06758,270.61
0.0678,270.94
0.068,269.91
0.06818,270.23
0.0684,270.17
0.06861,270
0.06878,269.86
0.06902,270.59
0.06923,269.98
0.06943,269.06
0.06959,269.1
0.06983,269.7
0.07001,268.67
0.0702,268.81
0.0704,268.77
0.07059,268.43
0.07079,267.97
0.07096,268.21
0.07119,268.29
0.07136,267.93
0.07158,268.1
0.0718,267.76
0.07198,267.74
0.0722,267.5
0.07238,267.42
0.07262,267.28
0.07279,266.84
0.07302,266.6
0.07319,266.65
0.07342,266.92
0.07362,266.37
0.07378,266.18
0.074,266.65
0.07419,266.17
0.0744,265.66
0.07457,266.6
0.0748,266.14
0.075,265.55
0.07518,264.79
0.07541,265.15
0.07559,265.07
0.07583,265.22
0.07601,264.64
0.07622,264.75
0.0764,265.09
0.07663,264.48
0.07683,264.3
0.077,264.31
0.07721,264.5
0.07739,263.69
0.07761,263.78
0.07778,263.81
0.078,264.29
0.07818,263.57
0.07841,263.68
0.07858,263.19
0.07882,263.32
0.07901,262.71
0.0792,262.78
0.07942,262.55
0.07959,262.59
0.07984,262.73
0.08002,261.82
0.08023,262.06
0.08041,262.14
0.08063,262.19
0.08082,261.42
0.081,261.38
0.08123,260.87
0.08139,261.17
0.0816,261.37
0.0818,261.26
0.082,260.4
0.08221,260.89
0.08241,260.6
0.08263,260.42
0.08279,260.03
0.08302,259.87
0.08322,259.96
0.08344,259.81
0.08363,259.85
0.08383,258.83
0.08402,258.8
0.08422,259.19
0.08444,259.05
0.08461,258.41
0.0848,258.27
0.08499,258.88
0.08522,258.22
0.08539,258.78
0.0856,258.1
0.0858,258.2
0.086,257.92
0.0862,256.92
0.08638,257.36
0.08662,257.2
0.08679,256.96
0.087,257.3
0.08721,257.02
0.08742,256.51
0.0876,256.46
0.08781,257.21
0.08803,256.49
0.0882,256.07
0.08842,255.85
0.08859,255.28
0.08881,255.96
0.08902,256.18
0.08918,255.68
0.08942,255.68
0.08958,254.61
0.08978,254.39
0.08996,255.14
0.0902,254.74
0.09037,254.71
0.09059,254.27
0.09078,254.03
0.09097,253.95
0.09119,253.73
0.09138,254
0.09162,253.22
0.09179,252.9
0.09198,252.69
0.09218,253.05
0.09239,252.41
0.09259,252.47
0.09278,252.55
0.09301,251.74
0.09315,251.68
0.0934,251.98
0.09359,251.58
0.0938,251.21
0.09398,251.65
0.09421,251.77
0.0944,250.82
0.09459,250.67
0.09479,250.82
0.095,250.98
0.09521,250.68
0.09539,250.5
0.0956,250.84
0.0958,250.13
0.09599,250.18
0.0962,250.18
0.09641,249.48
0.0966,248.65
0.09677,248.61
0.097,249.44
0.09719,248.69
0.0974,248.54
0.09758,248.41
0.0978,248.73
0.09799,247.99
0.09817,247.9
0.0984,247.82
0.09858,248.02
0.09881,247.35
0.09899,247.4
0.09919,247.25
0.09941,247.04
0.0996,246.74
0.09982,246.75
0.1,246.69
0.10023,246.08
0.10039,246.34
0.10062,246.01
0.10083,246.16
0.101,245.52
0.10119,245.32
0.10139,246.21
0.10161,245.52
0.1018,245.32
0.10201,244.7
0.10221,244.42
0.10243,244.2
0.10261,243.79
0.10282,244.38
0.10303,244.18
0.10321,244.11
0.10342,243.97
0.10361,243.79
0.10381,243.9
0.10399,243.93
0.10421,243.63
0.10442,242.85
0.10459,242.99
0.10484,243.29
0.10502,242.69
0.10523,242.55
0.10542,242.14
0.10563,241.94
0.1058,241.4
0.106,241.18
0.1062,241.51
0.10639,241.56
0.10664,241.22
0.10679,240.56
0.10701,240.63
0.10721,240.93
0.10741,241.11
0.10764,240.81
0.1078,239.79
0.10801,240.06
0.1082,240.4
0.10843,239.24
0.1086,238.92
0.10878,238.57
0.10901,239.1
0.10918,238.21
0.10941,238.7
0.1096,238.62
0.10983,238.3
0.11001,237.86
0.1102,237.18
0.11042,237.23
0.11058,237.07
0.11079,237.55
0.11098,237.1
0.11121,236.88
0.11139,236.46
0.11158,236.33
0.1118,236.68
0.11202,236.58
0.11221,236.06
0.11239,236.83
0.11262,236.27
0.11278,236.09
0.11299,236.24
0.11319,235.78
0.1134,235.57
0.11358,234.87
0.1138,235.36
0.11401,235.33
0.11421,235.79
0.11444,234.74
0.1146,233.82
0.11482,233.83
0.11499,233.78
0.11521,233.47
0.1154,234
0.11561,233.9
0.11582,233.37
0.11596,233.03
0.1162,233.46
0.11639,233.22
0.11661,233.12
0.11681,232.82
0.117,232.36
0.11721,232.9
0.11741,232.14
0.11762,231.49
0.1178,231.56
0.11801,231.78
0.11821,231.59
0.11838,231.61
0.1186,231.62
0.11878,231.52
0.11901,231.49
0.11919,230.54
0.11943,230.12
0.11959,229.72
0.11982,229.92
0.12001,229.72
0.1202,230.06
0.12042,229.68
0.12059,229.14
0.12079,229.17
0.12098,229.2
0.12121,228.86
0.12138,228.45
0.12161,228.25
0.12182,227.65
0.12198,227.6
0.12221,227.4
0.12239,227.86
0.1226,228.14
0.1228,228.41
0.12301,227.45
0.12315,226.86
0.12339,227.7
0.12357,227.08
0.12379,227.81
0.12403,226.95
0.12418,226.72
0.12442,227.14
0.1246,226.58
0.12482,225.87
0.125,225.83
0.1252,226.31
0.12541,225.78
0.12557,225.51
0.12581,225.6
0.12598,225.51
0.12621,225.45
0.1264,224.96
0.1266,224.86
0.12681,224.57
0.12698,224.32
0.12722,224.57
0.12741,224.24
0.12763,224.07
0.12781,224.28
0.12802,223.91
0.12822,224.08
0.12841,224.05
0.12864,223.83
0.12879,223.99
0.12903,223.64
0.12921,223
0.12941,222.39
0.12959,223.07
0.12982,223.17
0.13004,222.71
0.13021,222.18
0.13043,222.22
0.13063,222.15
0.13083,221.3
0.13101,222.03
0.13122,221.67
0.13139,221.78
0.13161,221.41
0.13181,221.78
0.13201,221.13
0.13223,220.81
0.13241,221.44
0.13265,221.06
0.13279,220.81
0.13303,220.81
0.1332,220.55
0.1334,221.05
0.13363,220.6
0.13378,219.57
0.134,219.7
0.13417,219.64
0.13441,219.6
0.1346,218.81
0.13482,219.34
0.13503,218.81
0.13518,218.59
0.13543,219.04
0.1356,218.7
0.13583,218.56
0.13599,218.02
0.13619,217.96
0.13639,217.85
0.13659,218.43
0.1368,217.62
0.13697,217.4
0.1372,217.84
0.13739,217.5
0.13761,216.32
0.13781,216.42
0.138,216.95
0.13822,217.3
0.1384,216.87
0.13862,216.28
0.1388,216.38
0.13901,215.67
0.13917,215.65
0.13937,216.12
0.1396,216.92
0.1398,215.79
0.14001,215
0.1402,215.16
0.1404,215.06
0.14061,215.16
0.14082,215.32
0.14102,215.36
0.14122,214.95
0.14141,214.59
0.1416,214.75
0.14181,213.92
0.14199,213.49
0.14219,213.54
0.14239,214.02
0.14262,214.32
0.14283,213.63
0.14301,214.28
0.14324,213.9
0.1434,213.01
0.14363,213
0.14379,213.25
0.14399,213.08
0.14422,212.83
0.14439,213.15
0.1446,212.93
0.14479,212.9
0.145,212.22
0.14521,212.22
0.14541,212.44
0.14563,212.03
0.14581,211.52
0.146,211.6
0.1462,211.55
0.14641,211.27
0.1466,211.04
0.14681,210.44
0.14698,210.44
0.14716,210.71
0.14741,211
0.14758,210.08
0.14782,209.52
0.14799,209.24
0.14822,209.94
0.14841,209.88
0.1486,209.93
0.14882,209.37
0.14898,209.65
0.14922,209.86
0.1494,208.97
0.14958,208.67
0.14979,209.06
0.14998,208.92
0.1502,208.76
0.15039,208.05
0.15062,208
0.15078,208.2
0.151,207.91
0.15119,208.43
0.15141,208.27
0.15162,207.59
0.15179,207.41
0.152,207.9
0.1522,207.7
0.15239,207.25
0.15259,207.83
0.15277,207.21
0.15301,207.04
0.1532,206.13
0.15338,206.06
0.15359,206.48
0.15383,206.73
0.15402,206.38
0.15423,206.25
0.15443,206.2
0.15461,205.37
0.15481,204.83
0.155,205.32
0.1552,205.61
0.15539,205.8
0.15562,205.52
0.15581,204.81
0.15602,204.49
0.15623,204.35
0.15641,204.67
0.15665,204.4
0.15684,204.18
0.15703,204.1
0.15722,204.46
0.15743,204.59
0.15763,204.34
0.15782,203.66
0.15802,203.3
0.15819,203.58
0.1584,203.05
0.1586,203.7
0.1588,203.42
0.15901,203.07
0.15921,202.14
0.15942,202.39
0.15958,202.29
0.15983,203.04
0.16002,202.45
0.16022,202.24
0.16042,202.34
0.16062,201.61
0.16083,201.82
0.16099,201.79
0.16124,202.51
0.1614,201.77
0.16162,201.95
0.16179,201.43
0.162,201.37
0.16219,200.65
0.16239,201
0.16261,200.93
0.16278,200.84
0.16301,200.55
0.1632,200.32
0.16339,200.04
0.16363,200.36
0.1638,200.12
0.16403,200.03
0.1642,200.2
0.16443,199.88
0.16461,199.95
0.16483,199.81
0.16504,199.59
0.16517,198.81
0.16541,199.39
0.16557,199.19
0.16581,199.26
0.16599,198.78
0.16618,198.88
0.16641,199.11
0.16658,198.52
0.16678,197.99
0.16697,198.29
0.1672,198.25
0.16739,197.97
0.16763,197.7
0.16778,197.64
0.16801,198.13
0.16823,197.67
0.16842,197.57
0.16863,197.05
0.16879,197.22
0.169,196.96
0.16919,196.77
0.16942,196.9
0.16959,196.17
0.16977,196.68
0.16999,197.04
0.17018,196.83
0.17039,196.51
0.17058,196.29
0.17077,196.03
0.17098,196.68
0.17119,196.74
0.17143,196.35
0.17157,195.4
0.17181,195.98
0.17199,195.22
0.1722,194.82
0.17242,195.39
0.17258,195.45
0.17284,195.56
0.17301,194.1
0.1732,194.11
0.1734,194.86
0.17363,194.66
0.17383,194.16
0.174,194.23
0.17422,194.11
0.17441,193.55
0.17462,193.1
0.17478,193.36
0.17501,193.83
0.17522,193.36
0.17541,192.57
0.17561,192.66
0.17578,192.98
0.176,193
0.17619,193.12
0.17641,192.41
0.17659,192.2
0.17679,192.29
0.17701,192.33
0.17718,191.99
0.17741,192.14
0.17758,192.02
0.17781,191.58
0.17799,191.91
0.1782,192.16
0.17843,191.85
0.1786,190.96
0.17882,190.78
0.17901,191.33
0.17921,191.23
0.17942,191.15
0.17962,191.18
0.17984,190.7
0.18,190.77
0.18022,191.48
0.18042,191.33
0.18064,190.79
0.18082,190.58
0.18104,190.29
0.18123,190.02
0.18141,190.35
0.18163,189.67
0.18182,189.59
0.18202,189.27
0.18221,189.82
0.18244,189.67
0.18262,188.83
0.18281,189.06
0.18304,188.9
0.18321,188.39
0.18342,188.05
0.1836,188.55
0.18385,188.63
0.18404,187.74
0.18421,187.87
0.18442,188.37
0.18461,187.88
0.18484,187.69
0.18501,187.46
0.18524,187.69
0.18541,187.25
0.18561,187.7
0.18584,187.25
0.186,186.66
0.18622,186.87
0.18638,187.24
0.18661,189.73
0.18684,189.42
0.18701,188.11
0.18723,187
0.1874,185.55
0.18762,185.44
0.18778,185.68
0.188,185.65
0.18819,185.57
0.18838,185.34
0.1886,185.55
0.18879,185.21
0.18901,185.19
0.18918,184.78
0.18942,184.78
0.1896,184.62
0.1898,184.33
0.19001,184.72
0.19018,184.21
0.19044,184.89
0.19059,184
0.19082,184.38
0.191,184.21
0.19122,184.44
0.19143,184.17
0.1916,183.43
0.19182,183.82
0.192,183.25
0.1922,182.92
0.19238,183.36
0.19259,183.21
0.19279,183.41
0.19298,183.06
0.19317,182.52
0.19338,183.41
0.19359,183.28
0.19379,183.89
0.19401,183.74
0.19419,183.67
0.1944,183.64
0.19461,183.53
0.19479,183.47
0.19501,183.3
0.1952,183.25
0.1954,182.6
0.19557,182.35
0.19578,182.59
0.196,182.27
0.19619,182.36
0.19641,182.15
0.1966,181.67
0.19682,181.56
0.197,181.12
0.19721,181.23
0.19743,181.21
0.19761,181.4
0.19783,181.04
0.19799,180.48
0.19821,180.36
0.1984,180.34
0.19859,180.6
0.19881,180.23
0.19899,179.76
0.19923,179.76
0.19939,179.72
0.19961,179.87
0.19981,179.66
0.2,179.63
0.20023,180.09
0.20041,179.84
0.20063,179.06
0.20081,178.77
0.20104,179.12
0.20123,178.97
0.20143,178.73
0.20162,178.54
0.20181,178.47
0.20202,178.38
0.20221,177.89
0.20242,177.62
0.20261,177.28
0.20279,177.42
0.20301,177.63
0.20319,177.52
0.20342,177.52
0.2036,177.21
0.20383,177.16
0.20403,177.15
0.20424,177.27
0.20445,176.92
0.20462,176.8
0.20483,176.6
0.20502,176.83
0.20523,176.46
0.20541,176.24
0.20561,176.31
0.2058,176.66
0.20599,176.24
0.20622,176.02
0.2064,175.84
0.20662,175.71
0.20682,175.75
0.20702,175.35
0.20724,175.67
0.20741,175.19
0.20761,174.85
0.20781,175.23
0.20801,174.88
0.20821,174.37
0.2084,174.34
0.20859,174.36
0.20878,174.29
0.20899,173.72
0.20919,173.94
0.20938,173.65
0.20959,173.79
0.20978,173.75
0.21,173.85
0.21018,174.13
0.2104,174.15
0.2106,174.24
0.21081,173.52
0.21101,173.58
0.2112,173.08
0.21142,173.11
0.21161,173.03
0.21182,172.91
0.212,172.99
0.21221,172.93
0.21241,172.6
0.21261,172.55
0.2128,172.95
0.213,172.82
0.21321,172.25
0.21339,171.98
0.2136,171.91
0.21378,171.8
0.21399,171.85
0.21421,171.46
0.2144,171.43
0.21459,171.13
0.21477,171.34
0.21503,171.16
0.21519,170.39
0.21543,170.61
0.21561,170.66
0.2158,170.95
0.21603,170.53
0.21621,169.85
0.21643,169.81
0.21661,169.4
0.21681,169.8
0.21701,170.33
0.21721,169.86
0.21742,169.27
0.21761,169.38
0.2178,169.93
0.218,170.36
0.21822,169.76
0.21841,169.1
0.21859,169.05
0.21879,169.17
0.21899,168.74
0.2192,168.78
0.21939,169.03
0.2196,169.01
0.21982,168.24
0.21998,167.78
0.2202,168.07
0.2204,168.35
0.22063,167.68
0.22082,167.42
0.221,167.23
0.22121,167.32
0.22139,167.46
0.22165,167.48
0.2218,166.92
0.22203,167.18
0.2222,167.4
0.22242,167
0.22263,166.7
0.22281,166.5
0.22302,166.99
0.22321,167.16
0.22343,166.59
0.22364,166.21
0.22382,165.9
0.22404,166.19
0.22419,166.34
0.22442,166.27
0.22462,165.58
0.22482,165.44
0.22502,165.99
0.22521,166.27
0.22546,165.94
0.22562,164.95
0.22583,164.59
0.226,164.65
0.22622,164.81
0.22642,165.28
0.22661,164.7
0.22683,164.44
0.22701,164.49
0.22721,164.17
0.2274,165.02
0.22763,164.6
0.22782,164.3
0.22801,163.8
0.22821,164.2
0.22842,164.49
0.22861,164.29
0.22884,164.44
0.22901,163.49
0.22922,163.39
0.22938,163.49
0.22959,163.56
0.22979,163.3
0.23002,163.2
0.2302,163.18
0.23038,163.39
0.23059,163.38
0.2308,163.36
0.23101,162.74
0.23119,162.71
0.23139,162.69
0.2316,163.03
0.23181,163.14
0.23202,162.44
0.23221,162.11
0.23242,161.92
0.23261,162.47
0.23284,162.23
0.23302,161.85
0.23321,160.99
0.23342,161.12
0.23359,161.6
0.23381,161.8
0.23401,161.43
0.23423,161.01
0.2344,160.45
0.23457,160.71
0.2348,161.33
0.235,161.29
0.23519,160.31
0.23539,160.37
0.2356,160.79
0.23578,160.31
0.236,160.35
0.23623,159.75
0.23639,159.79
0.23663,159.99
0.23681,159.99
0.23702,159.51
0.23721,159.28
0.23738,159.87
0.2376,160.26
0.23781,159.46
0.23802,158.58
0.23818,158.06
0.23837,158.36
0.23857,158.67
0.23877,158.97
0.23901,158.67
0.23919,157.85
0.2394,157.85
0.2396,158.14
0.23981,158.53
0.24004,157.72
0.2402,157.64
0.24042,157.98
0.2406,158.27
0.24082,158.11
0.24101,157.03
0.24119,157.13
0.2414,157.45
0.24157,157.48
0.24182,157.09
0.242,156.31
0.2422,156.99
0.24242,156.82
0.24262,156.6
0.24285,156.84
0.24302,156.47
0.24324,156.19
0.24341,156.37
0.24362,156.9
0.24384,156.47
0.24401,155.77
0.24421,155.81
0.24439,155.9
0.24462,155.81
0.24483,155.21
0.24502,155.46
0.24524,155.1
0.24543,154.56
0.24564,154.42
0.24581,155.25
0.24605,155.49
0.24624,155.18
0.24642,154.15
0.24663,153.95
0.24678,154.29
0.24701,154.86
0.24722,154.53
0.24741,154.02
0.24763,153.56
0.24781,153.09
0.24803,153.1
0.2482,153.27
0.24843,153.42
0.24864,152.72
0.24881,152.45
0.24904,152.82
0.24921,151.99
0.2494,152.26
0.24959,152.63
0.24981,152.35
0.25001,152
0.25018,151.96
0.25041,151.99
0.25059,151.52
0.25082,151.4
0.25099,151.92
0.25121,152
0.25142,151.65
0.25161,151.26
0.2518,151.22
0.252,151.97
0.25223,152.11
0.25242,151.46
0.25259,150.51
0.2528,150.74
0.25297,150.55
0.25319,150.99
0.2534,150.87
0.25359,150.34
0.25378,150.39
0.254,150.8
0.25422,150.08
0.25442,149.86
0.25464,149.58
0.2548,149.77
0.25499,149.99
0.25521,149.73
0.25542,149.13
0.25561,148.93
0.25578,149.58
0.25602,149.57
0.2562,149.13
0.25639,148.64
0.25659,149.18
0.25678,149.34
0.25701,149.27
0.2572,148.39
0.2574,147.96
0.25761,148.04
0.25779,148.26
0.25801,148.58
0.25822,148.47
0.25844,147.92
0.25861,147.62
0.2588,147.78
0.259,148.03
0.25922,147.73
0.25944,147.3
0.2596,147.08
0.25979,146.56
0.25999,147.43
0.26021,147.37
0.26041,146.85
0.26062,146.21
0.26085,145.86
0.261,145.79
0.26121,146.19
0.26142,147.05
0.26161,146.54
0.26181,146.19
0.26199,146.17
0.2622,146.21
0.26242,146.2
0.26261,145.13
0.26279,144.96
0.26301,145.5
0.2632,145.62
0.2634,146.07
0.26365,145.61
0.26382,144.83
0.26403,144.69
0.26419,145.04
0.26442,145.99
0.26462,145.05
0.26479,144.66
0.26502,144.26
0.26521,144.01
0.26538,143.45
0.26558,144.33
0.26579,144.86
0.26602,144.57
0.26622,143.65
0.26641,143.2
0.26661,143.78
0.2668,143.41
0.26702,143.77
0.26722,143.96
0.26742,143.09
0.26758,142.46
0.26779,142.86
0.26798,142.99
0.26818,143.23
0.26841,142.47
0.26859,142.57
0.2688,142.47
0.26898,142.76
0.26921,142.57
0.26941,141.83
0.26961,142.25
0.26983,142.28
0.27,142.22
0.27023,141.28
0.2704,141.01
0.27059,141.7
0.27079,141.98
0.27099,142.1
0.27123,141.17
0.27138,140.46
0.27161,140.51
0.27176,140.77
0.272,141.81
0.27223,141.33
0.27242,140.65
0.27263,140.24
0.2728,140.4
0.27303,140.74
0.27321,140.66
0.27343,140.28
0.27363,139.76
0.2738,140.45
0.27402,140.75
0.27419,140.55
0.27442,140.2
0.27462,139.52
0.2748,139.1
0.27503,138.99
0.2752,139.56
0.27543,140.12
0.27564,139.71
0.27583,139.03
0.27604,138.35
0.27621,138.74
0.27644,139.48
0.2766,139.66
0.27681,139.62
0.27705,139.09
0.27721,138.3
0.27741,138.29
0.27757,138.36
0.2778,138.54
0.27802,138.51
0.27823,138.06
0.27842,138.03
0.27862,138.19
0.27882,138.2
0.27903,138.11
0.27924,137.49
0.27941,137.25
0.27959,137.49
0.27982,138.24
0.27999,138.06
0.28021,137.69
0.28041,136.82
0.2806,136.78
0.2808,137.28
0.28099,137.45
0.28123,137.36
0.28142,137.11
0.28161,137.07
0.28183,136.66
0.28202,136.94
0.28225,136.55
0.2824,136.06
0.2826,136.08
0.28279,136.63
0.28298,136.8
0.2832,136.64
0.28339,136.38
0.2836,136.54
0.28378,135.89
0.28402,136.1
0.28422,135.56
0.28441,135.66
0.28462,135.86
0.2848,135.73
0.28503,135.5
0.2852,135.13
0.28541,135.56
0.28561,135.27
0.28579,135.36
0.28601,135.38
0.28621,135.05
0.28639,134.6
0.28659,134.86
0.28676,134.84
0.28701,135.04
0.28718,135.05
0.28742,135.08
0.2876,134.51
0.28781,134.01
0.28801,134.27
0.28821,134.64
0.28842,134.66
0.28861,134.3
0.28884,134.17
0.28902,133.64
0.28921,133.79
0.28943,133.72
0.2896,133.93
0.28982,133.59
0.29,133.18
0.29019,133.41
0.29042,133.77
0.2906,133.77
0.29082,133.31
0.29101,132.92
0.29119,132.6
0.29139,133.26
0.2916,133.44
0.29181,133.29
0.29199,133
0.29222,132.95
0.29239,132.43
0.29261,132.64
0.2928,132.42
0.29302,132.8
0.29323,132.72
0.29342,132.65
0.29363,132.4
0.29384,131.77
0.29403,131.86
0.29421,132.16
0.29441,132.51
0.29464,132.37
0.29481,132.12
0.29504,131.88
0.29523,131.8
0.29541,131.79
0.29564,131.68
0.29581,131.44
0.29602,131.46
0.29621,131.31
0.29642,131.24
0.29662,131.05
0.2968,131.02
0.29702,131.16
0.2972,130.76
0.29743,131
0.2976,130.35
0.29781,130.79
0.29802,130.31
0.29819,130.32
0.29841,130.38
0.2986,130.52
0.29882,130.5
0.29902,130.11
0.29919,130.07
0.29943,129.91
0.2996,130.11
0.2998,129.94
0.30001,130.01
0.30023,130.18
0.30043,130
0.3006,129.59
0.30081,129.38
0.301,129.38
0.30121,129.5
0.30143,129.45
0.3016,129.36
0.30184,129.39
0.30201,128.84
0.30222,128.96
0.30241,128.67
0.30263,129.17
0.30284,129
0.30301,129.05
0.30324,128.68
0.30342,128.4
0.30362,128.44
0.30381,128.31
0.30401,128.44
0.30422,128.39
0.30439,128.2
0.30462,128.57
0.30481,128
0.305,128.06
0.3052,127.69
0.30537,127.47
0.3056,127.71
0.30579,127.65
0.30601,127.86
0.30622,127.51
0.30641,127.71
0.30663,127.51
0.3068,127.45
0.30703,127.43
0.30722,126.85
0.30742,127.2
0.30763,127.27
0.30778,127.18
0.308,127.05
0.30816,126.59
0.30838,126.74
0.30858,126.52
0.30879,126.71
0.309,126.62
0.30919,126.33
0.3094,126.16
0.30961,126.03
0.30981,126.26
0.31002,126.09
0.31019,126.05
0.3104,125.98
0.31058,125.74
0.31079,125.89
0.311,125.76
0.31119,125.8
0.31142,125.51
0.31159,125.49
0.31182,125.35
0.31202,125.4
0.31221,125.15
0.31242,125.07
0.31261,125.11
0.31284,124.97
0.31302,124.47
0.31321,124.44
0.31342,124.57
0.3136,124.81
0.3138,124.63
0.31401,124.37
0.3142,123.97
0.31441,123.97
0.31459,124.25
