strain,stress
0.19971,556.3
0.19999,560.25
0.20065,555.67
0.20111,551.23
0.20169,555.13
0.20209,558.84
0.20272,554.9
0.20322,550.43
0.20371,554.06
0.20407,557.72
0.20468,553.49
0.2052,548.76
0.20574,552.32
0.20607,555.99
0.20674,551.62
0.20721,547.04
0.20781,550.5
0.20795,554.7
0.20873,550.24
0.20911,545.96
0.20982,549.68
0.21007,553.52
0.21082,549.36
0.2112,544.75
0.21186,548.45
0.21207,551.85
0.2128,547.64
0.21317,543.02
0.21381,546.3
0.21416,550.16
0.21479,545.96
0.21535,541.41
0.21585,545.16
0.21623,548.48
0.21677,544.44
0.21726,539.93
0.21779,543.02
0.21819,546.54
0.21883,542.38
0.21936,537.5
0.21991,540.73
0.22019,544.36
0.22089,540.07
0.22123,535.53
0.22192,538.8
0.22212,542.74
0.22296,538.4
0.22331,533.68
0.22396,537.04
0.22419,540.86
0.22494,536.38
0.22532,531.49
0.22589,534.91
0.22624,538.59
0.22692,533.91
0.22739,529.08
0.22794,532.33
0.22834,535.9
0.2289,531.21
0.22937,526.63
0.22986,530.09
0.23023,533.76
0.23086,529.23
0.23137,524.74
0.23196,528.05
0.23223,531.65
0.23297,527.06
0.23331,522.42
0.23393,525.93
0.23414,529.64
0.2349,525
0.23527,520.63
0.23596,524.04
0.23618,528.1
0.23693,523.48
0.23735,518.98
0.2379,522.66
0.23816,526.08
0.23884,521.49
0.23927,516.9
0.23988,520.69
0.24032,524.19
0.24087,520.13
0.24137,515.86
0.24186,519.88
0.2422,523.42
0.24281,519.34
0.24332,514.62
0.24388,518.43
0.24422,521.84
0.24494,517.87
0.24536,513.34
0.24592,517.23
0.24613,521.06
0.24688,516.8
0.24723,512.61
0.24795,516.12
0.2482,519.57
0.24897,515.25
0.24932,510.91
0.24996,514.56
0.25017,517.96
0.25087,513.97
0.25133,509.83
0.25191,513.26
0.25231,516.76
0.25295,512.65
0.2535,508.13
0.25398,511.67
0.25431,515.08
0.2549,510.75
0.25538,506.27
0.2559,509.93
0.25631,513.35
0.25698,508.99
0.25748,504.91
0.25808,508.16
0.25826,511.34
0.25898,507.05
0.25936,502.46
0.26,506.04
0.26023,509.49
0.26105,505.19
0.26141,500.78
0.26208,504.22
0.26226,507.75
0.26302,503.73
0.26344,499.51
0.264,502.98
0.26429,506.78
0.26501,502.7
0.26553,498.19
0.26605,501.43
0.26642,504.76
0.26696,500.68
0.26746,496.03
0.26795,499.48
0.26839,502.84
0.26901,498.5
0.2695,493.94
0.27012,497.16
0.2704,500.68
0.2711,496.47
0.27144,492.03
0.27208,495.48
0.2723,498.55
0.27305,494.39
0.27346,489.99
0.27412,492.93
0.2743,496.29
0.27506,492.03
0.27548,487.71
0.27599,491.07
0.27629,494.02
0.27697,490.44
0.27748,486.42
0.27806,489.84
0.27845,493.12
0.27903,489.05
0.27954,484.53
0.27997,488.02
0.28035,490.97
0.28093,487.02
0.28146,482.64
0.28204,486.27
0.28238,489.66
0.28306,485.25
0.28348,481.04
0.28406,484.44
0.2843,487.96
0.28507,483.73
0.28547,479.7
0.28612,483.18
0.28631,486.51
0.28712,482.52
0.28756,478.43
0.28808,481.88
0.28832,484.9
0.28899,480.82
0.28949,476.82
0.29005,480.38
0.29043,483.96
0.29108,480.01
0.29167,475.76
0.29206,479.17
0.29245,482.36
0.29301,478.05
0.29356,473.59
0.29406,477.03
0.29443,480.18
0.29513,476.19
0.29562,472.31
0.29616,475.84
0.29636,479.25
0.29709,475.06
0.29747,471.26
0.29812,474.47
0.29832,477.91
0.29915,473.94
0.29958,469.95
0.30017,473.15
0.30042,476.56
0.30111,472.76
0.3015,468.84
0.30203,471.98
0.30241,475.04
0.30308,471.1
0.30366,467.33
0.30414,470.17
0.30447,473.16
0.30505,469.33
0.30559,465.55
0.30601,468.74
0.3064,471.96
0.30705,468.45
0.30768,464.64
0.30821,467.84
0.30848,470.84
0.30917,467.1
0.30957,463.3
0.31016,465.96
0.31041,468.82
0.3112,465.25
0.31159,461.38
0.31224,464.2
0.31249,466.86
0.31322,463.39
0.3137,459.8
0.31419,462.51
0.31445,465.38
0.31515,461.65
0.31572,457.68
0.31622,460.69
0.31662,463
0.31719,459.42
0.31774,455.36
0.31813,458.2
0.31848,460.95
0.31914,457.1
0.31973,453.24
0.32025,456.23
0.3206,459.07
0.32132,455.31
0.32171,451.53
0.32226,454.23
0.32253,456.67
0.32325,453.06
0.32365,449.18
0.32429,451.7
0.32454,454.28
0.32533,450.95
0.32573,447.03
0.32625,449.74
0.32653,452.54
0.32717,449.06
0.32771,445.22
0.32823,447.75
0.32861,450.57
0.32918,447.05
0.32979,442.98
0.33022,446
0.33058,448.88
0.33115,445.14
0.33171,441.1
0.33219,444.2
0.33258,446.99
0.33328,443.63
0.33373,440.06
0.3343,442.72
0.33451,444.91
0.33522,441.93
0.33561,438.42
0.33625,441.12
0.33647,443.86
0.33732,440.49
0.33771,437.19
0.33831,439.9
0.3386,442.23
0.33925,439.19
0.33968,436.02
0.34017,438.8
0.34057,441.31
0.34123,438.04
0.34183,434.37
0.34225,437.3
0.34267,439.92
0.34323,436.46
0.34374,432.48
0.34417,435.45
0.34462,437.95
0.34523,434.6
0.34578,431.06
0.34632,433.86
0.34662,436.49
0.34729,433.49
0.3477,429.81
0.3483,432.66
0.34854,435.15
0.34937,431.6
0.34981,428.39
0.35042,430.83
0.35062,433.35
0.35136,429.95
0.35178,426.52
0.35226,428.95
0.3526,431.63
0.3533,428.34
0.35384,425.03
0.35434,427.78
0.35475,430.46
0.35532,426.92
0.35591,423.04
0.3563,425.73
0.35666,428.51
0.35729,424.76
0.35784,421.1
0.35836,423.81
0.35873,426.33
0.35944,422.94
0.35987,419.64
0.3604,422.38
0.36057,424.58
0.36139,421.14
0.36184,417.49
0.36241,419.86
0.3627,422.41
0.36344,419.11
0.36385,415.49
0.36435,417.96
0.36465,420.66
0.36531,417.1
0.36582,413.31
0.36629,416.21
0.36674,419.07
0.36733,415.37
0.36788,411.52
0.36829,414.33
0.36867,417.16
0.36925,413.46
0.36977,409.83
0.37027,412.54
0.3707,414.89
0.37136,412.04
0.37188,408.81
0.37237,411.48
0.37264,413.53
0.37337,410.89
0.37379,408.03
0.37437,410.18
0.37467,412.56
0.37541,409.14
0.37578,406.06
0.37638,408.28
0.37661,410.55
0.37729,407.61
0.37783,404.76
0.3783,407.09
0.37869,409.43
0.37932,406.56
0.37993,403.55
0.38035,405.92
0.38075,408.04
0.38128,405.18
0.38189,401.85
0.38229,404.28
0.38273,406.25
0.38336,403.57
0.3839,400.54
0.38442,402.8
0.38474,404.92
0.38541,402.05
0.38586,398.93
0.38644,400.99
0.38669,403.15
0.38746,400.28
0.38794,397.53
0.38852,399.65
0.38874,401.59
0.38945,398.75
0.38992,395.77
0.39037,397.73
0.39076,399.58
0.39138,396.96
0.39201,394.14
0.39244,396.23
0.39288,398.37
0.39344,395.48
0.39402,392.36
0.39442,394.47
0.39486,396.49
0.39542,393.66
0.39599,390.44
0.3965,392.58
0.39689,394.46
0.39754,391.65
0.39802,388.92
0.39856,390.84
0.39884,392.33
0.39957,389.64
0.40002,386.69
0.40057,388.37
0.40091,390.01
0.4016,387.3
0.40207,384.58
0.40258,386.37
0.4029,388.16
0.40353,385.44
0.40406,382.55
0.40452,384.3
0.405,386.02
0.40555,383.37
0.4062,380.17
0.40656,381.94
0.40696,383.43
0.40749,380.49
0.40813,377.38
0.40854,379.01
0.40897,380.83
0.40965,378.04
0.4102,375.28
0.41061,376.86
0.4109,378.58
0.4116,375.8
0.41204,372.82
0.41264,374.56
0.41291,376.6
0.41373,373.32
0.41419,370.36
0.41468,372.23
0.41492,374.25
0.41555,371.05
0.41609,367.92
0.41657,369.86
0.41696,371.97
0.41755,368.7
0.41816,365.36
0.41856,367.9
0.41897,369.79
0.41951,366.55
0.42008,363.27
0.42056,365.75
0.42091,367.61
0.42156,364.63
0.4221,361.67
0.42263,364.12
0.42289,365.94
0.42361,363.01
0.42405,360.18
0.42464,362.2
0.42488,364.24
0.42563,360.96
0.42603,357.74
0.42663,360.18
0.4269,362.49
0.42764,359.38
0.42813,356.43
0.42858,358.87
0.42897,360.84
0.42954,357.77
0.43017,354.52
0.43054,356.93
0.43096,359.27
0.43153,355.87
0.43211,352.73
0.43251,355.36
0.43294,357.11
0.43355,354.7
0.43413,352.02
0.43454,354.22
0.43493,356.08
0.43561,353.4
0.43604,350.72
0.43656,352.64
0.4368,354.47
0.43758,351.84
0.43801,349.17
0.43861,351.36
0.43888,353.38
0.43961,350.93
0.44009,348.45
0.44059,350.39
0.44087,352.67
0.44154,349.65
0.44207,346.52
0.44253,348.66
0.44292,350.84
0.44354,347.84
0.44417,344.82
0.44452,347.04
0.44497,349.04
0.4455,346.53
0.44609,343.83
0.44657,345.77
0.44696,347.58
0.44764,344.82
0.44813,342.21
0.44866,344.1
0.4489,346.19
0.44964,343.31
0.45009,340.54
0.45068,342.47
0.45091,344.33
0.45169,341.77
0.45217,338.95
0.4527,340.74
0.45293,342.83
0.45357,339.94
0.45417,336.64
0.45462,338.82
0.45498,341.1
0.45561,338.19
0.45628,335.12
0.45665,337.56
0.45712,339.32
0.45765,336.5
0.45824,333.62
0.45868,335.68
0.45907,337.6
0.45971,334.73
0.46029,331.69
0.46078,333.68
0.46106,335.44
0.46175,332.69
0.4622,329.88
0.46279,331.66
0.46304,333.13
0.46378,330.47
0.46423,327.69
0.4648,329.59
0.46505,331.34
0.46572,328.62
0.46622,325.82
0.46668,327.84
0.46704,329.4
0.46762,326.87
0.46826,324
0.46866,326.1
0.46907,327.71
0.46962,324.98
0.47031,322.31
0.4706,324.43
0.47099,326.09
0.47159,323.42
0.47225,321.02
0.47267,322.96
0.47304,324.45
0.47376,322.41
0.47427,320.38
0.47479,321.94
0.475,323.44
0.47574,321.1
0.47626,318.83
0.47681,320.52
0.47709,322.23
0.47783,319.51
0.4783,317.04
0.47874,318.78
0.47909,319.88
0.4797,317.49
0.48037,315.11
0.48071,316.88
0.48115,318.18
0.48171,316
0.48243,313.44
0.48267,315.23
0.48316,316.65
0.48366,314.2
0.48428,311.95
0.48472,313.43
0.48511,314.83
0.48581,312.47
0.48626,310.34
0.48679,312.01
0.48705,313.37
0.48779,311.05
0.48822,308.74
0.4888,310.15
0.48907,311.8
0.48984,309.34
0.49028,306.93
0.49083,308.67
0.49108,310.32
0.49172,307.97
0.4923,305.33
0.49275,306.98
0.4932,308.76
0.49378,306.2
0.49437,303.38
0.49474,305.14
0.49517,306.92
0.49569,304.34
0.4963,301.48
0.49669,303.35
0.49712,305.19
0.49779,302.67
0.49837,300.05
0.49884,301.94
0.49913,303.16
0.49981,300.79
0.50023,298.28
0.50075,299.66
0.50099,301.45
0.50184,298.79
0.50231,296.13
0.50285,298.18
0.5031,300.01
0.50376,297.35
0.50421,294.66
0.50469,296.5
0.5051,298.59
0.50574,295.9
0.50636,293.11
0.50677,295.08
0.50721,296.9
0.50769,294.26
0.50827,291.67
0.50868,293.68
0.50907,295.62
0.50974,293.32
0.51032,290.56
0.51084,292.49
0.51114,294.47
0.51184,292.15
0.51227,289.81
0.51276,291.5
0.51309,293.29
0.51389,290.61
0.51426,288.02
0.51483,289.57
0.51512,291.76
0.51582,289.15
0.51625,286.61
0.51672,288.71
0.51707,290.52
0.51771,288.29
0.51837,285.77
0.51879,287.8
0.51923,289.56
0.5198,287.22
0.52043,284.69
0.52067,286.43
0.52107,288.29
0.52168,285.84
0.52234,283.33
0.52276,285.54
0.52313,287.43
0.5238,285.11
0.52425,282.62
0.52475,284.59
0.52504,286.34
0.5258,284
0.52625,281.66
0.52682,283.73
0.52714,285.43
0.52787,283.19
0.52832,280.86
0.52879,282.71
0.52907,284.6
0.52975,282.45
0.53035,280.2
0.53072,282.11
0.53123,283.86
0.53179,281.56
0.53246,279.28
0.53273,280.95
0.53326,282.5
0.53374,280.34
0.53433,278.01
0.53473,279.65
0.53517,280.82
0.5358,279
0.53632,276.88
0.53676,278.45
0.53702,280.1
0.53774,277.91
0.53818,275.78
0.53875,277.81
0.53905,279.17
0.5398,277.21
0.54032,275.18
0.54079,276.68
0.54108,278.07
0.5417,275.93
0.54227,273.58
0.5427,275.33
0.54312,276.82
0.54374,274.83
0.54443,272.61
0.54481,274.51
0.54529,275.66
0.54577,273.94
0.54648,271.94
0.54673,273.4
0.54722,274.54
0.54783,272.35
0.54843,270.27
0.54889,271.57
0.54915,273.08
0.54983,270.97
0.55035,269
0.55086,270.41
0.55115,271.95
0.55191,269.9
0.5524,267.88
0.55293,269.32
0.55321,270.71
0.55392,268.68
0.55446,266.45
0.55483,268.06
0.55528,269.46
0.55585,267.42
0.55644,265.54241
0.55674,267.05558
0.5572,268.41509
0.55765,266.6343
0.55832,264.71436
0.5585,265.97694
0.55894,267.04317
0.55941,265.29335
0.55997,263.56643
0.5603,264.87437
0.56066,266.39056
0.5613,264.61935
0.56173,262.70171
0.56213,264.40546
0.56242,265.35199
0.56303,263.92298
0.56345,262.22218
0.56396,263.42964
0.56421,264.7372
0.56487,263.0389
0.56531,261.57901
0.56565,262.85645
0.56595,263.9056
0.56655,262.42148
0.56715,260.92886
0.56742,262.3993
0.56796,263.55189
0.56839,262.30804
0.56902,261.05979
0.56928,262.30753
0.56977,263.29675
0.57017,261.54389
0.57077,260.07811
0.57107,260.94502
0.57155,261.99906
0.57207,260.39451
0.57253,258.73398
0.57289,259.93372
0.57321,261.04359
0.57386,259.64287
0.57419,257.91615
0.57469,259.05382
0.57493,260.0437
0.57559,258.50522
0.57614,256.8433
0.57649,257.97736
0.57674,259.15231
0.57725,257.42005
0.57785,255.7562
0.57813,257.17628
0.57862,257.80738
0.57904,256.55698
0.57972,254.90829
0.57991,256.20723
0.58044,257.11818
0.58083,255.75745
0.58142,254.29869
0.58168,255.38364
0.58216,256.63229
0.58265,254.95242
0.58322,253.4985
0.58363,254.74984
0.58392,255.88934
0.58454,254.19515
0.58494,252.47394
0.58538,253.6232
0.58559,254.64416
0.5863,253.17618
0.58679,251.41339
0.58722,252.60795
0.58751,253.71593
0.58809,252.00976
0.58857,250.25397
0.58889,251.49485
0.58924,252.40426
0.58972,250.76766
0.59039,249.24684
0.59063,250.36319
0.59111,251.31563
0.59153,249.77582
0.59222,248.43665
0.5924,249.43052
0.59282,250.39162
0.59333,248.95758
0.594,247.33328
0.59427,248.61339
0.59463,249.79169
0.5952,248.04627
0.5957,246.5005
0.59611,247.82627
0.5963,248.69079
0.59699,246.8769
0.59748,245.23656
0.59793,246.6194
0.5982,247.28798
0.59878,246.0129
0.59929,244.68451
0.59964,245.82857
0.60004,246.86883
0.60053,245.33634
0.60114,243.94564
0.6014,245.03141
0.6019,245.97953
0.60234,244.32634
0.60296,243.12559
0.60317,244.21137
0.60364,245.07357
0.60405,243.36466
0.60462,241.90316
0.60496,243.15143
0.60538,244.14326
0.60596,242.68371
0.60645,241.26553
0.60682,242.49893
0.60711,243.6586
0.60774,241.82356
0.60815,240.20223
0.60859,241.62659
0.60893,242.43291
0.60953,241.10182
0.61001,239.87116
0.61041,241.00703
0.61076,241.89392
0.61121,240.62661
0.61178,239.31923
0.61206,240.34536
0.61253,241.21151
0.61301,239.86735
0.61363,238.63701
0.61386,239.72388
0.61433,240.4774
0.61477,239.1778
0.61544,237.79286
0.61558,238.93519
0.61599,239.77922
0.61654,238.60376
0.61717,237.10163
0.61752,238.41514
0.61773,239.39798
0.61841,237.99155
0.61888,236.66338
0.61933,237.83086
0.61958,238.73852
0.6202,237.53227
0.62066,236.24156
0.62112,237.35921
0.62147,238.09075
0.62198,236.65706
0.62249,235.36169
0.6228,236.30733
0.62328,237.20747
0.62369,235.78567
0.6243,234.56445
0.62459,235.70672
0.62513,236.68325
0.62552,235.42911
0.62626,234.03388
0.62639,235.09148
0.62686,236.05788
0.62731,234.43148
0.62789,232.8921
0.62827,233.92394
0.62861,235.19067
0.62917,233.52777
0.62959,231.88621
0.63005,233.19801
0.63032,234.13423
0.63093,232.56714
0.63133,230.85091
0.63179,232.13158
0.63206,233.07831
0.63266,231.48732
0.63324,230.17348
0.63351,231.17847
0.63392,232.14191
0.63438,230.95204
0.63497,229.34791
0.63521,230.4388
0.63564,231.57352
0.63613,230.01589
0.63684,228.566
0.63706,230.12288
0.63746,231.30312
0.63793,229.83199
0.63857,228.19146
0.63887,229.62877
0.63927,230.59687
0.63985,229.0786
0.64035,227.68907
0.64077,229.02955
0.641,230.23736
0.64162,228.6808
0.64204,227.03051
0.6425,228.59522
0.64279,229.37873
0.6434,227.93059
0.64393,226.7716
0.64425,228.00864
0.64458,229.12654
0.64511,227.50666
0.64568,226.39143
0.64595,227.64263
0.64642,228.61572
0.64683,227.10055
0.64757,225.9836
0.64776,227.27424
0.6482,227.8722
0.6486,226.816
0.64931,225.7033
0.64946,226.68963
0.64993,227.78938
0.65044,226.5245
0.65102,225.39582
0.6514,226.87518
0.65167,227.83411
0.65229,226.48809
0.65286,225.20696
0.65321,226.2726
0.65352,226.87443
0.65408,225.78138
0.65462,224.7452
0.65501,225.56441
0.65531,226.37455
0.65578,225.08127
0.65635,224.09639
0.65667,225.26769
0.65706,225.83573
0.65757,224.88469
0.65835,223.85954
0.65843,224.73715
0.65891,225.50259
0.65937,224.44519
0.66011,223.5139
0.66023,224.55541
0.66069,225.54715
0.66122,224.12588
0.66177,222.885
0.66213,223.78778
0.66238,224.52005
0.663,223.24534
0.66356,221.94384
0.66396,223.07877
0.66421,223.74038
0.66486,222.76632
0.66529,221.89276
0.66576,222.6027
0.66604,223.20591
0.66663,222.16569
0.66724,221.1457
0.66746,221.94395
0.66784,222.52445
0.6683,221.47193
0.66912,220.36749
0.66923,221.01597
0.66982,221.52301
0.67013,220.63669
0.67084,219.56187
0.67103,220.18624
0.67154,220.46497
0.6719,219.40261
0.67261,218.40597
0.67282,218.94118
0.67324,219.44206
0.67374,218.32853
0.67432,217.35041
0.67469,217.99722
0.67489,218.63118
0.67556,217.49835
0.67614,216.42933
0.67646,217.10086
0.67681,217.4953
0.67736,216.47281
0.67787,215.5269
0.6782,216.11884
0.67863,216.50706
0.67903,215.60328
0.67933,215.14293
0.67995,215.41242
0.68048,215.48575
0.68087,214.98034
0.68163,214.30778
0.68175,214.79487
0.68231,215.04899
0.68268,214.34095
0.68339,213.66325
0.68361,213.79631
0.6841,214.13481
0.68457,213.29143
0.68509,212.24126
0.6855,212.67424
0.68573,213.03663
0.68634,212.15045
0.68694,211.44277
0.68729,211.72135
0.68751,211.83317
0.68814,211.04634
0.68874,210.21711
0.68896,210.57846
0.68941,210.75094
0.68984,210.0527
0.69043,209.46157
0.69071,209.94496
0.69121,210.10887
0.69161,209.37782
0.69244,208.77971
0.69264,209.23748
0.69335,209.37413
0.69379,208.49044
0.69459,207.98938
0.69478,208.21632
0.69539,208.27807
0.69591,207.5761
0.69678,207.08592
0.69703,207.32425
0.69738,207.4061
0.69814,206.82082
0.69895,206.23702
0.69928,206.62718
0.69951,206.69457
0.70033,206.22966
0.70107,205.76186
0.70141,205.97166
0.70182,205.92352
0.70247,205.42222
0.7032,205.01256
0.70341,204.96814
0.70392,204.97208
0.70449,204.61716
0.70547,203.9423
0.7055,204.18311
0.70615,204.14915
0.70664,203.68116
0.70768,203.24546
0.70771,203.4462
0.70828,203.38915
0.70886,203.04201
0.70981,202.58224
0.70996,202.79538
0.71043,202.6751
0.71112,202.09883
0.71181,201.4021
0.71216,201.46876
0.71252,201.2453
0.71318,200.77723
0.71384,200.25855
0.71427,200.41574
0.71468,200.4224
0.71544,200.2044
0.7162,199.82583
0.71645,199.8894
0.7169,199.70578
0.71749,199.24382
0.71847,198.51637
0.71853,198.47704
0.71914,198.33438
0.7196,198.00968
0.72067,197.49106
0.72069,197.41128
0.72128,197.37711
0.7218,196.82191
0.72274,196.12004
0.72287,196.15108
0.72341,196.16523
0.72401,195.67954
0.72478,194.96449
0.72507,195.00622
0.72549,194.92857
0.72617,194.45205
0.72682,193.71489
0.72726,193.86659
0.72765,193.82793
0.72831,193.44989
0.72894,192.81132
0.72941,193.02215
0.72988,193.12275
0.73042,192.65317
0.73126,192.04326
0.7315,192.14316
0.73209,192.23266
0.73251,191.6021
0.73354,190.78997
0.73362,191.06977
0.7343,191.23772
0.73473,190.4562
0.73551,189.543
0.73574,189.7319
0.7363,189.88909
0.73686,189.41597
0.73777,189.02027
0.73802,189.3485
0.73844,189.53547
0.73914,189.02004
0.7398,188.2845
0.74021,188.52084
0.74057,188.55742
0.74126,187.91063
0.742,187.43278
0.74236,187.59883
0.74276,187.67426
0.74338,187.03678
0.74409,186.51779
0.74436,186.81426
0.74496,187.02608
0.74539,186.36003
0.74637,185.77556
0.74643,186.07457
0.7472,186.01258
0.7476,185.5961
0.74849,184.911
0.74863,185.27856
0.74919,185.33862
0.7497,184.93917
0.75069,184.38032
