strain,stress
0.31382,78.824
0.31403,78.542
0.31422,77.763
0.31443,77.672
0.3146,77.652
0.31479,78.495
0.31504,78.589
0.31523,78.266
0.31542,77.672
0.31562,77.637
0.3158,78.474
0.31602,78.147
0.31622,77.516
0.31639,77.753
0.31659,77.635
0.31681,77.466
0.31696,77.728
0.31717,78.346
0.3174,78.262
0.31758,77.54
0.31779,77.139
0.31799,77.285
0.31818,77.847
0.31841,77.93
0.31863,77.483
0.3188,76.878
0.319,77.178
0.31922,78.002
0.3194,78.163
0.31964,77.769
0.31982,77.077
0.31999,76.653
0.3202,77.102
0.32037,77.679
0.32058,78.449
0.3208,77.805
0.32102,77.471
0.32118,76.619
0.32138,76.751
0.32159,77.546
0.32178,77.695
0.32203,77.55
0.32224,76.672
0.32243,76.402
0.32262,76.467
0.3228,77.393
0.323,78.027
0.32321,77.753
0.3234,77.431
0.32358,77.328
0.32384,76.748
0.324,76.173
0.32418,76.008
0.3244,76.665
0.32457,77.199
0.32483,77.801
0.32504,77.047
0.32524,76.935
0.32544,76.55
0.32562,76.321
0.32582,77.146
0.32602,76.847
0.32623,76.195
0.32642,76.245
0.32658,76.404
0.3268,77.147
0.327,77.156
0.3272,76.61
0.32744,75.875
0.32759,75.018
0.32778,75.76
0.32799,76.814
0.32821,77.761
0.32843,77.146
0.32864,76.663
0.32884,75.791
0.32902,75.071
0.32921,75.651
0.32941,76.602
0.32962,76.673
0.32985,76.579
0.33001,75.623
0.3302,75.246
0.33037,75.62
0.33058,76.818
0.3308,77.072
0.33101,76.076
0.3312,75.463
0.33139,74.984
0.33159,75.846
0.3318,76.351
0.33204,76.295
0.33226,75.208
0.33239,74.924
0.33259,76.129
0.33281,76.634
0.33299,76.623
0.33324,75.986
0.33341,75.255
0.33358,74.92
0.33375,75.131
0.33399,76.561
0.33418,76.125
0.33441,75.459
0.33461,75.101
0.33478,74.608
0.33499,75.435
0.3352,75.741
0.33542,76.013
0.33565,74.982
0.33582,74.437
0.336,74.304
0.33618,75.375
0.33642,76.233
0.33661,75.979
0.33683,75.572
0.33702,75.265
0.33721,74.536
0.3374,74.342
0.33757,74.914
0.33777,75.489
0.338,75.539
0.33822,74.85
0.33841,74.28
0.33858,73.9
0.33879,74.871
0.33899,75.252
0.33922,75.545
0.33943,75.093
0.33959,75.054
0.33985,75.111
0.34004,74.489
0.34021,74.289
0.34043,74.801
0.34062,74.845
0.34081,74.967
0.34104,74.838
0.34121,74.495
0.34138,74.582
0.34161,74.721
0.34182,74.516
0.34202,73.682
0.34221,74.137
0.3424,75.137
0.34263,75.836
0.34287,75.086
0.34304,74.463
0.34325,74.505
0.34344,74.177
0.34362,74.508
0.34385,74.595
0.34404,73.807
0.34419,74.078
0.34439,74.673
0.34462,74.982
0.34482,74.63
0.34502,74.211
0.34521,74.266
0.34539,75.093
0.34561,75.275
0.34586,74.341
0.34605,73.579
0.34619,73.33
0.34644,75.284
0.34664,75.381
0.34683,75.035
0.34705,74.491
0.34722,73.86
0.34739,73.722
0.3476,74.269
0.3478,74.068
0.34799,74.263
0.3482,74.27
0.34841,74.031
0.34859,73.435
0.3488,73.989
0.34901,74.373
0.34922,74.371
0.34943,74.274
0.34962,73.782
0.34984,73.399
0.35,72.91
0.3502,73.803
0.3504,74.062
0.35062,74.256
0.35081,73.933
0.35101,73.267
0.3512,72.595
0.35138,72.474
0.35154,73.04
0.35177,74.304
0.35199,74.377
0.35222,73.617
0.35242,72.518
0.35259,72.24
0.35279,72.876
0.353,73.254
0.3532,73.625
0.35341,73.221
0.35363,73.251
0.35382,72.184
0.35399,72.315
0.35421,73.466
0.35439,73.716
0.35459,73.419
0.35481,73.247
0.355,72.818
0.3552,71.825
0.35539,71.99
0.35556,72.956
0.35577,73.524
0.35601,73.824
0.35622,73.467
0.35642,72.955
0.35664,72.531
0.35682,72.006
0.35701,72.185
0.35723,72.955
0.3574,72.945
0.35763,72.762
0.35785,72.298
0.35802,71.788
0.35821,72.013
0.3584,73.218
0.35858,73.883
0.35882,73.66
0.35902,72.763
0.35917,72.078
0.35941,72.722
0.3596,72.293
0.35979,72.772
0.36,72.876
0.36022,72.883
0.3604,72.587
0.36063,72.292
0.36084,71.475
0.361,71.165
0.36119,72.027
0.36141,73.039
0.36161,73.281
0.36185,72.694
0.36205,71.778
0.36223,71.252
0.3624,71.809
0.36262,72.597
0.36283,72.588
0.36305,71.942
0.36325,71.951
0.36342,71.161
0.36361,71.421
0.36384,72.184
0.36402,72.185
0.36424,72.533
0.36446,72.013
0.36464,71.492
0.36482,71.178
0.36501,71.894
0.36522,72.465
0.36544,71.831
0.36566,71.212
0.3658,70.874
0.36603,71.713
0.36623,72.547
0.36642,72.339
0.36666,71.814
0.36685,71.004
0.36703,71.067
0.36723,71.332
0.36742,72.187
0.36762,72.625
0.36783,72.17
0.36805,71.479
0.36821,70.838
0.36842,71.209
0.36862,71.857
0.36882,71.794
0.36904,71.381
0.36922,71.086
0.36939,71.259
0.36964,72.022
0.36985,71.038
0.37001,70.51
0.37021,70.768
0.37041,71.74
0.37061,71.271
0.37082,70.963
0.37102,70.788
0.3712,70.884
0.37142,70.901
0.3716,70.718
0.37179,71.447
0.37201,71.07
0.37223,70.92
0.3724,69.99
0.37259,69.724
0.37278,70.019
0.37297,70.861
0.37319,71.385
0.37341,71.46
0.3736,70.787
0.3738,70.718
0.37401,70.234
0.37419,70.25
0.37441,70.738
0.37462,70.979
0.37481,71.129
0.37506,70.196
0.37524,69.793
0.3754,69.678
0.3756,70.38
0.37582,71.182
0.37602,71.349
0.37622,70.952
0.37641,70.559
0.37664,69.909
0.37681,69.338
0.37695,69.779
0.37717,71.084
0.37741,71.106
0.37761,71.013
0.37778,70.156
0.37803,70.556
0.37818,70.167
0.37838,70.215
0.3786,70.507
0.37884,70.07
0.37902,69.596
0.37922,70.113
0.37939,70.8
0.37962,70.779
0.37982,70.106
0.38002,69.908
0.38021,69.666
0.38042,69.282
0.38057,69.478
0.38076,70.059
0.38101,70.72
0.38118,69.652
0.38138,69.754
0.3816,69.613
0.38181,69.857
0.38199,69.939
0.38222,70.281
0.38242,69.957
0.38259,69.704
0.38282,69.817
0.38299,69.818
0.3832,69.703
0.38343,69.107
0.38359,68.589
0.38376,69.368
0.38396,70.105
0.38421,70.531
0.38443,69.66
0.38461,68.884
0.38482,69.254
0.385,69.386
0.38523,69.588
0.38542,69.805
0.38563,69.382
0.38585,68.583
0.38599,68.526
0.3862,69.795
0.38643,70.125
0.38663,69.672
0.38682,69.017
0.387,68.97
0.38721,69.047
0.3874,68.971
0.38764,69.404
0.38785,69.185
0.38803,68.84
0.38825,69.353
0.38844,69.277
0.38863,69.625
0.38885,69.046
0.38905,68.32
0.38923,67.993
0.38938,68.691
0.3896,69.834
0.3898,69.546
0.39004,69.444
0.39022,68.667
0.39039,68.402
0.39063,68.983
0.39082,68.949
0.39103,69.239
0.39125,68.878
0.39142,68.291
0.39163,69.309
0.39183,69.038
0.39204,69.373
0.39223,69.033
0.39244,68.979
0.39262,68.214
0.3928,68.352
0.39299,68.943
0.39319,69.4
0.39343,69.282
0.39361,68.489
0.39381,68.466
0.39401,68.327
0.39421,68.154
0.39442,68.496
0.39461,68.157
0.39484,67.578
0.39502,67.32
0.39517,67.491
0.39541,69.103
0.39563,69.633
0.39585,69.367
0.39602,68.152
0.39621,67.592
0.39641,67.447
0.39659,67.429
0.39679,68.206
0.39697,68.486
0.39722,68.596
0.39742,67.836
0.39758,67.119
0.3978,67.627
0.398,67.998
0.3982,68.013
0.39844,68.063
0.39864,67.614
0.3988,67.579
0.39902,68.341
0.39922,68.72
0.39941,68.463
0.39963,68.396
0.39981,67.591
0.39999,67.627
0.40021,67.483
0.40041,67.276
0.40057,67.314
0.40076,68.035
0.40099,68.592
0.40121,68.271
0.40139,67.798
0.4016,68.282
0.40179,67.961
0.40203,67.907
0.40222,67.584
0.40239,67.673
0.40264,68.084
0.40281,67.674
0.40301,68.27
0.40325,68.089
0.40344,67.842
0.40363,67.311
0.40379,67.613
0.40403,67.958
0.4042,67.616
0.40442,67.638
0.4046,67.552
0.4048,67.52
0.40499,67.544
0.4052,67.396
0.40538,67.475
0.40563,67.558
0.4058,67.258
0.406,68.053
0.40621,67.883
0.40643,67.871
0.40661,67.248
0.40683,67.308
0.40703,67.231
0.40719,67.33
0.40742,67.621
0.40764,67.582
0.40784,67.363
0.40803,67.458
0.40825,67.194
0.40844,66.79
0.40862,66.398
0.4088,67.207
0.40899,67.784
0.40924,67.842
0.40943,66.941
0.4096,66.809
0.40981,66.702
0.41,66.769
0.4102,67.033
0.41039,67.033
0.41062,67.144
0.41081,66.541
0.41097,66.791
0.4112,67.146
0.41139,66.987
0.41159,66.71
0.4118,67.202
0.412,66.759
0.41219,66.794
0.41241,67.1
0.4126,67.205
0.4128,67.011
0.41302,66.661
0.41318,66.766
0.41338,66.934
0.41362,67.086
0.4138,66.616
0.414,66.832
0.41421,66.89
0.4144,66.839
0.41462,66.42
0.41481,65.676
0.41498,65.708
0.41518,66.817
0.41543,67.372
0.41562,67.041
0.41581,65.982
0.416,65.925
0.41619,66.116
0.4164,66.29
0.4166,66.55
0.4168,66.534
0.41701,66.349
0.41721,65.768
0.41739,66.059
0.41759,66.067
0.4178,66.423
0.41799,66.554
0.41819,66.511
0.41845,66.695
0.41861,66
0.41882,65.993
0.41904,66.009
0.41922,65.521
0.41943,65.757
0.41963,65.966
0.41984,66.251
0.42002,65.931
0.4202,66.088
0.4204,66.54
0.42059,65.975
0.42081,65.615
0.42098,65.251
0.42118,65.75
0.42142,65.855
0.42162,65.717
0.42182,65.439
0.42202,65.82
0.42222,65.949
0.42242,65.472
0.42259,65.538
0.4228,66
0.42299,65.875
0.4232,65.876
0.42338,65.162
0.42359,65.363
0.42379,65.653
0.42398,65.857
0.42422,66.017
0.42442,65.624
0.42462,65.33
0.42482,65.079
0.42503,65.187
0.42521,65.092
0.42539,65.189
0.42561,65.363
0.42578,64.816
0.42599,65.096
0.42621,65.192
0.4264,65.05
0.42659,65.382
0.42683,65.416
0.42701,65.254
0.42722,64.852
0.42743,65.051
0.42761,65.039
0.42782,65.188
0.42804,65.335
0.42822,65.15
0.42843,65.475
0.42864,65.144
0.42882,64.929
0.429,64.812
0.4292,65.07
0.42941,65.197
0.42961,65.059
0.42981,65.102
0.43002,65.396
0.4302,65.016
0.43044,65.28
0.43062,64.635
0.43084,64.998
0.43104,64.761
0.43124,65.13
0.43144,65.153
0.43163,64.867
0.43183,65.095
0.43201,64.757
0.43223,64.963
0.43241,64.877
0.43261,64.837
0.4328,65.016
0.43301,65.429
0.43324,65.327
0.43347,64.782
0.43364,63.982
0.43383,64.305
0.43404,64.558
0.43424,65.018
0.43442,65.114
0.43467,65.462
0.43486,64.143
0.43503,63.688
0.43524,63.948
0.43539,64.221
0.43559,64.896
0.43581,65.4
0.43601,65.483
0.43625,64.875
0.43645,63.549
0.43661,63.318
0.43679,63.665
0.43703,64.246
0.43724,64.58
0.43742,64.32
0.43764,64.517
0.43781,63.998
0.43802,64.471
0.43822,64.108
0.43841,64.104
0.4386,64.187
0.43879,64.05
0.43899,64.366
0.43917,64.746
0.43941,64.978
0.43963,64.201
0.43978,63.367
0.44001,63.516
0.4402,63.562
0.44039,64.013
0.44062,64.465
0.44081,64.403
0.441,64.427
0.44121,63.955
0.44142,64.132
0.4416,64.426
0.44182,64.95
0.44203,64.252
0.44221,63.777
0.44241,63.69
0.4426,63.8
0.44278,63.953
0.443,64.189
0.44318,64.428
0.44341,64.566
0.4436,63.564
0.4438,63.301
0.44398,63.372
0.4442,63.76
0.44442,63.827
0.4446,63.746
0.44481,63.633
0.44502,63.707
0.44522,63.775
0.44543,63.499
0.44563,63.732
0.44581,63.611
0.44601,63.607
0.44624,63.745
0.44641,63.752
0.44662,63.477
0.44681,63.405
0.44698,63.901
0.44719,64.305
0.44742,63.731
0.4476,63.033
0.44778,62.452
0.44799,62.771
0.44818,63.337
0.44839,64.015
0.44863,64.098
0.44884,63.113
0.44901,62.456
0.44922,62.604
0.44941,63.144
0.44961,63.229
0.44981,63.632
0.45004,63.755
0.45025,63.213
0.45044,62.278
0.45063,62.789
0.4508,62.754
0.45101,63.614
0.45121,63.815
0.45143,63.362
0.45163,62.648
0.4518,62.467
0.45199,62.795
0.4522,62.776
0.45238,63.002
0.45258,63.307
0.45281,63.542
0.45302,63.053
0.45321,62.315
0.4534,62.245
0.45359,62.455
0.45378,62.822
0.454,63.645
0.45423,63.598
0.45443,63.126
0.45461,62.402
0.45483,62.746
0.45501,62.652
0.45522,62.811
0.45542,62.757
0.45561,62.853
0.45583,62.926
0.45601,62.448
0.45622,62.688
0.45643,62.443
0.45663,62.33
0.4568,62.546
0.45701,63.067
0.45724,63.449
0.45746,62.837
0.45764,61.829
0.45783,61.934
0.45801,62.012
0.45823,62.585
0.45842,62.18
0.45863,62.418
0.45882,62.257
0.45904,62.383
0.45922,62.589
0.45944,62.68
0.45965,62.093
0.45983,61.709
0.46001,61.767
0.46022,62.01
0.4604,62.208
0.46062,62.14
0.46083,62.036
0.46101,62.683
0.46121,63.128
0.46145,62.807
0.46164,62.003
0.46182,61.096
0.46201,61.452
0.4622,61.641
0.46238,62.062
0.4626,62.647
0.46281,62.815
0.46302,61.949
0.46321,61.181
0.46341,61.752
0.46357,61.524
0.46381,62.224
0.46399,62.516
0.46418,62.619
0.46442,62.366
0.4646,61.514
0.46478,61.154
0.46499,61.306
0.46518,61.539
0.46536,61.902
0.46559,62.143
0.46582,62.339
0.466,61.394
0.4662,61.105
0.46638,61.169
0.46658,61.733
0.46678,61.857
0.46697,62.003
0.46721,62.181
0.46742,61.63
0.46761,61.201
0.46779,61.314
0.46798,61.374
0.4682,61.539
0.46839,61.39
0.46857,61.732
0.46881,62.155
0.469,61.524
0.4692,61.133
0.46939,61.004
0.46958,61.332
0.46979,61.234
0.46998,61.738
0.47019,61.989
0.47042,61.44
0.4706,60.814
0.47079,60.747
0.47099,61.094
0.4712,61.258
0.47137,61.526
0.4716,61.987
0.47183,61.342
0.47202,60.799
0.4722,60.663
0.47242,60.794
0.47263,61.183
0.47279,61.231
0.47301,61.934
0.47323,61.639
0.47343,60.8
0.47364,60.326
0.47381,60.43
0.47402,60.92
0.47422,61.484
0.47446,61.426
0.47464,60.303
0.47483,60.184
0.47501,60.617
0.4752,61.237
0.47541,61.619
0.47564,61.423
0.47583,60.595
0.47604,60.581
0.47622,60.261
0.47641,60.649
0.47661,60.577
0.47679,60.965
0.47698,61.03
0.47723,60.741
0.4774,59.837
0.4776,60.111
0.4778,60.396
0.47798,60.894
0.47818,61.351
0.47841,61.322
0.47862,60.668
0.47881,60.175
0.47901,59.867
0.47922,60.298
0.4794,60.754
0.47962,61.213
0.47982,61.47
0.48005,60.842
0.48026,60.049
0.48041,59.402
0.4806,60.347
0.48081,61.169
0.481,61.496
0.48122,61.3
0.48143,60.241
0.48161,59.4
0.48178,59.316
0.48201,60.017
0.48219,60.618
0.48238,61.141
0.48264,61.066
0.48283,60.108
0.48303,59.673
0.48324,59.745
0.48344,59.461
0.48362,59.912
0.48379,60.3
0.48402,61.37
0.48421,60.925
0.48443,60.244
0.48462,59.209
0.48478,59.118
0.485,59.564
0.48519,59.717
0.48538,60.437
0.48561,61.052
0.48584,60.496
0.48604,59.803
0.48621,59.07
0.48642,59.373
0.48658,59.454
0.48678,60.295
0.48699,60.767
0.48719,60.133
0.4874,59.36
0.4876,58.995
0.4878,59.44
0.488,59.517
0.48821,60.121
0.48842,60.35
0.48862,60.224
0.48886,59.362
0.48902,58.589
0.48921,58.527
0.48941,58.78
0.48955,59.726
0.48979,60.994
0.49001,60.714
0.49022,59.926
0.49043,58.928
0.49062,58.123
0.49081,58.364
0.49098,59.105
0.49123,60.418
0.49144,60.508
0.49164,59.674
0.49187,59.287
0.49203,59.174
0.49221,59.269
0.49243,59.683
0.49263,59.704
0.49284,59.223
0.49303,58.816
0.49321,58.785
0.49338,59.241
0.49361,60.191
0.49383,60.398
0.49405,60.44
0.49427,59.622
0.49446,59.031
0.49464,58.537
0.49484,58.163
0.49501,59.157
0.49521,60.013
0.49544,60.164
0.49562,59.743
0.49582,59.248
0.49602,58.541
0.49621,58.755
0.4964,59.467
0.49663,59.764
0.49684,58.875
0.49706,58.438
0.49721,58.326
0.49741,59.396
0.49763,59.907
0.49785,59.684
0.49804,58.985
0.49821,58.884
0.49841,59.008
0.49861,59.032
0.4988,58.858
0.49903,58.089
0.4992,57.918
0.49938,58.897
0.49963,59.977
0.49985,59.612
0.50002,59.102
0.50023,58.654
0.50043,58.602
0.5006,57.968
0.50081,57.839
0.50098,57.961
0.50117,59.101
0.50139,59.251
0.50159,59.217
0.50182,58.854
0.50202,58.101
0.50221,57.511
0.50238,57.934
0.50261,58.893
0.50281,58.906
0.50302,59.234
0.5032,59.068
0.50342,58.826
0.50359,58.352
0.50381,58.563
0.504,58.156
0.5042,58.237
0.50437,57.674
0.5046,58.265
0.50479,58.669
0.505,58.555
0.50521,58.259
0.5054,57.668
0.50563,57.44
0.5058,57.924
0.50601,59.063
0.50622,59.172
0.50646,58.724
0.50664,57.757
0.5068,57.005
0.50698,57.216
0.50716,58.157
0.5074,58.791
0.50763,58.815
0.50781,58.705
0.50803,58.973
0.50825,58.309
0.50843,57.94
0.50864,57.614
0.50882,57.578
0.50901,58.125
0.50919,58.326
0.50943,58.478
0.50961,58.122
0.5098,58.105
0.51001,57.829
0.51021,57.616
0.51038,57.722
0.51059,58.569
0.51084,58.579
0.51102,58.134
0.51123,57.99
0.51143,58.118
0.51163,57.824
0.51184,57.646
0.51201,57.334
0.51219,57.496
0.51239,57.812
0.51258,57.985
0.51281,58.119
0.51299,57.627
0.51321,57.822
0.5134,57.685
0.51361,57.563
0.51384,57.529
0.51402,56.917
0.51422,56.737
0.51441,57.351
0.51459,57.947
0.51482,58.058
0.51502,57.528
0.51521,57.83
0.5154,57.236
0.51563,56.975
0.51578,56.603
0.51597,57.055
0.51619,57.38
0.51638,57.516
0.51661,57.915
0.5168,57.664
0.51701,57.209
0.51719,56.781
0.51742,57.009
0.51761,57.132
0.51781,57.034
0.51803,57.524
0.51822,57.643
0.51842,57.461
0.51863,57.528
0.51879,57.002
0.519,57.021
0.51921,56.795
0.5194,56.873
0.5196,56.832
0.5198,57.239
0.52003,57.566
0.52022,57.505
0.52045,57.156
0.52066,56.29
0.52082,56.177
0.52102,56.952
0.52122,57.219
0.52142,57.771
0.52164,57.787
0.52184,57.123
0.52202,56.408
0.52221,56.625
0.52243,57.057
0.52264,56.761
0.52285,56.804
0.52304,57.096
0.52325,57.234
0.52347,56.515
0.52362,56.725
0.52386,57.13
0.52403,56.612
0.52426,56.534
0.52442,56.453
0.5246,56.848
0.52481,57.303
0.525,57.005
0.52523,57.086
0.52545,56.495
0.52563,56.11
0.52583,56.191
0.52602,56.429
0.52625,56.699
0.52645,56.292
0.52663,56.498
0.5268,56.543
0.52705,56.54
0.52724,55.91
0.52741,56.071
0.52761,56.36
0.52781,56.847
0.52799,56.663
0.52822,56.672
0.52842,55.877
0.52859,55.777
0.5288,56.32
0.52902,56.688
0.52923,56.471
0.52943,56.248
0.52964,56.253
0.52982,56.153
0.53002,56.498
0.53023,56.606
0.53043,56.565
0.53063,56.298
0.53081,56.227
0.53101,56.19
0.53122,56.139
0.5314,55.995
0.53161,56.514
0.5318,56.284
0.532,56.425
0.53218,56.388
0.5324,56.224
0.53259,55.797
0.5328,55.968
0.53299,56.057
0.53319,56.075
0.53342,56.356
0.53362,55.981
0.53381,56.387
0.53403,56.165
0.53421,55.849
0.53442,55.583
0.53462,55.722
0.5348,56.014
0.535,56.246
0.53522,56.34
0.5354,56.42
0.5356,55.967
0.5358,56.119
0.53598,56.101
0.5362,56.428
0.5364,55.909
0.53657,55.689
0.53679,55.943
0.53699,55.709
0.53717,56.116
0.5374,56.008
0.5376,55.944
0.53781,55.732
0.53798,55.661
0.53823,55.718
0.5384,55.521
0.53862,55.542
0.53883,55.578
0.53899,55.468
0.53923,56.021
0.53942,55.523
0.53963,55.679
0.53981,55.175
0.54003,55.376
0.54022,55.644
0.54041,55.697
0.54065,55.728
0.54082,55.319
0.54102,55.31
0.54121,55.391
0.54141,55.438
0.5416,55.276
0.5418,55.092
0.54201,55.037
0.54219,55.141
0.5424,55.189
0.54263,55.282
0.5428,54.879
0.54299,55.138
0.54319,55.145
0.54339,55.387
0.5436,55.043
0.54379,55.161
0.54399,55.307
0.54419,55.202
0.5444,55.189
0.54459,55.214
0.5448,55.162
0.54501,55.191
0.54522,55.036
0.5454,54.818
0.54561,55.385
0.54582,55.525
0.54602,55.246
0.54623,55.024
0.5464,54.987
0.54662,54.978
0.54683,54.904
0.54703,55.055
0.54722,55.229
0.54745,55.163
0.54762,55.09
0.54785,55.025
0.54804,54.558
0.54824,54.893
0.54842,54.921
0.54865,55.205
0.54882,55.215
0.54902,55.345
0.54924,55.374
0.54944,55.157
0.54963,54.892
0.54982,54.793
0.55003,54.991
0.55024,55.476
0.55045,55.005
0.55064,55.004
0.55084,54.636
0.55103,54.628
0.55124,54.584
0.55141,54.64
0.55163,54.981
0.55184,55.067
0.55202,54.797
0.55225,55.103
0.55244,54.531
0.55263,54.489
0.55282,54.7
0.55305,54.881
0.55322,54.606
0.55342,54.539
0.55363,54.636
0.55383,54.284
0.55402,54.394
0.55425,54.432
0.55444,54.533
0.55463,54.34
0.55484,54.686
0.55504,54.741
0.55522,55.253
0.55545,55.393
0.55565,54.764
0.55585,53.864
0.55605,54
0.55623,54.026
0.55641,54.175
0.55664,54.785
0.55684,54.212
0.55702,54.264
0.55721,54.259
0.55742,54.683
0.55763,54.325
0.55783,54.108
0.55802,54.077
0.55819,54.871
0.55841,55.161
0.55864,54.794
0.55883,53.701
0.55899,53.646
0.55921,54.251
0.5594,54.66
0.55959,54.708
0.55981,55.065
0.56001,54.495
0.56021,53.757
0.5604,53.338
0.56058,53.455
0.5608,53.84
0.56101,53.956
0.56121,54.172
0.5614,54.291
0.56162,54.859
0.56186,54.047
0.56202,53.079
0.56221,53.259
0.56241,53.729
0.56259,54.241
0.56281,55.124
0.56304,54.642
0.56322,53.799
0.56339,53.427
0.5636,53.699
0.56377,53.799
0.56398,54.374
0.56417,54.681
0.56438,54.609
0.56461,54.18
0.5648,53.295
0.56498,53.165
0.56519,53.56
0.5654,54.02
0.56561,54.084
0.56582,53.836
0.56603,53.664
0.56622,53.553
0.56641,53.389
0.56663,53.625
0.56682,53.654
0.56701,54.322
0.56722,54.339
0.56743,53.857
0.56759,53.529
0.5678,53.786
0.568,53.92
0.56816,53.964
0.5684,54.444
0.56863,53.883
0.56882,53.011
0.56902,52.71
0.56921,53.039
0.56942,53.624
0.56961,53.968
0.56982,54.502
0.57004,54.347
0.57026,53.541
0.57043,52.977
0.57062,52.808
0.57081,53.338
0.571,53.341
0.57122,53.887
0.57141,53.597
0.57159,53.686
0.57179,54.409
0.57201,54.216
0.57226,53.857
0.57245,52.766
0.57261,52.282
0.57284,52.797
0.57302,53.101
0.57322,53.682
0.57344,54.279
0.57365,53.997
0.57386,53.261
0.57403,52.456
0.57421,52.795
0.5744,53.195
0.57461,53.842
0.57482,53.975
0.57504,53.868
0.57526,52.954
0.57543,52.339
0.57564,52.521
0.57582,52.664
0.57604,53.503
0.57623,53.999
0.57645,54.193
0.57667,53.644
0.57684,52.844
0.57703,52.835
0.57721,52.959
0.5774,53.151
0.5776,54.055
0.5778,54.068
0.57805,53.861
0.57822,52.974
0.57842,52.946
0.57861,52.939
0.57879,53.238
0.57899,53.899
0.57921,54.464
0.57944,54.271
0.57966,53.23
0.57985,52.46
0.58003,52.362
0.5802,52.425
0.58041,53.321
0.5806,53.81
0.58084,54.053
0.58103,53.671
0.58123,52.698
0.58139,52.223
0.58161,52.347
0.58178,52.728
0.58196,53.436
0.5822,53.87
0.58242,53.182
0.58261,52.223
0.58279,52.142
0.58298,52.502
0.58318,53.029
0.58341,53.581
0.58362,53.405
0.58384,53.215
0.58404,52.291
0.58422,51.91
0.58439,51.917
0.5846,52.599
0.5848,53.519
0.58502,53.627
0.58525,53.551
0.58544,52.421
0.58561,51.791
0.58581,51.721
0.58598,52.247
0.58617,52.929
0.58637,53.6
0.58659,53.683
0.58683,53.333
0.58704,52.469
0.58722,51.632
0.58741,51.522
0.5876,51.923
0.58779,52.392
0.588,53.508
0.58823,53.626
0.58844,53.159
0.58865,52.435
0.58885,51.426
0.58905,51.557
0.58922,51.58
0.58942,52.215
0.58961,52.433
0.58979,53.343
0.59002,53.667
0.59024,53.316
0.59044,52.597
0.59063,51.927
0.59081,51.616
0.59098,51.883
0.59117,52.603
0.59139,53.232
0.59158,53.342
0.5918,53.405
0.59204,52.662
0.59221,51.768
0.59238,51.491
0.59259,51.825
0.59279,52.323
0.59299,53.007
0.59322,53.453
0.59341,53.038
0.59363,52.488
0.59383,51.771
0.594,51.387
0.59422,51.593
0.5944,51.875
0.5946,52.213
0.5948,53.045
0.59502,53.129
0.59525,52.824
0.59544,51.776
0.59561,51.245
0.59582,51.639
0.59598,52.134
0.59621,53.298
0.59642,53.333
0.59663,53.132
0.59684,52.321
0.59703,51.546
0.59721,51.308
0.59739,51.305
0.59759,51.855
0.59779,52.921
0.59802,53.092
0.59824,52.745
0.5984,51.666
0.59859,51.488
0.5988,51.684
0.59897,52.113
0.59918,52.415
0.59939,52.691
0.59962,52.594
0.5998,51.868
0.60002,51.854
0.60023,52.046
0.60041,52.518
0.60062,52.365
0.60084,52.174
0.60105,51.345
0.60122,51.065
0.60143,51.346
0.60161,51.799
0.60179,52.571
0.60204,53.074
0.60223,52.346
0.60243,52.071
0.60262,51.39
0.6028,51.352
0.60299,51.545
0.60317,51.786
0.60339,52.294
0.60363,51.807
0.60381,51.029
0.60398,50.959
0.60417,51.822
0.6044,52.621
0.60463,52.735
0.60484,52.058
0.60504,51.587
0.60524,50.721
0.60539,50.498
0.60555,51.003
0.60577,52.398
0.60598,52.744
0.6062,52.758
0.60643,52.406
0.60663,51.719
0.60684,51.088
0.60703,50.698
0.60721,51.089
0.60738,51.689
0.6076,52.78
0.60781,52.688
0.60801,52.318
0.60821,51.874
0.60845,51.49
0.60864,50.449
0.60881,50.408
0.60902,51.135
0.60923,52.121
0.60944,52.124
0.60967,52.262
0.60982,51.428
0.61005,51.795
0.61025,51.329
0.61041,50.939
0.61061,51.035
0.61079,51.389
0.61102,52.28
0.61123,52.039
0.61145,51.734
0.61167,50.951
0.61186,50.6
0.61206,50.679
0.61224,50.839
0.61241,51.187
0.61264,52.023
0.61283,51.656
0.61302,51.801
0.61321,51.756
0.61346,51.591
0.61363,50.441
0.61381,50.093
0.614,50.754
0.61419,51.615
0.61444,52.048
0.61466,51.856
0.61486,51.386
0.61506,50.58
0.61523,50.296
0.61539,50.727
0.61558,51.496
0.61582,52.118
0.61598,51.827
0.61623,51.325
0.61642,50.636
0.61662,50.122
0.61681,50.729
0.61702,51.21
0.61721,51.685
0.61743,51.961
0.61762,51.779
0.61785,51.163
0.61801,50.117
0.61819,49.89
0.61836,50.255
0.61857,51.153
0.61881,51.78
0.61902,51.5
0.61921,51.401
0.61945,50.746
0.6196,49.914
0.6198,50.527
0.62,50.995
0.6202,51.427
0.62039,51.397
0.62062,51.312
0.62081,50.382
0.62098,50.013
0.62119,50.388
0.62137,51.073
0.62159,51.898
0.62182,51.947
0.62204,51.706
0.62223,51.363
0.62245,50.606
0.62265,49.931
0.6228,49.981
0.623,50.755
0.62321,51.315
0.6234,51.729
0.62361,51.735
0.62381,51.448
0.62404,50.915
0.62423,50.161
0.62441,49.922
0.62462,50.367
0.62482,51.004
0.62504,51.401
0.62523,51.405
0.62545,51.478
0.62565,50.926
