strain,stress
0.17407,365.93
0.17124,364.92
0.17403,361.68
0.17341,363.74
0.17418,365.65
0.17554,363.06
0.17384,361.77
0.1771,362.23
0.17499,365.08
0.17756,362.31
0.17656,360.43
0.17755,361.6
0.17914,363.27
0.17751,361.76
0.18086,358.57
0.17819,360.99
0.18203,361.99
0.17961,361.07
0.1817,357.91
0.18175,359.63
0.18169,361.75
0.18376,359
0.18169,357.92
0.18509,358.16
0.18325,360.94
0.18533,358.02
0.1849,356.07
0.18513,357.3
0.18748,358.66
0.18516,357.78
0.18891,354.77
0.18624,357.52
0.18974,358.48
0.18801,357.08
0.18924,354.61
0.19015,355.99
0.18933,358.32
0.19186,355.7
0.18944,354.66
0.19294,354.89
0.19154,357.77
0.19306,355.35
0.19346,353.26
0.19292,354.93
0.19585,355.8
0.19309,354.83
0.19683,351.34
0.19445,353.92
0.19744,354.74
0.19646,353.39
0.19701,351
0.19864,352.08
0.19702,354.18
0.2001,351.16
0.19758,349.88
0.20074,350.26
0.19991,352.71
0.20075,350.62
0.20198,348.08
0.20076,350.03
0.20429,350.78
0.20128,349.35
0.20483,345.8
0.20274,347.9
0.20513,348.7
0.2049,346.97
0.20458,344.68
0.20706,345.38
0.20509,347.67
0.20827,344.76
0.20607,343.06
0.20862,343.43
0.20824,344.96
0.2083,342.83
0.2103,339.77
0.20845,341.64
0.21238,342.26
0.20937,341.5
0.21267,338.06
0.21113,340.04
0.21262,341.52
0.21319,339.46
0.21208,337.84
0.21515,338.15
0.21292,340.81
0.21612,338.01
0.21425,336.63
0.21624,337.52
0.21672,339.05
0.21592,337.47
0.2186,334.34
0.21622,336.43
0.22028,337.22
0.21746,336.08
0.2203,333.18
0.21958,335.1
0.22031,337.02
0.22164,334.43
0.21975,333.14
0.22321,333.36
0.22088,336.23
0.22392,333.34
0.22256,332.17
0.22393,333.26
0.22529,334.53
0.22377,333.24
0.2269,330.44
0.22428,332.58
0.22814,332.91
0.22571,332.02
0.22791,329.36
0.228,330.9
0.22787,332.82
0.23007,330.2
0.22777,329.15
0.23132,329.62
0.22912,331.97
0.2316,329.16
0.23099,327.63
0.23154,329.18
0.23372,330.09
0.23154,328.87
0.23511,325.85
0.2324,328.31
0.23597,328.71
0.23407,327.78
0.23549,325.4
0.23633,326.67
0.23542,328.65
0.23832,325.91
0.23577,325.14
0.23932,325.39
0.23745,327.64
0.23929,325.17
0.23946,323.12
0.2391,324.8
0.24194,325.04
0.23936,324.35
0.24318,321.66
0.24067,324.18
0.24371,324.63
0.24266,323.4
0.24311,321.25
0.24481,322.14
0.24308,323.98
0.24641,320.77
0.24368,319.68
0.24719,319.69
0.24595,321.47
0.24706,319.52
0.24797,317.34
0.24684,318.75
0.25024,318.7
0.24731,317.92
0.25101,315.11
0.24888,316.89
0.25132,317.51
0.25112,315.69
0.25069,314.1
0.25317,314.38
0.25093,315.99
0.25442,313.35
0.25189,312.4
0.25484,312.6
0.25426,313.91
0.25465,312.28
0.25639,310.17
0.25466,312.07
0.25842,311.91
0.25539,311.18
0.2587,308.5
0.25714,309.99
0.25883,310.52
0.25945,308.7
0.25824,307.71
0.2614,307.79
0.25885,309.65
0.26232,307.22
0.26008,306.86
0.26238,307.11
0.26259,308.02
0.26214,306.88
0.26464,305.17
0.2624,306.57
0.26643,306.49
0.26355,306.74
0.26638,304.94
0.26557,306.29
0.26624,306.75
0.26777,305.39
0.26587,304.89
0.26951,304.86
0.26691,306.59
0.27023,304.67
0.26854,303.98
0.27009,304.52
0.27107,305.12
0.2698,304.39
0.27298,302.32
0.2704,304.1
0.27432,304.1
0.27195,303.67
0.27422,301.97
0.27414,303
0.27389,303.65
0.27626,301.94
0.27372,301.39
0.27757,301.16
0.27511,302.7
0.27799,300.86
0.2771,300.11
0.27781,300.78
0.27972,300.83
0.27768,300.26
0.28123,298.15
0.27849,299.72
0.28211,299.24
0.28028,298.87
0.28173,297.66
0.28259,297.78
0.28158,298.59
0.28453,296.72
0.28167,296.95
0.28555,296.2
0.28339,297.25
0.28564,296.23
0.28564,295.73
0.28547,296.03
0.28815,295.26
0.28565,295.33
0.28939,293.45
0.28673,294.36
0.28979,293.36
0.2887,293.2
0.28922,292.4
0.291,292.21
0.2893,292.63
0.29279,291.36
0.28971,291.55
0.29341,290.29
0.29178,290.68
0.29324,289.84
0.29395,289
0.29303,289.43
0.29634,288.38
0.29353,288.88
0.29726,287.24
0.29498,287.84
0.29741,286.76
0.29712,286.61
0.29674,286.31
0.29925,285.55
0.29693,286.29
0.30071,285.05
0.29789,285.5
0.30114,284.52
0.30021,284.49
0.30085,284.21
0.30235,283.49
0.30066,283.73
0.30431,282.13
0.30147,283.35
0.30496,282.54
0.3033,282.63
0.30493,281.62
0.30563,281.69
0.30427,282.22
0.30756,280.67
0.30473,281.13
0.3086,280.44
0.30606,281.06
0.30874,279.77
0.30867,279.35
0.30855,279.69
0.31084,279.11
0.30853,279.19
0.31245,277.5
0.30961,278.89
0.31258,278.45
0.31164,278.17
0.31243,277.01
0.31401,277.35
0.31205,278.11
0.31579,276.31
0.31276,276.54
0.31648,276.12
0.31439,277.04
0.31626,275.96
0.31712,275.12
0.31616,276.08
0.31917,275.69
0.31654,275.53
0.32047,273.31
0.31801,274.87
0.32018,275.11
0.32012,274.17
0.3199,272.91
0.3224,273.42
0.3197,275.39
0.32384,272.92
0.32105,272.75
0.32432,272.86
0.32295,274.55
0.32394,272.52
0.32558,270.48
0.32381,272.51
0.32732,273.04
0.32462,272.13
0.32834,269.26
0.32643,271.5
0.3279,272.29
0.32869,270.38
0.32761,268.82
0.3307,269.68
0.32767,272.13
0.33185,269.14
0.3294,267.84
0.33208,268.89
0.33159,271.32
0.33171,268.42
0.3341,264.78
0.3317,267.56
0.33541,268.57
0.3327,266.31
0.33592,262.76
0.33483,265.58
0.33551,267.33
0.33713,264.82
0.33535,263.17
0.33892,264.33
0.33563,267.27
0.33961,263.41
0.33758,260.95
0.33954,263.13
0.33999,265.25
0.33927,262.51
0.34241,258.62
0.33963,262.21
0.34338,263.72
0.34088,261.28
0.34341,257.46
0.34313,260.62
0.34283,262.77
0.3454,259.65
0.34298,257.53
0.34694,259.26
0.34382,263
0.34736,258.93
0.34601,256.01
0.34707,259.1
0.3483,261.78
0.34681,258.6
0.35055,253.75
0.3476,258.32
0.35113,260.57
0.34923,257.01
0.35098,252.58
0.35153,256.55
0.35025,260.3
0.3536,255.9
0.35076,252.78
0.35487,255.88
0.35207,260.08
0.35504,255.68
0.35454,252.06
0.35465,255.68
0.35676,258.53
0.35457,255.66
0.35856,250.75
0.35571,255.24
0.35876,258.18
0.35778,254.96
0.35866,250.94
0.36011,254.09
0.35792,258.28
0.36186,253.56
0.35871,250.06
0.36271,252.75
0.36042,257.73
0.3626,252.97
0.36318,248.42
0.36236,252.89
0.36524,256.47
0.36258,252.6
0.36651,246.71
0.36394,251.88
0.36639,255.49
0.36622,251.56
0.36614,246.84
0.36861,250.51
0.3658,255.99
0.37008,250.24
0.36694,246.09
0.37049,249.54
0.36876,254.68
0.37013,249.68
0.37157,244.48
0.37005,249.49
0.37346,253.44
0.37064,249.6
0.3744,243.59
0.37236,248.59
0.37386,252.49
0.37461,247.91
0.37361,243.22
0.37686,247.08
0.3736,252.38
0.37807,247.11
0.37525,243.49
0.37826,246.99
0.37739,251.32
0.37777,246.99
0.38006,241.81
0.37782,246.1
0.38154,249.56
0.37885,245.87
0.38219,240.08
0.38091,244.65
0.38148,248.39
0.38313,243.82
0.38115,239.99
0.38509,242.78
0.38158,247.24
0.38589,242.55
0.38357,239.43
0.38586,242.27
0.38596,245.68
0.3854,242.34
0.38837,237.72
0.38565,241.5
0.38934,242.9
0.38696,240.9
0.38965,237.77
0.38935,240.42
0.38898,243.08
0.3916,239.49
0.38889,237.36
0.39313,238.77
0.38961,242.19
0.39355,238.45
0.39187,236.35
0.39338,238.31
0.39443,241.34
0.39304,238.7
0.39664,234.84
0.3937,238.29
0.39716,239.83
0.39518,237.62
0.39708,234.48
0.39768,237.08
0.39638,240.07
0.39989,236.69
0.39671,235.23
0.40115,236.58
0.39792,240.49
0.40118,236.8
0.40038,234.17
0.40084,236.39
0.4028,237.78
0.40078,236.85
0.40478,234.34
0.40186,236.65
0.40496,237.89
0.40376,236
0.4046,233.7
0.40618,235.12
0.40395,236.8
0.40809,234.79
0.40472,234.74
0.40915,234.82
0.40642,236.5
0.40884,234.99
0.40906,234.11
0.40851,234.79
0.41118,234.79
0.40862,234.7
0.41273,233.05
0.41011,234.44
0.4127,234.2
0.41232,233.76
0.41223,233.29
0.4147,233.11
0.41175,233.98
0.41621,232.58
0.41283,232.94
0.41694,232.23
0.41488,232.59
0.41652,232.12
0.41771,231.63
0.41627,232.03
0.41958,231.25
0.41666,231.52
0.42054,230.13
0.41842,230.76
0.42016,230.72
0.42078,230.22
0.41973,229.8
0.42314,229.45
0.41962,230.49
0.42423,228.92
0.42106,229.37
0.42446,228.67
0.42328,228.44
0.42399,228.42
0.42614,227.91
0.42405,228.58
0.42777,227.74
0.42485,228.24
0.42828,227.01
0.42693,227.17
0.4276,226.46
0.42923,226.17
0.42731,226.22
0.43141,225.24
0.42766,225.85
0.43221,224.89
0.42956,225.06
0.4321,224.27
0.43177,224.06
0.43146,224.15
0.43447,223.19
0.43189,223.67
0.43572,222.58
0.4331,223.31
0.43595,222.31
0.4354,222.48
0.43509,222.14
0.43763,221.55
0.43492,221.92
0.43944,221.05
0.43567,221.94
0.4399,220.74
0.43801,220.82
0.4397,220.59
0.44047,220.5
0.43916,220.99
0.44272,220.03
0.43979,220.83
0.44344,219.71
0.4414,220.42
0.44351,219.68
0.44401,219.66
0.44109,220.18
0.44604,218.73
0.44282,219.39
0.44748,218.4
0.44389,219.07
0.44749,218.3
0.44649,218.27
0.44722,218.15
0.44896,217.65
0.44693,218.31
0.45089,217.12
0.44793,217.75
0.45109,216.85
0.44976,217.34
0.45088,217.08
0.45248,216.74
0.4502,217.16
0.45441,216.3
0.45078,216.91
0.45539,215.71
0.45225,216.32
0.45501,215.61
0.45501,215.23
0.45479,215.45
0.45734,214.84
0.45481,215.42
0.45905,214.39
0.45625,215.17
0.45879,214.44
0.45828,214.47
0.45834,214.13
0.46089,213.66
0.45784,214.54
0.46246,213.33
0.45893,213.84
0.46321,213.05
0.46079,213.53
0.46265,213.41
0.46361,213.38
0.4624,213.73
0.46563,212.99
0.46277,213.81
0.46681,212.59
0.4647,213.25
0.4664,212.51
0.46696,212.23
0.46596,211.91
0.46938,211.11
0.46562,211.94
0.47046,210.73
0.46725,211.36
0.47093,210.67
0.46939,211.04
0.47026,210.64
0.47223,209.8
0.47017,210.27
0.47377,209.17
0.47082,209.79
0.47451,208.61
0.47315,209
0.47389,208.84
0.47548,208.24
0.47352,208.12
0.47776,207.47
0.47362,208.14
0.47838,207.26
0.47557,207.53
0.47845,206.93
0.47798,206.7
0.47781,206.82
0.48078,205.5
0.47814,206.34
0.48188,205.32
0.47914,205.67
0.48212,204.51
0.4816,204.69
0.48126,204.66
0.48387,204.06
0.48118,204.42
0.48591,203.52
0.48174,204.49
0.48616,203.34
0.48402,203.55
0.48591,203.4
0.48646,203.39
0.4853,203.33
0.48903,202.34
0.48607,203.04
0.48975,202.3
0.48747,202.99
0.48967,201.91
0.49014,201.88
0.48868,202.21
0.49216,201.24
0.48882,201.65
0.49385,200.89
0.48997,201.9
0.49378,201.26
0.49262,201.3
0.49348,200.91
0.49498,200.75
0.49295,201.1
0.49705,200.03
0.49403,200.65
0.49733,200.31
0.49586,200.75
0.4971,200.19
0.49862,199.93
0.49624,200.42
0.50046,199.85
0.49669,200.4
0.50162,199.23
0.49822,200.25
0.50125,199.56
0.50107,199.42
0.50099,199.44
0.50342,199.34
0.50078,199.99
0.50512,198.92
0.50222,199.65
0.50494,199.26
0.50432,199.49
0.50459,199.11
0.50716,198.71
0.50395,199.44
0.50875,198.68
0.50492,199.22
0.5095,198.32
0.5067,198.89
0.50882,198.24
0.50973,197.58
0.50869,197.72
0.51186,197.03
0.50893,197.72
0.51313,196.53
0.51074,197.03
0.51256,196.73
0.51295,196.68
0.51208,196.3
0.51556,195.66
0.51177,196.53
0.51675,195.27
0.51325,195.46
0.51722,194.56
0.51536,194.84
0.51631,194.83
0.51824,193.97
0.51633,194.49
0.51999,193.78
0.51692,194.56
0.52082,193.28
0.51925,193.46
0.52005,193.2
0.52149,192.91
0.51955,192.75
0.52384,191.9
0.51955,192.52
0.52454,191.82
0.52151,191.99
0.5247,191.22
0.52395,191.44
0.52388,191.63
0.52673,190.6
0.52399,191.29
0.52798,190.63
0.52501,191.35
0.52834,190.42
0.52769,190.61
0.52747,190.96
0.52997,190.6
0.52725,190.78
0.53211,189.62
0.52767,190.66
0.53234,189.78
0.53,189.77
0.53219,189.54
0.53258,189.79
0.53151,190.01
0.53515,188.88
0.53212,189.55
0.53599,188.97
0.53338,189.37
0.53578,188.34
0.53618,188.21
0.53495,188.67
0.53836,188.24
0.53494,188.44
0.54015,187.52
0.53595,188.77
0.54001,188.09
0.53851,188.13
0.53969,187.78
0.54103,187.73
0.53909,188.2
0.54335,187.13
0.54019,187.68
0.54371,187.19
0.54186,187.75
0.54332,186.9
0.54469,186.87
0.54236,187.49
0.54661,186.86
0.54277,187.27
0.54793,186.28
0.54428,187.52
0.54758,186.72
0.54709,186.58
0.54722,186.69
0.54952,186.69
0.54678,187.24
0.55123,185.96
0.54836,186.85
0.55122,186.46
0.5504,186.79
0.55075,186.43
0.55331,186.13
0.54996,187.1
0.55481,185.93
0.55081,186.49
0.5557,185.6
0.55272,186.26
0.55503,185.75
0.55573,185.38
0.55478,185.51
0.55794,185.03
0.55476,185.77
0.55918,184.69
0.55664,185.47
0.5587,184.95
0.55892,185.14
0.55811,184.76
0.56174,184.27
0.55778,184.9
0.56291,183.83
0.55907,184.34
0.56333,183.49
0.56125,183.76
0.56245,183.63
0.56432,182.96
0.56243,183.62
0.5662,183.05
0.56292,183.44
0.56694,182.62
0.56522,183.01
0.56619,182.73
0.56745,182.32
0.56557,182.44
0.57008,181.87
0.56565,182.74
0.57079,181.53
0.56747,181.97
0.57095,181.65
0.56992,181.84
0.56991,181.67
0.57283,180.88
0.57018,181.82
0.57428,180.94
0.57113,181.53
0.5746,180.74
0.57378,181.3
0.57359,181.25
0.57603,180.34
0.57326,180.67
0.5782,180.07
0.5736,180.82
0.5786,179.66
0.57597,179.99
0.57843,180.03
0.57862,180
0.57753,179.84
0.58118,178.93
0.5781,180.09
0.58208,179.25
0.5793,179.46
0.58201,178.9
0.58226,179.68
0.58096,179.76
0.58443,179.02
0.58088,179.82
0.58627,179.46
0.58182,180.02
0.58611,178.92
0.58448,179.21
0.58587,179.67
0.58714,179.49
0.58512,179.75
0.58949,179.02
0.58619,180.41
0.58983,179.57
0.58784,179.76
0.58945,179.48
0.59089,179.65
0.58843,179.99
0.59286,178.57
0.58881,179.47
0.59428,179.13
0.59029,179.63
0.59364,178.55
0.59315,178.63
0.59336,179.26
0.5957,178.77
0.59292,178.84
0.59759,178.1
0.59444,179.33
0.59745,178.43
0.59639,178.03
0.5969,178.03
0.59943,178.31
0.59601,178.46
0.60104,176.9
0.59689,177.83
0.60205,177.54
0.5988,178.04
0.60117,176.88
0.60184,177.16
0.60085,177.88
0.60402,177.02
0.6008,177.07
0.60545,176.36
0.60277,177.7
0.60498,176.81
0.60506,176.29
0.60431,176.57
0.60795,176.39
0.60371,176.69
0.60908,174.84
0.60509,175.73
0.60965,175.62
0.60734,175.68
0.60871,174.82
0.61052,174.68
0.60857,175.65
0.61238,174.43
0.60885,174.45
0.61321,173.76
0.61126,174.77
0.61237,174.2
0.61359,173.31
0.61177,173.54
0.61626,173.49
0.61162,174.04
0.61701,172.57
0.61348,173.25
0.61713,173.29
0.61597,173.23
0.61607,172.39
0.619,171.83
0.61633,173.1
0.62044,171.96
0.61703,171.93
0.62078,171.4
0.61978,172.52
0.61964,172.08
0.62214,171.11
0.61926,171.87
0.62454,171.82
0.61966,172.3
0.62479,170.77
0.62205,171.38
0.62464,171.65
0.62467,171.12
0.62354,170.81
0.62747,170.28
0.62416,171.5
0.62835,170.3
0.62547,170.51
0.62829,170.13
0.62853,170.71
0.6271,170.6
0.63062,169.34
0.62693,170.2
0.63262,169.61
0.62791,170.06
0.63242,168.89
0.63072,169.36
0.63219,169.48
0.63341,168.85
0.63124,168.77
0.63581,168.03
0.63239,169.2
0.63612,168.24
0.63405,168.19
0.63579,167.92
0.63723,167.9
0.63461,167.97
0.63912,166.66
0.63495,167.39
0.64057,167
0.63638,167.34
0.63996,166.18
0.63942,166.35
0.63968,166.49
0.64197,165.76
0.63908,165.95
0.64392,165
0.64058,165.92
0.64371,165.01
0.64253,164.92
0.64305,164.71
0.64579,164.41
0.64218,164.84
0.64734,163.61
0.64299,164.23
0.6483,163.63
0.64487,164.19
0.64739,163.38
0.64804,163.26
0.64708,163.63
0.65044,162.82
0.64695,163.17
0.65188,162.13
0.64898,162.8
0.65115,162.12
0.65118,161.68
0.65044,161.51
0.65424,161.05
0.64987,161.64
0.65541,160.21
0.65127,160.76
0.656,160.23
0.65353,160.52
0.65481,159.94
0.65675,159.44
0.65473,159.92
0.65863,159.21
0.65497,159.3
0.65952,158.19
0.6575,158.89
0.65859,158.59
0.65981,158.15
0.65785,157.9
0.66259,157.5
0.65762,158.07
0.66319,157.07
0.65954,157.05
0.66339,156.53
0.66213,156.89
0.66219,156.8
0.66524,155.96
0.66241,156.6
0.6667,155.76
0.6631,156.46
0.66699,155.5
0.66593,155.93
0.66592,155.9
0.66834,155.59
0.66545,155.62
0.67082,154.72
0.66566,155.64
0.67101,154.8
0.66807,154.86
0.67087,154.52
0.67087,154.59
0.66976,154.83
0.67366,153.64
0.67039,154.16
0.67462,153.46
0.67144,154.05
0.67448,153.11
0.67452,153.33
0.67323,153.58
0.67676,153.29
0.67308,153.4
0.67888,152.56
0.67396,153.29
0.67864,152.8
0.67666,152.77
0.67826,152.55
0.67952,152.64
0.67727,152.94
0.682,151.69
0.6784,152.36
0.6824,151.76
0.67999,152.36
0.68195,151.43
0.68325,151.25
0.68066,151.86
0.68517,151.33
0.68086,151.55
0.68683,150.57
0.68238,151.42
0.68607,150.78
0.68542,150.52
0.68577,150.27
0.68801,150.03
0.68493,150.61
0.68999,149.48
0.68649,149.87
0.68987,149.52
0.68847,150.08
0.68918,149.51
0.69178,149.29
0.68818,149.96
0.69331,149.02
0.68879,149.38
0.69445,148.55
0.69077,149.41
0.69342,148.83
0.69407,148.63
0.69318,148.82
0.69654,148.49
0.6928,148.96
0.69796,147.71
0.69485,148.32
0.69737,147.87
0.69707,147.98
0.69655,147.57
0.70026,147.16
0.69582,147.98
0.70149,147.01
0.69708,147.22
0.70209,146.76
0.69934,147.21
0.70083,146.75
0.7027,146.17
0.70078,146.7
0.70479,146.38
0.7008,146.81
0.70571,145.63
0.70337,146.42
0.70472,146.36
0.70565,145.84
0.70388,145.61
0.70865,145.63
0.70361,146.22
0.70937,144.82
0.7055,145.17
0.70961,145.09
0.70806,145.34
0.70823,144.75
0.71128,144.11
0.70839,145.24
0.71286,144.28
0.70897,144.68
0.71323,144.14
0.71188,145.06
0.71205,144.95
0.71433,144.13
0.71138,144.65
0.71685,144.41
0.71159,145.11
0.71713,143.79
0.7139,144.45
0.71696,144.68
0.7168,144.53
0.71577,144.18
0.71974,143.77
0.71622,145.02
0.72074,144.08
0.71732,144.15
0.72073,143.96
0.72055,144.78
0.71943,144.63
0.72291,143.47
0.71905,144.36
0.72491,144.15
0.7198,144.37
0.72473,142.9
0.7225,143.54
0.72434,144.19
0.72544,143.58
0.72322,143.34
0.72806,143.06
0.72432,144.54
0.72854,143.52
0.72576,143.22
0.72803,143.42
0.72914,144.36
0.72672,143.92
0.73122,142.58
0.72681,143.69
0.73284,143.55
0.72815,143.72
0.73223,142.34
0.7312,143.1
0.73166,143.89
0.73411,143.07
0.7309,142.67
0.73617,142.46
0.7324,143.9
0.73614,142.71
0.73443,142.35
0.73541,142.45
0.73781,143.09
0.7342,142.9
0.73953,141.33
0.73482,142.39
0.74056,142.38
0.73669,142.23
0.73962,141.04
0.74004,141.31
0.73921,142.32
0.74255,141.18
0.73868,140.96
0.7441,140.56
0.74072,142.04
0.74347,141.03
0.74292,140.22
0.74262,140.76
0.74634,141.29
0.74177,141.28
0.74756,139.7
0.74297,140.76
0.74837,140.91
0.74536,140.77
0.74701,139.74
0.7488,139.93
0.74666,141.16
0.75091,140.14
0.74675,139.85
0.75188,139.59
0.74917,140.87
0.75085,140.03
0.75165,139.28
0.74999,139.76
0.75467,140.19
0.74958,140.46
0.75544,138.97
0.75141,140.02
0.75581,140.47
0.75403,140.26
0.75431,139.5
0.75743,139.26
0.75443,140.7
0.75906,139.51
0.75483,139.34
0.75941,139.01
0.75783,140.45
0.75823,139.89
0.76033,138.98
0.75743,139.86
0.76302,139.99
0.75756,140.41
0.76327,138.73
0.75995,139.66
0.76319,140.17
0.76287,139.68
0.76178,139.28
0.76592,139.14
0.76223,140.57
0.76702,139.36
0.76313,139.35
0.76688,139.2
0.76648,140.2
0.76542,140
0.76887,138.89
0.76502,139.97
0.77104,139.98
0.76568,140.37
0.77082,138.88
0.76849,139.95
0.77045,140.35
0.77156,139.79
0.76923,139.55
0.77426,139.32
0.77015,140.74
0.77477,139.56
0.77173,139.63
0.77423,139.69
0.77522,140.47
0.77279,140.22
0.77729,138.92
0.77281,140.09
0.77911,139.88
0.77414,140.17
0.77835,138.94
0.77734,139.57
0.7778,140.34
0.78027,139.68
0.7769,139.49
0.78242,138.89
0.7784,140.22
0.78237,139.1
0.7803,138.74
0.78149,139.01
0.78393,139.48
0.78022,139.53
0.78556,138.33
0.78082,139.36
0.78696,139.06
0.7827,139.16
0.78579,138.07
0.78619,138.43
0.7853,139.11
0.78877,138.29
0.78469,138.14
0.79043,137.65
0.78679,138.78
0.78976,137.87
