strain,stress
0.24605,452.27
0.2465,451.56
0.24681,453.39
0.24696,453.29
0.24704,451.27
0.24696,451.27
0.2469,453.08
0.24681,453.33
0.24676,451.41
0.24681,450.89
0.24694,452.53
0.24726,452.85
0.24769,450.7
0.24833,449.51
0.24914,451.12
0.25006,451.37
0.2511,448.52
0.25221,447.36
0.25335,448.56
0.25449,448.49
0.25551,446.01
0.2564,445.13
0.25721,446.34
0.25788,446.71
0.2584,444.81
0.25877,443.9
0.25897,445.58
0.25894,446.12
0.25889,444.35
0.25879,443.65
0.25871,445.6
0.25864,446.23
0.25869,444.44
0.25883,443.55
0.25909,445
0.25947,445.55
0.26008,443.32
0.2609,442.12
0.26181,443.39
0.26289,443.77
0.264,441.53
0.2651,440.31
0.26621,441.01
0.26728,441.28
0.26822,439.34
0.26907,438.01
0.26981,439.23
0.27032,439.94
0.27072,438.17
0.27089,437.2
0.27096,438.63
0.27099,439.56
0.27085,438.19
0.27074,437.13
0.27064,438.51
0.27063,439.7
0.27079,438.06
0.27104,436.6
0.27148,437.79
0.27203,438.55
0.27272,436.7
0.27366,435.41
0.27468,436.54
0.27578,437.33
0.27695,435.14
0.27811,433.24
0.27917,434.37
0.28015,434.87
0.28103,433.27
0.28178,431.76
0.28233,432.9
0.28272,433.8
0.28294,432.24
0.28302,431.1
0.28302,432.58
0.28294,433.72
0.28284,432.31
0.28274,431.24
0.2827,432.7
0.28276,433.89
0.28304,432.39
0.28341,430.67
0.28391,431.66
0.28458,432.58
0.2854,430.72
0.28639,429.03
0.28745,429.72
0.28853,430.43
0.28975,428.59
0.29087,426.56
0.29182,427.59
0.29274,428.44
0.29357,426.79
0.29421,424.91
0.29463,425.97
0.29492,427.16
0.29503,426.08
0.29505,424.51
0.29494,425.29
0.29485,426.62
0.29475,425.84
0.29469,424.48
0.29474,425.44
0.2949,426.93
0.29519,425.42
0.2957,423.81
0.29637,424.41
0.29717,425.53
0.29815,424.06
0.29921,422.25
0.30037,422.72
0.30154,423.53
0.30269,421.89
0.30374,419.92
0.30471,420.47
0.30549,421.54
0.30614,420.46
0.30658,418.79
0.30686,419.76
0.30699,421.3
0.307,420.31
0.30697,419
0.30686,419.65
0.3067,421.26
0.30657,419.84
0.30656,418.25
0.30674,419.3
0.307,420.64
0.30736,419.67
0.30796,417.75
0.30874,418.23
0.30972,419.58
0.31081,418.14
0.31195,415.89
0.31317,416.27
0.31435,417.26
0.31539,416.03
0.31633,414.04
0.31718,414.29
0.31785,415.86
0.31835,414.64
0.3187,413.01
0.31886,413.9
0.31889,415.55
0.31883,414.7
0.31873,413.32
0.31863,413.73
0.31854,415.54
0.31853,414.95
0.31865,412.96
0.31894,413.15
0.31939,414.96
0.31998,414.23
0.32077,412.02
0.32167,412.23
0.3227,413.43
0.32384,412.19
0.32501,410.19
0.32615,410.25
0.32727,411.45
0.32829,410.43
0.32917,408.52
0.32995,408.57
0.33054,410.03
0.3309,409.54
0.33113,407.32
0.33117,407.53
0.33114,409.44
0.33103,409.23
0.33089,407.45
0.33081,407.87
0.33078,409.49
0.33095,409.02
0.33116,407.02
0.33154,406.96
0.33209,408.5
0.33281,408.11
0.33374,405.93
0.33473,405.48
0.33589,406.5
0.33704,405.74
0.33821,403.56
0.33936,403.34
0.34032,404.63
0.34121,404.11
0.34198,402.4
0.34257,402.22
0.34293,403.71
0.34314,403.51
0.34321,401.8
0.34317,401.66
0.34303,403.38
0.34287,403.39
0.34266,402.08
0.3426,402.06
0.3427,403.43
0.3429,403.4
0.34321,401.76
0.34367,401.46
0.34435,402.92
0.34521,402.63
0.34614,400.54
0.34726,399.89
0.34847,400.83
0.3497,400.28
0.35078,398.19
0.35181,397.72
0.35275,398.91
0.35356,398.8
0.35418,397.19
0.35461,396.82
0.3548,398.05
0.35484,398.26
0.35478,396.78
0.35467,396.62
0.3545,398.04
0.35437,398.71
0.35422,397.01
0.3542,396.65
0.35435,398.25
0.35468,398.14
0.35515,396.4
0.35581,395.94
0.3566,397.32
0.35754,397.43
0.35867,395.34
0.35984,394.49
0.36107,395.78
0.36228,395.64
0.36334,393.61
0.36427,393.07
0.36508,394.24
0.36571,394.24
0.36623,392.4
0.36651,392.11
0.36657,393.57
0.36657,394.18
0.36642,392.88
0.36623,392.35
0.3661,393.92
0.36598,394.38
0.36602,393.07
0.36616,392.56
0.36648,393.99
0.36692,394.24
0.36754,392.5
0.3683,391.67
0.3693,392.67
0.37037,392.97
0.37149,391.09
0.3727,390.08
0.37389,390.94
0.37501,391.18
0.37601,389.48
0.37689,388.27
0.37758,389.49
0.37807,389.84
0.37839,388.39
0.37855,387.48
0.3786,388.93
0.37851,389.78
0.37836,388.36
0.37818,387.61
0.37803,389.3
0.37798,390.26
0.37807,388.96
0.37833,388.28
0.37871,389.31
0.37925,389.85
0.38006,387.99
0.38101,386.98
0.38209,387.88
0.38326,388.1
0.3845,386.54
0.38565,385.05
0.38671,385.8
0.38773,386.26
0.38862,385.11
0.38938,383.8
0.38991,384.73
0.39026,385.52
0.39041,384.25
0.39041,383.19
0.39033,384.52
0.39021,385.54
0.39006,384.6
0.38991,383.46
0.38981,384.67
0.38991,385.5
0.39016,384.29
0.39058,383.36
0.39113,384.15
0.3919,384.89
0.39286,383.32
0.39391,382.14
0.39511,382.56
0.39637,383.04
0.39766,381.44
0.39883,379.93
0.39985,380.76
0.40077,381.48
0.40151,380.21
0.4021,378.87
0.40253,379.74
0.40278,380.65
0.40282,379.64
0.40274,378.74
0.40257,379.8
0.40238,381.02
0.40218,380.06
0.40208,379.06
0.40214,380.05
0.40232,381.08
0.40261,379.73
0.40312,378.42
0.4038,379.04
0.40474,379.78
0.4058,378.47
0.40696,377.04
0.40819,377.39
0.40944,378.29
0.41062,377.11
0.41171,375.12
0.4127,375.44
0.41352,376.2
0.41409,375.44
0.41454,373.98
0.41478,374.58
0.41483,375.9
0.41475,375.26
0.41458,374.06
0.41438,374.61
0.41424,376.08
0.4141,375.4
0.41406,374.12
0.41421,374.61
0.41445,375.62
0.41486,374.71
0.41545,373.1
0.41631,373.33
0.41731,374.25
0.41837,373.13
0.41958,371.2
0.42086,371.45
0.42203,372.52
0.42319,371.76
0.42421,369.94
0.42509,369.98
0.42577,371.08
0.42627,370.45
0.42659,368.73
0.42668,369.05
0.42666,370.43
0.42648,370.02
0.42627,368.68
0.42607,369
0.42586,370.5
0.42577,370.04
0.42589,368.84
0.42619,369.06
0.42669,370.34
0.42738,369.64
0.42823,367.66
0.42927,367.41
0.43039,368.22
0.43162,367.43
0.43292,365.58
0.43417,365.44
0.43531,366.49
0.43632,365.76
0.43717,364.05
0.43787,363.84
0.4384,365.1
0.43874,364.8
0.43888,363.47
0.4389,363.45
0.43873,364.91
0.43855,364.98
0.43833,363.56
0.4381,363.63
0.43801,364.87
0.43804,364.58
0.43829,363.3
0.43866,363.32
0.43925,364.27
0.43996,363.92
0.44088,362.25
0.44204,361.74
0.44321,362.96
0.44443,362.51
0.4457,360.58
0.44689,360.15
0.44792,361.01
0.44886,360.76
0.4496,358.95
0.45018,358.89
0.45057,360.07
0.45076,359.93
0.45083,358.55
0.45073,358.68
0.45051,360.21
0.45026,360.5
0.45009,358.93
0.45002,358.87
0.45007,360.2
0.45023,360.16
0.45056,358.56
0.45109,358.09
0.45185,359.25
0.45279,358.97
0.45383,357.3
0.45507,356.43
0.45638,357.41
0.45769,357.29
0.45888,355.59
0.45994,354.87
0.46092,355.72
0.46172,355.81
0.46234,354.2
0.46267,353.7
0.46291,354.88
0.46295,355.07
0.46284,353.87
0.46263,353.76
0.46238,355.01
0.4622,355.38
0.46205,354.15
0.46201,353.96
0.46213,355.22
0.46241,355.25
0.46286,353.81
0.4636,353.11
0.46447,353.88
0.46546,354.05
0.46659,352.37
0.46788,351.41
0.46917,352.24
0.47037,352.23
0.4715,350.47
0.47243,349.64
0.47321,350.91
0.47385,351.31
0.47435,349.56
0.4746,348.92
0.47471,350.08
0.47458,350.66
0.47438,349.46
0.47412,348.92
0.47387,350.1
0.47367,350.64
0.47361,349.65
0.47371,349.04
0.47392,350.11
0.4744,350.41
0.47513,348.97
0.47596,348.01
0.477,348.86
0.47815,349.1
0.47933,347.49
0.48066,346.22
0.4819,346.88
0.48304,347.2
0.48403,345.56
0.48494,344.67
0.48567,345.78
0.48609,346.29
0.48639,345.11
0.48653,344.55
0.48649,345.59
0.48627,346.39
0.48604,345.34
0.48577,344.72
0.48553,345.95
0.48545,346.68
0.48552,345.52
0.48573,344.55
0.48613,345.61
0.48674,346.27
0.4875,344.89
0.4885,343.92
0.48971,344.58
0.49095,345.16
0.49225,343.66
0.4935,342.26
0.49464,342.88
0.49567,343.35
0.49663,341.89
0.49741,340.83
0.49789,341.84
0.49819,342.69
0.49829,341.64
0.49822,340.87
0.49803,341.87
0.49778,343.11
0.49752,342.34
0.4973,341.33
0.49718,342.48
0.49719,343.71
0.49737,342.43
0.49779,341.07
0.49836,342.03
0.49912,342.86
0.50008,341.27
0.50125,339.86
0.50253,340.73
0.50375,341.36
0.50505,340.18
0.50623,338.74
0.50732,339.33
0.50829,340.34
0.50904,339.33
0.5096,337.9
0.51002,338.62
0.5102,339.69
0.51012,338.93
0.50995,337.91
0.50969,338.89
0.50944,340.34
0.5092,339.79
0.50899,338.71
0.50899,339.67
0.50914,340.86
0.50947,339.83
0.50997,338.67
0.5107,339.09
0.51173,339.87
0.51285,338.77
0.51405,337.25
0.51537,337.59
0.51669,338.26
0.5179,337.19
0.51898,335.7
0.51997,336.06
0.52078,337.1
0.52142,336.23
0.52181,334.99
0.52202,335.85
0.52208,337.02
0.52197,336.34
0.52173,335.38
0.52158,336.17
0.52141,337.56
0.52132,336.91
0.52129,335.7
0.52146,336.47
0.52183,337.58
0.52247,336.93
0.52336,335.35
0.5244,335.52
0.52556,336.27
0.52684,335.37
0.52821,333.96
0.52954,333.91
0.53076,334.7
0.53195,333.85
0.53297,332.43
0.53378,332.69
0.53443,333.77
0.53489,333.21
0.5351,332.02
0.53515,332.52
0.53505,334.03
0.53484,333.71
0.53457,332.4
0.53429,332.9
0.53403,334.1
0.53396,334.64
0.53404,332.03
0.53427,332.19
0.53472,333.85
0.53537,333.3
0.53624,331.66
0.53728,331.72
0.53848,332.6
0.53963,331.89
0.5408,330.24
0.54199,330.14
0.54313,330.96
0.54401,330.28
0.5448,328.68
0.54547,328.65
0.54593,329.63
0.54616,329.4
0.54615,328.26
0.54596,328.59
0.54569,329.93
0.54538,328.8
0.54503,329.11
0.54482,329.65
0.54475,330.6
0.54482,330.18
0.54505,328.75
0.54545,328.62
0.54603,329.65
0.54681,329.28
0.5478,327.69
0.54895,327.44
0.5502,328.39
0.55147,328
0.55274,326.49
0.55389,326.27
0.55491,327.21
0.55583,326.73
0.55655,325.22
0.55706,324.95
0.55737,328.1
0.55752,326.56
0.55746,323.59
0.55726,324.76
0.55698,326.99
0.55664,327.46
0.55633,326.4
0.5561,326.47
0.55606,327.92
0.55627,327.95
0.55657,326.54
0.55705,326.58
0.55784,327.69
0.55888,327.46
0.56002,325.83
0.56132,325.35
0.56272,326.49
0.56412,326.35
0.56539,324.85
0.56655,324.47
0.56755,323.65
0.56842,325.38
0.5691,325.94
0.56951,325.02
0.56977,325.38
0.56973,325.51
0.56956,324.56
0.56925,324.73
0.56885,326.35
0.56847,326.63
0.56822,325.6
0.56814,325.51
0.56826,326.69
0.56856,327.16
0.56907,325.74
0.56974,325.24
0.57067,326.39
0.57179,326.45
0.57303,325.05
0.57439,326.9
0.57574,326.76
0.57704,324.09
0.57824,321.79
0.57936,322.23
0.58023,324.14
0.58088,324.52
0.58124,323.22
0.58134,322.91
0.58135,324.24
0.58113,324.78
0.58079,323.83
0.58048,323.52
0.58017,324.94
0.57992,325.4
0.57984,324.24
0.57992,323.91
0.58013,325
0.58063,325.4
0.58135,324.3
0.58226,321.33
0.58342,322.85
0.58477,325.52
0.58618,324.85
0.58762,322.88
0.58898,322.61
0.59014,322.64
0.59104,321.31
0.59185,320.47
0.59247,321.6
0.59283,322.27
0.59297,321.32
0.59295,320.64
0.59279,322
0.59249,322.8
0.59208,321.89
0.59177,321.31
0.59151,322.61
0.59137,323.42
0.59149,322.15
0.59173,323.83
0.59217,323.2
0.59283,321.46
0.59379,319.91
0.59491,320.08
0.5962,321.64
0.59757,322
0.59895,320.56
0.60022,319.4
0.60139,319.94
0.60241,320.26
0.60339,319.12
0.60411,318.42
0.60457,319.31
0.60483,320.03
0.60481,319.11
0.60464,318.38
0.60445,319.58
0.60414,320.65
0.60382,320.26
0.60343,316.95
0.6033,319.34
0.60348,322.43
0.60387,322.06
0.60442,320.22
0.60504,319.99
0.60588,320.23
0.60694,319.1
0.60807,318.16
0.60933,318.69
0.61059,319.27
0.6119,318.19
0.61312,317.05
0.61418,317.59
0.61513,318.26
0.61587,317.23
0.61642,316.24
0.61672,317.12
0.61677,318.08
0.61664,318.21
0.61642,318.22
0.61613,317.47
0.61582,316.96
0.61553,316.13
0.61537,316.49
0.61542,318.25
0.61558,319.36
0.61591,318.51
0.61645,317.29
0.61728,317.6
0.61825,318.39
0.6194,317.25
0.62075,315.82
0.62213,316.16
0.62351,316.77
0.62478,315.7
0.62593,314.4
0.62693,314.81
0.62778,315.7
0.62842,314.48
0.62885,312.35
0.62907,314.48
0.62915,317.04
0.62905,316.93
0.62882,314.97
0.62853,314.78
0.62819,315.79
0.6279,315.31
0.62779,314.56
0.62787,315.25
0.62803,316.24
0.62854,315.48
0.62926,314.31
0.63023,314.42
0.63138,314.85
0.63265,314.11
0.63398,312.81
0.63532,312.78
0.63665,313.21
0.63782,316.48
0.63893,313.51
0.63994,310.41
0.6406,310.37
0.64106,309.82
0.64132,309.75
0.6413,311.06
0.64104,312.48
0.64068,312.12
0.64026,311.09
0.63986,311.58
0.63958,312.6
0.63944,311.97
0.63945,311.05
0.63968,311.38
0.64016,312.27
0.64087,311.73
0.6418,310.15
0.64292,310.08
0.64418,310.81
0.64553,306.31
0.64699,306.33
0.64843,309.25
0.64979,310.94
0.651,310.37
0.65205,308.04
0.65283,306.99
0.65321,307.63
0.65337,307.41
0.65323,306.69
0.65294,306.99
0.65254,308.14
0.65212,307.95
0.65175,306.95
0.65135,307.39
0.65116,308.65
0.65114,308.35
0.65129,307.07
0.65171,307.2
0.6524,307.97
0.65333,311.14
0.65448,307.95
0.65578,304.88
0.65718,304.97
0.65865,304.36
0.66012,303.72
0.66143,304.45
0.66256,305.46
0.66343,304.96
0.66417,303.74
0.66461,303.47
0.66483,304.32
0.66485,304.44
0.66464,303.28
0.6643,303.44
0.66392,304.55
0.66348,304.88
0.6631,303.94
0.66292,303.85
0.66293,305.3
0.66306,301.63
0.66349,302.1
0.66412,304.86
0.66503,306.32
0.66622,306.08
0.66746,303.71
0.66877,302.2
0.67003,302.46
0.67135,302.25
0.67255,301.08
0.67358,300.87
0.67447,301.65
0.67522,301.72
0.6757,300.68
0.67594,300.42
0.67593,301.55
0.6757,301.79
0.67534,300.85
0.67492,300.76
0.6745,302.29
0.67417,304.85
0.67393,302.22
0.67396,299.97
0.67416,300.6
0.67455,300.84
0.67513,300.46
0.676,301.18
0.67705,302.22
0.6782,302.08
0.6795,300.57
0.68087,299.73
0.68233,300.27
0.68368,300.29
0.68489,298.89
0.68592,298.38
0.68676,299.28
0.68736,299.57
0.68763,298.43
0.68774,298.19
0.68764,299.27
0.68732,297.45
0.68705,298.25
0.6868,300.38
0.68656,302.05
0.6864,302.61
0.6864,300.75
0.68649,299.35
0.68676,299.87
0.68726,300.25
0.68794,299.35
0.68892,298.71
0.69007,299.5
0.69134,299.67
0.69265,298.42
0.69399,297.64
0.6953,298.24
0.69649,298.44
0.69752,297.36
0.69831,296.61
0.69898,298.94
0.69938,300.47
0.69961,297.4
0.69962,295.35
0.69942,296.12
0.69912,296.92
0.69876,296.79
0.69834,297.54
0.69802,299.03
0.69785,299.57
0.69789,298.55
0.69812,297.83
0.69857,298.46
0.69928,298.77
0.70024,297.62
0.70138,297.07
0.70271,297.75
0.70414,297.87
0.70561,296.56
0.70702,295.75
0.70818,295.35
0.7093,294.43
0.71036,295.28
0.71117,296.46
0.71176,297.51
0.71207,297.8
0.71214,296.44
0.71195,294.94
0.71153,295.54
0.71105,296.58
0.71056,296.26
0.71018,295.93
0.70992,296.88
0.70985,297.63
0.70994,296.94
0.71025,296.17
0.71086,296.67
0.71176,297.26
0.71284,296.08
0.71415,295.04
0.71567,298.9
0.71721,298.91
0.71862,294.7
0.72001,292.36
0.72128,292.51
0.72227,293.18
0.72299,292.98
0.72354,293.22
0.72384,294.08
0.72378,294.82
0.72351,294.27
0.7232,293.48
0.72277,294.18
0.72238,294.93
0.72194,294.48
0.72165,293.93
0.72159,294.81
0.72171,295.61
0.7221,294.87
0.72269,293.99
0.72358,291.22
0.72471,291.97
0.72613,294.01
0.72772,294.42
0.7294,294.81
0.73103,294.99
0.7325,293.31
0.73367,290.98
0.73462,291.03
0.73533,291.8
0.73586,291.24
0.73614,290.47
0.73611,291.29
0.73585,292.32
0.73543,292
0.73496,291.24
0.73448,292.07
0.73401,293.21
0.73368,292.74
0.73352,291.82
0.73364,296.82
0.73388,296.62
0.73442,292.53
0.73538,290.29
0.73656,290.28
0.73796,290.83
0.73955,290.42
0.7411,290.19
0.74266,290.7
0.74407,291.15
0.74535,290.03
0.74649,288.83
0.7474,288.97
0.748,289.61
0.74836,289.2
0.74839,288.43
0.74819,288.87
0.74789,289.95
0.74746,289.67
0.7469,289.02
0.74637,285.37
0.74607,287.41
0.74605,290.69
0.74626,291.22
0.7467,291.65
0.74737,292.18
0.74824,290.88
0.74925,288.5
0.75038,287.98
0.75168,288.71
0.75308,288.21
0.7545,286.96
0.75586,286.92
0.75701,287.65
0.75803,287.08
0.75886,285.93
0.75943,286.08
0.75969,286.84
0.7598,286.47
0.75963,285.66
0.75934,290.67
0.75905,290.33
0.7587,286.57
0.75832,284.87
0.75798,285.03
0.75779,286.1
0.75783,286.34
0.75801,286.55
0.75841,286.85
0.75909,287.42
0.76009,286.8
0.76133,285.34
0.76276,284.87
0.76429,285.29
0.76579,284.76
0.76722,283.55
0.76845,283.36
0.76953,283.95
0.77039,283.63
0.77102,282.75
0.7715,278.03
0.77175,280.15
0.77173,283.79
0.77168,284.1
0.77148,284.46
0.77109,285.34
0.77069,284.86
0.77027,282.87
0.76994,282.61
0.76977,283.84
0.76987,284.04
0.77017,283.07
0.77076,282.88
0.77165,283.68
0.77271,283.36
0.77403,282.01
0.77541,281.73
0.77678,282.29
0.77823,281.81
0.77958,280.39
0.7808,284.6
0.78195,284.05
0.7828,280.28
0.78342,278.2
0.78381,278.13
0.78386,279.32
0.7836,279.75
0.78322,280.02
0.78265,280.63
0.78213,281.55
0.78171,281.51
0.78134,280.54
0.78125,280.34
0.78138,281.14
0.78169,281.3
0.7823,280.34
0.78313,280.09
0.7842,280.88
0.78549,280.62
0.78694,279.41
0.78842,274.25
0.78995,276.08
0.79153,279.59
0.79296,279.45
0.79421,279.16
0.79518,279.7
0.79581,279.19
0.79605,277.19
0.79595,276.48
0.79563,277.69
0.79512,278.3
0.79461,277.71
0.79407,277.77
0.79351,278.78
0.79303,279.3
0.79277,278.56
0.79281,278.31
0.79304,279.2
0.79355,279.32
0.79425,277.88
0.79534,281.51
0.79668,281
0.79817,277.64
0.79988,275.45
0.80161,274.7
