y_true,y_pred,y_cal
49.410736,48.826473,48.817533131023154
49.81773,49.076485,49.50673698587911
50.20862,49.742126,49.947738257978536
50.36786,49.874634,50.1882675429074
50.38753,49.76951,50.27452776286661
50.33047,49.59748,50.247915044443104
50.1502,49.417206,50.1430871921626
49.86283,49.255367,49.98733924019254
49.595306,49.11827,49.80102049463365
49.39375,48.986477,49.59862893029161
49.20224,48.839333,49.390232339107385
48.97566,48.656868,49.18294453260936
48.710144,48.427284,48.98228235462464
48.440117,48.160954,48.79331530819122
48.216133,47.8815,48.6215824591633
48.070854,47.622345,48.4737910768804
48.012115,47.42522,48.35833346898255
48.00089,47.34069,48.2856686878546
48.000027,47.426647,48.268619120811024
48.0,47.746315,48.32263180324959
