y_true,y_pred,y_cal
47.08004,47.687866,47.725515653657816
47.58017,48.221798,48.531054951128
48.18839,49.106316,49.09524950771219
48.739487,49.46623,49.461054002096
49.144154,49.58478,49.670815754057024
49.337723,49.633255,49.76304795814074
49.39156,49.669933,49.77038829837289
49.399452,49.7182,49.71877282174695
49.399776,49.781487,49.62763167381768
49.396194,49.836384,49.510795616315214
49.366093,49.8578,49.37778970781602
49.24874,49.82214,49.23524742918782
49.042515,49.715843,49.08826257200336
48.876045,49.54967,48.94157689995232
48.81213,49.349274,48.800564535497536
48.80086,49.15113,48.67201674778238
48.800022,49.000572,48.56475683454088
48.799995,48.952023,48.49012922939346
48.8,49.067127,48.46241439051794
48.8,49.412773,48.49922478560366
