strain,stress
0.016051364365971165,57.12000000000001
0.017656500802568278,58.52000000000001
0.020866773675762496,64.67999999999999
0.02728731942215093,71.96000000000001
0.052969502407704705,76.71999999999998
0.08667736757624402,77.27999999999999
0.12038523274478335,76.71999999999998
0.15409309791332268,76.43999999999998
0.187800963081862,74.47999999999999
0.22150882825040136,73.36
0.2552166934189407,71.4
0.28892455858748,70.0
0.32263242375601936,68.6
0.35634028892455866,68.03999999999999
0.390048154093098,66.92
0.42375601926163725,65.52
0.4574638844301765,64.67999999999999
0.4911717495987159,64.11999999999999
0.5248796147672552,63.55999999999999
0.5585874799357945,62.999999999999986
0.5922953451043339,62.43999999999998
0.6260032102728732,61.87999999999999
0.6597110754414125,61.59999999999999
0.6934189406099518,61.59999999999999
0.7271268057784912,61.04000000000005
0.7608346709470305,60.76000000000005
0.7945425361155698,60.76000000000005
0.8282504012841092,60.48000000000005
0.8619582664526486,60.48000000000005
0.8956661316211878,60.76000000000005
0.9293739967897271,60.76000000000005
0.9630818619582665,61.04000000000005
