strain,stress
0.013081395348837264,79.2
0.017441860465116327,86.80000000000001
0.020348837209302376,93.6
0.027616279069767484,106.4
0.03633720930232562,116.00000000000001
0.03924418604651166,121.6
0.04651162790697677,128.4
0.05377906976744188,138.79999999999998
0.061046511627906995,147.2
0.07558139534883723,157.6
0.09011627906976745,169.2
0.10755813953488372,179.20000000000002
0.125,189.20000000000002
0.15406976744186046,198.0
0.19040697674418605,198.0
0.2252906976744186,190.0
0.2616279069767442,180.4
0.29796511627906974,170.79999999999998
0.33430232558139533,163.20000000000002
0.3706395348837209,157.6
0.4069767441860465,152.8
0.44331395348837216,148.40000000000003
0.47965116279069764,145.20000000000002
0.5159883720930233,142.00000000000003
0.5523255813953488,139.20000000000005
0.5886627906976745,136.8
0.625,134.40000000000003
0.6613372093023255,132.4
0.6976744186046512,130.80000000000004
0.7340116279069767,128.8
0.7703488372093024,127.60000000000002
0.8066860465116279,126.80000000000003
0.8430232558139534,125.60000000000005
0.8793604651162791,125.20000000000002
0.9156976744186047,124.80000000000003
0.9520348837209303,124.00000000000003
0.9883720930232557,123.60000000000002
