strain,stress
0.001605136436597196,10.72
0.0032102728731943004,15.519999999999998
0.003210272873194303,13.600000000000001
0.0032102728731943056,11.680000000000003
0.011235955056179851,17.759999999999998
0.038523274478330725,19.039999999999996
0.06581059390048162,19.679999999999996
0.09309791332263251,20.0
0.1203852327447834,20.320000000000004
0.14767255216693428,20.320000000000004
0.17495987158908516,20.320000000000004
0.20224719101123603,20.320000000000004
0.22953451043338696,20.320000000000004
0.25682182985553775,20.16
0.28410914927768866,20.16
0.31139646869983956,20.0
0.33868378812199046,20.0
0.36597110754414136,19.839999999999996
0.3932584269662921,19.839999999999996
0.420545746388443,19.839999999999996
0.4478330658105939,19.679999999999996
0.4751203852327448,19.839999999999996
0.5024077046548957,19.679999999999996
0.5296950240770465,19.839999999999996
0.5569823434991974,19.839999999999996
0.5842696629213483,19.839999999999996
0.6115569823434992,19.839999999999996
0.6388443017656501,20.0
0.666131621187801,20.16
0.6934189406099518,20.32000000000002
0.7207062600321027,20.480000000000015
0.7479935794542536,20.640000000000015
0.7752808988764045,20.80000000000002
0.7849117174959872,20.80000000000002
0.812199036918138,20.96000000000002
0.8394863563402889,21.280000000000015
0.8667736757624398,21.44000000000002
0.8940609951845907,21.76000000000002
0.9213483146067416,21.920000000000023
0.9486356340288925,22.24000000000002
0.9759229534510432,22.56000000000002
