y_true,y_cal
71.39343740797632,63.97651840339551
75.82260390110245,67.98438206671328
76.16,69.85770986501846
76.12936287688306,70.43331003846673
75.42373960913783,70.39492061707361
74.33437673225477,70.10068876210845
73.71688365994062,69.67623748747897
73.09939058762647,69.13973274144192
72.16379503062467,68.47891827890847
70.55321328607288,67.6863859053117
69.13382269870492,66.7718247898794
67.89883655407662,65.76358920741386
67.21192520472417,64.70600615408729
65.98886426482004,63.65557336848746
64.85693906009587,62.67757359999749
64.23944598778174,61.843821152282466
63.84,61.231842511946304
63.28891968630687,60.92558547788464
62.72,61.017666523388336
62.72,61.613174203732044
