y_true,y_cal
36.8549999889375,37.89326915398332
34.5850969436186,35.072447926207744
32.692271470079454,32.45307760475656
31.180720232444962,30.60423148244346
29.75559558399548,29.44732177249531
29.074903039104605,28.76697140276427
28.523351790799534,28.374853670900986
27.756232683316227,28.13458319281807
27.36,27.955440323590157
27.157562328882637,27.78268502902737
26.88,27.589298050126153
26.88,27.369280911029584
26.689778391232522,27.13213954060377
26.64,26.898375790866805
26.4,26.695983414539683
26.4,26.558001422416872
26.4,26.521160664763542
26.301440446258347,26.625619292908766
26.288227147327287,26.915749504068472
26.4,27.4419175264064
