y_true,y_cal
36.97052632036565,37.55985947152403
36.628421063295704,35.82190784048806
35.94526314563712,34.26827165387906
34.87684208401662,33.112650063519986
34.03929823951247,32.376717333336984
33.583859645418286,31.98075338675564
33.1284210513241,31.81630500194578
32.81649122861496,31.78064370394162
32.58877193156787,31.789413984769492
32.361052634520775,31.780473650644065
32.32,31.71448672929297
32.131228073525854,31.57397189919641
31.67789473095845,31.361161674154182
31.450175433911358,31.094775999209357
31.36,30.805914981398857
31.26947367963435,30.53339002636027
30.814035085540166,30.318795205717716
30.72,30.20142390701602
30.72,30.212760395275712
30.72,30.369733029259795
30.943859645418282,30.665208101709524
31.04,31.053388519684987
31.04,31.42737682347412
31.04,31.58866301315655
31.214736846027698,31.221605277856654
31.36,29.921194720615254
31.36,27.351215772219653
31.36,23.507166987692326
31.36,18.836331989524783
31.393333331263158,14.039240344275884
31.62105262831025,9.743277731366256
