y_true,y_cal
93.81825004415006,113.47059984938741
100.61653838954012,120.92841943167763
106.97330761098657,127.75330438949631
112.52587503426679,133.56521619339867
116.99325010406953,138.05747028678877
120.3311842584602,141.06796842703193
123.05557895120526,142.61505901574787
124.39207893449901,142.87468442362055
124.92,142.11065180075633
124.92,140.59858126903652
123.37815788317303,138.5783853261043
121.56986843237665,136.24176452299534
119.3423684602204,133.74050412345068
117.11486843119096,131.198820834193
114.82484207328949,128.71970630856623
112.15184210670198,126.38159172616537
109.7123684500954,124.22464601658044
107.48486847793916,122.22648720313957
106.06642106251145,120.26718773792632
104.729921047276,118.08643560826016
103.39342106398225,115.2465401629946
102.05692105020957,111.13721313263537
100.68063153674211,105.07932928906285
98.67588156180149,96.5596216102869
97.0661842149227,85.51880113759566
95.95243422884458,72.50634628190917
94.47015789634087,58.56997947010928
93.05194735675066,44.94034601589901
92.16094736788816,32.690619978363735
91.26994737902565,22.51441018091863
90.37894739016316,14.665378111741523
