y_true,y_cal
56.1368421026482,53.37978954829399
55.27298244480886,52.383508469657166
53.45122806843213,50.87358226354595
51.629473692055406,49.244440570411996
49.94175440121884,47.79819463766271
48.431228087063715,46.65829837779389
47.292631601828255,45.81137515068432
45.97684209864405,45.180257557773146
44.865263141551246,44.6748581827559
44.18210525040997,44.217862804752066
43.278596479024934,43.75523837137749
42.49578946812743,43.25897239475153
41.884210525662056,42.725737052542236
41.65649122861496,42.17316986321358
41.6,41.634675682384845
41.374736833606654,41.15335662215281
40.96,40.77543981624102
40.96,40.54320002106091
40.96,40.486785896355215
40.96,40.613522567324324
40.96,40.892205685638885
40.96,41.22901539659374
40.96,41.43295720671829
40.988771920263616,41.178888329175095
41.44421053203601,40.00756666457814
41.45017543391136,37.44495504845927
41.337543863135735,33.27579197786085
41.56526316018282,27.785488660929413
41.6,21.69461867668445
41.6,15.826424964540301
41.6,10.797930684493162
