y_true,y_pred,y_cal
140.4204,139.4048,131.95115403464828
151.80142,152.9838,150.83735851165375
166.50038,165.63028,166.55579660118974
178.82527,178.8001,178.48537481159877
187.2951,187.71397,186.45481994023348
191.69962,191.79663,190.66828485804743
192.32689,192.04025,191.59496954788705
189.96182,189.59685,189.85447758674115
185.64421,185.57326,186.11720234018432
180.4,180.64447,181.02882510318716
174.88826,175.21474,175.1610593024777
169.35654,169.5398,168.98628373255113
163.93385,163.80225,162.87101003673538
158.73006,158.18164,157.08196429618295
153.57048,152.82846,151.7986847999752
148.34709,147.86894,147.12751233112192
143.58359,143.41475,143.1131457076931
139.56076,139.56987,139.74512215116243
136.27435,136.43483,136.95745205976544
134.25105,134.10953,134.62025402174118
