y_true,y_pred,y_cal
36.60395,36.917725,47.03126587613829
35.92794,35.981995,45.65039046905528
34.859352,35.453163,43.40798335505776
33.856293,34.475685,40.89930186992747
33.136047,33.543663,38.532060816356086
32.668274,32.719574,36.53453255931949
32.334816,32.115257,35.00133941390064
32.0056,31.758766,33.94202108880272
31.64064,31.591064,33.318006682968615
31.300552,31.532112,33.066205506804366
31.002403,31.5169,33.11236242354453
30.823051,31.497192,33.37797557437699
30.829868,31.442787,33.78361417589998
30.951775,31.346516,34.25026653229179
31.064907,31.217308,34.69940274257844
31.17577,31.075699,35.051870118854104
31.28986,30.951172,35.22553819724557
31.36206,30.88221,35.1317463709354
31.436256,30.914219,34.671095403370416
31.527283,31.097042,33.73005778471395
