y_true,y_pred,y_cal
109.00227,110.85968,102.09708691538808
115.52279,115.67338,112.52672031013935
123.57152,120.48683,120.31138018870544
130.00482,125.74248,125.56311675155648
134.18231,129.74174,128.6037899263466
136.2136,131.33975,129.84040179221972
136.49887,130.7443,129.68067902813064
135.38622,128.79034,128.48955202726376
133.27477,126.12346,126.57432008498796
130.73546,123.070526,124.18516466489096
128.04803,119.81549,121.5215949136699
125.20693,116.47072,118.7397990974314
122.48189,113.12174,115.95887682148688
120.05043,109.870384,113.26538351174852
117.927376,106.81153,110.7160293040992
116.2273,104.030754,108.33828318799785
114.85767,101.60782,106.128404460027
113.61689,99.62084,104.046244718031
112.49527,98.14875,102.00614806296583
111.75709,97.27303,99.86360050917838
