y_true,y_pred,y_cal
35.91314,38.21479,47.76375254786908
34.59269,36.80471,45.967640175733855
32.852837,35.64646,43.22932136580317
31.285423,34.117493,40.208189812933576
30.040924,32.747322,37.35520434103108
29.157562,31.585648,34.920081179227736
28.480972,30.733498,33.0034694214035
27.890167,30.203331,31.612931068741428
27.449493,29.92186,30.705381028353496
27.160889,29.796638,30.213674215259218
26.965782,29.751244,30.06103721521127
26.836052,29.72702,30.167910339216693
26.71923,29.68475,30.45468096677025
26.594002,29.609383,30.842387951189934
26.47546,29.503555,31.252357064286443
26.40849,29.383072,31.60501866428099
26.37122,29.274052,31.817844013370784
26.333649,29.212612,31.80238514600588
26.33105,29.242496,31.46082152710412
26.36116,29.412277,30.68327531240176
