y_true,y_pred,y_cal
95.3819,91.89458,81.75370053206869
98.15164,95.15955,87.34561068110229
100.916885,97.803375,90.88990690590104
102.10165,99.63832,92.79988077306172
102.095535,100.38049,93.53080953268226
101.38584,99.871284,93.48109795570517
100.18177,98.4707,92.9527348770114
98.80089,96.68536,92.15125200836816
97.53617,94.79598,91.20439472219242
96.33794,92.8769,90.18522415456844
94.95189,90.950516,89.13224825777696
93.38584,89.031296,88.06392186987247
91.78449,87.14236,86.9873930143926
90.12911,85.33573,85.90237524025437
88.517815,83.66917,84.80115966234527
87.05391,82.200615,83.6655174867151
85.622055,80.98897,82.4608792835235
84.19657,80.096985,81.12789823321525
82.939415,79.59217,79.57147450321966
82.12705,79.54753,77.64777746378043
