y_true,y_pred,y_cal
48.110664,47.07526,56.35235516296172
48.011818,47.044445,56.63038622822363
47.522087,47.18564,55.68700640792308
46.510338,46.435467,54.11575390225791
45.212704,45.357426,52.378276688166274
43.92722,44.22051,50.77563598261049
42.863304,43.200783,49.46975995458354
42.13612,42.38553,48.5212889254081
41.666298,41.75689,47.925258098124864
41.22724,41.253563,47.63816960255436
40.736446,40.82163,47.59629835470758
40.22577,40.41845,47.72718394918819
39.7513,40.016205,47.956309482171335
39.298264,39.6103,48.21034751502678
38.82985,39.210876,48.41772167288861
38.4408,38.83895,48.50681444381216
38.23298,38.5244,48.40198543387559
38.159817,38.30644,48.01765006538159
38.106037,38.231754,47.25105837569117
38.041615,38.352283,45.97527039192852
