y_true,y_pred,y_cal
73.004944,72.4332,67.42983195298459
74.60802,74.47551,70.16081669869077
75.744255,75.91741,71.35513268794394
75.81984,76.40178,71.5273124512843
75.268974,76.11074,71.1329396919575
74.47695,75.181274,70.50837408867079
73.721565,73.95441,69.86556908415771
72.94406,72.713715,69.31425311628493
71.91122,71.55504,68.89168886912198
70.59274,70.454765,68.58980819585483
69.24194,69.3784,68.37603818750803
68.07727,68.30358,68.20742112922154
67.06065,67.225815,68.03886867562206
66.02425,66.17085,67.82663138645037
65.06048,65.17654,67.5279192021149
64.34207,64.28705,67.09736078788178
63.802605,63.55182,66.4807690540375
63.30992,63.026794,65.60658046804025
62.92523,62.77399,64.37549454262262
62.758553,62.86055,62.64950736427786
