strain,stress
0.011510791366906532,72.0
0.011510791366906538,64.39999999999999
0.012949640287769838,78.0
0.014388489208633143,86.80000000000001
0.015827338129496448,94.39999999999999
0.017266187050359757,101.2
0.030215827338129542,107.2
0.03597122302158278,103.60000000000001
0.043165467625899324,100.0
0.05323741007194249,96.8
0.07050359712230221,93.60000000000001
0.0978417266187051,92.39999999999999
0.12517985611510798,92.39999999999999
0.15251798561151086,91.59999999999998
0.17985611510791372,91.59999999999998
0.2071942446043166,88.8
0.23453237410071948,86.40000000000002
0.24460431654676262,85.60000000000001
0.2546762589928058,84.40000000000002
0.2647482014388489,83.2
0.27482014388489207,83.2
0.2863309352517986,82.80000000000001
0.31366906474820144,78.39999999999999
0.3410071942446044,76.0
0.36834532374100726,73.2
0.39568345323741005,70.39999999999999
0.4230215827338132,68.0
0.450359712230216,66.39999999999999
0.4776978417266188,63.60000000000001
0.5050359712230217,60.80000000000004
0.5323741007194244,58.80000000000004
0.5597122302158274,56.00000000000001
0.5870503597122302,53.6
0.6143884892086331,51.600000000000016
0.641726618705036,50.79999999999999
0.6690647482014389,48.79999999999999
0.6964028776978417,48.39999999999999
0.7237410071942447,46.79999999999998
0.7510791366906475,46.39999999999999
0.7784172661870503,45.20000000000001
