y_true,y_cal
36.38486842105263,40.10952261665635
36.0,38.1164063832509
35.855972991689754,36.60849744173883
35.37548476454293,35.3118925228828
34.73902354570637,34.09114274625242
34.5,32.90308776556176
35.01525493421051,31.757810261761136
34.8174515235457,30.686890482228936
35.098441828254835,29.72074171889018
34.46198060941828,28.87508983724927
33.82551939058173,28.14483039611689
33.18905817174515,27.502863504087177
32.55259695290859,26.901974713556992
31.916135734072014,26.278775424560678
31.169511772853184,25.55956557154529
30.214819944598336,24.668398662455612
29.406752077562324,23.537486313538245
28.770290858725755,22.11939960036836
28.291724376731306,20.39947769645345
27.532894736842117,18.405787198467024
