y_true,y_cal
194.85511363636363,231.95356857248842
214.01683436532508,236.84903827491243
217.0217470760234,238.95002570982507
211.4232456140351,238.57085114536426
205.62216739766083,236.23688398062905
198.85361842105263,232.51876644671586
193.4405153508772,227.95137712269016
187.7763157894737,222.99835359569877
183.9653691520468,218.03751729070547
180.06578947368422,213.35508721656123
175.5869883040936,209.14401443834353
172.0811403508772,205.50543654321405
169.2683662280702,202.4536080796802
166.46911549707605,199.9247731608566
163.83589181286553,197.79007302860165
161.37061403508775,195.87217971757673
158.85709064327492,193.9650405010383
156.9632675438597,191.8558041473415
154.47286184210532,189.34754972730804
152.6041666666667,186.2808594410325
