y_true,y_cal
97.82857142857142,97.25900354686921
93.22936288088643,98.77351853513679
92.4,99.79236893350536
92.05872576177285,99.94931291817507
91.59999999999998,99.18482211977094
90.0759002770083,97.6452201956376
87.35235457063713,95.57909641221606
84.64360902255642,93.25564937929668
82.96513157894738,90.9112481918918
78.90581717451524,88.72039121809031
76.13462603878118,86.78458393885533
73.19224376731303,85.13312376460955
70.25207756232686,83.73113244293788
67.8072022160665,82.49181222344556
65.89778393351803,81.29152835491345
62.932963988919695,79.98754546980858
60.20581717451528,78.43873926315185
57.80332409972303,76.52928301696598
55.004432132964,74.19437635012646
52.65263157894738,71.44600185643417
