y_true,y_cal
322.8750000000001,295.821240588984
328.231432748538,309.46959247181263
326.28442982456136,317.4265170886631
320.99093567251464,320.1662453161199
313.78625730994156,318.467983659638
307.33223684210526,313.2640288155619
300.4174342105263,305.50761961331267
293.946783625731,296.07749013059765
287.8002923976609,285.72302966306654
282.23457602339187,275.04456957133436
276.85639619883045,264.4987248937278
271.4956140350878,254.41814849932348
266.9714546783626,245.0368958992839
262.97587719298247,236.51529458638151
258.5883406432749,228.96070786135297
254.74678362573098,222.44236023849578
251.26418128654973,216.99929067732066
248.19093567251468,212.64050575829492
245.61326754385968,209.33546249767966
242.74444444444444,206.9908643642642
