y_true,y_cal
36.8549999889375,38.10274849652859
35.47499998602632,35.87610660019281
33.93789473095845,33.84891133950674
32.827105264383654,32.27722654012267
31.935789480548472,31.18635343616936
30.911052643836562,30.48456162751045
30.02526317260388,30.05147705019514
29.380526318057132,29.776956852641813
29.038947359268697,29.573322589073904
28.69736841369806,29.37768158867188
28.253684202191135,29.151094567382625
27.774210522556785,28.876557141303252
27.43263157698615,28.55617530218427
27.36,28.20761680067975
27.229473685844876,27.860009551100482
26.887894740274238,27.549563024116374
26.88,27.315166669670568
26.88,27.194031534744752
26.85157895067798,27.217091725795857
26.68078947126333,27.403377585732045
26.64,27.751892982058717
26.57921052410942,28.228656323540154
26.408421051324098,28.745758610781802
26.4,29.13034565762677
26.4,29.091360992642766
26.4,28.225173438924855
26.4,26.146021275256423
26.274473687397506,22.757991146075454
26.216315787573752,18.434153047279068
26.3871052669884,13.857919496740967
26.4,9.681485940068049
