y_true,y_cal
48.0801316088028,52.78676702887751
48.24,52.3197572636495
48.17226315954671,51.40646069885388
47.94951316233109,50.37395341686917
47.26705263977487,49.47544326531757
46.37605262299934,48.818217889276866
45.48505263413684,48.392615464601676
44.59405263157362,48.13016494342759
43.70305261263987,47.94756927501953
42.99903946421201,47.77117600587937
42.38052631504342,47.54842398836923
41.93502632061217,47.25189573385942
41.76,46.87901856871903
41.76,46.4489217953252
41.318526313018424,45.99733219257837
40.956513159293586,45.57014760511898
40.73376316207796,45.21610555931473
40.34202631831806,44.978577440790346
39.928263155496715,44.88589689548345
39.705513158281086,44.938769806579636
39.48276315710872,45.09234284603689
39.26001315237528,45.23013196728278
38.83452630896843,45.129955103607415
38.454513157268586,44.43565615092583
38.23176316005296,42.6814858118149
38.16,39.44371328875852
38.16,34.61338348381522
38.16,28.580020208457213
38.16,22.109294293433663
38.16,16.01056073237364
37.97526315837434,10.860207385723907
