y_true,y_cal
103.71999995411112,92.92061726488717
107.37418283069748,96.94682244542099
108.3885872616778,99.07007157234864
108.211855953511,98.92026412091322
107.23689750609944,96.87118113941345
105.40919668722029,93.81208296564793
103.02592799538708,90.55491489081416
100.58991691151073,87.54146084364447
96.92664815330573,84.90938427497944
94.06160662555942,82.6429184197718
91.76975068446946,80.67595168717212
90.14160665040153,78.94243823432465
87.79091414452428,77.39595685009665
86.62515237191194,76.01429511424965
85.31346261142193,74.79737592092218
84.69717451093454,73.76251378968824
84.48,72.93887247224936
84.29806094131214,72.36195984842489
84.16,72.06843180841908
84.16,72.09110882944721
