y_true,y_cal
71.39343740797632,71.08141857038474
75.82260390110245,73.5777428293443
76.16,75.01441514509592
76.12936287688306,75.4284653763397
75.42373960913783,75.11097064248249
74.33437673225477,74.420732859381
73.71688365994062,73.61817959857964
73.09939058762647,72.82584287943129
72.16379503062467,72.06736804123658
70.55321328607288,71.31834895327161
69.13382269870492,70.54282554205064
67.89883655407662,69.7138376757906
67.21192520472417,68.82255470996209
65.98886426482004,67.88019207866442
64.85693906009587,66.91569444163855
64.23944598778174,65.97121377357297
63.84,65.09674392353664
63.28891968630687,64.34476230127726
62.72,63.76530251749465
62.72,63.40151432226777
