y_true,y_cal,y_pred
36.97052632036565,36.73048199777441,34.256004
36.23290858465126,34.65190970805448,33.26436
34.69706369161102,32.691994191255134,33.25064
33.70371190702202,31.392691646791256,32.999077
32.984598337399625,30.71033799961602,32.66487
32.612742383888616,30.45000083307827,32.27999
32.32,30.42560068625961,31.822334
32.10725762027468,30.493577230961137,31.317131
31.53407201703397,30.553749949157883,30.834084
31.36,30.54428721894419,30.42817
30.90991689482315,30.43611501914941,30.104774
30.72,30.227272655623256,29.829384
30.72,29.937190593914423,29.565445
31.04,29.6011219240367,29.29737
31.04,29.265159241319928,29.02739
31.14282548906546,28.98227870432156,28.770493
31.36,28.80972184496902,28.550632
31.36,28.80783066060277,28.40049
31.36,29.040244735748583,28.359276
31.62105262831025,29.575161400226328,28.470242
