y_true,y_cal,y_pred
132.2572220142558,131.02597325173844,158.1512
151.95923067599978,150.1895310535855,161.92773
168.2496666986403,165.82664626010506,162.59286
180.811357485122,177.1562331246225,166.09589
189.39440450432647,184.10821062114744,171.54099
193.72180057170675,187.2148301136565,177.1637
193.8221468133445,187.32622194163105,181.85048
190.98326870515177,185.31265883568585,184.70042
186.00444601844583,181.8861747873896,185.36742
180.44700836761857,177.5590184516224,183.87439
174.88957071679124,172.68030363712077,180.44215
169.3321329887182,167.49081627880318,175.42778
163.77469522315238,162.16595530288149,169.31564
158.5575622865112,156.84089729710726,162.64662
154.01541549449826,151.62255617324297,155.87952
147.87180055304165,146.59490607717925,149.36197
143.13051248210022,141.8229189803626,143.3475
139.37833797934388,137.35823097914522,138.0203
135.74114962121584,133.2475171916691,133.51744
133.02947369431496,129.54275877006896,129.94682
