y_true,y_cal,y_pred
36.8549999889375,37.25060803718977,34.507225
34.5850969436186,34.31959340136508,33.28315
32.692271470079454,31.646461932958573,32.94819
31.18072023244496,29.827801309927917,32.364464
29.75559558399548,28.768939383479516,31.680809
29.074903039104605,28.22800943545534,30.945747
28.52335179079953,27.992536730517152,30.153328
27.756232683316227,27.90564919431839,29.345657
27.36,27.859844358949744,28.607048
27.15756232888264,27.78785415849419,28.006561
26.88,27.65506222166219,27.557518
26.88,27.453123857324943,27.22245
26.68977839123252,27.19420578787003,26.95494
26.64,26.90571662784932,26.726753
26.4,26.62572381687178,26.527596
26.4,26.399353302936056,26.36092
26.4,26.27640993214493,26.240616
26.301440446258347,26.310321328640786,26.190723
26.288227147327287,26.55835152672152,26.243423
26.4,27.08286860587039,26.436333
