y_true,y_cal,y_pred
93.81825004415006,114.03602503660426,123.229866
104.36884601041864,127.64113342435216,122.90257
113.23125004528828,137.26458539880082,122.221634
119.51052637398158,142.66092460381356,122.655945
123.47763157750856,144.39258304487086,123.37961
124.92,143.50168566441147,123.8878
124.19881576765164,141.0469527172434,123.896835
121.45263159173685,137.80802312599943,123.210045
117.93552634336676,134.24248465471783,121.77615
114.26210523821842,130.57974777882924,119.60838
110.18131581265462,126.92894325289484,116.81611
106.9105263436066,123.35147614998937,113.58487
104.80026315165988,119.8970391917425,110.10851
102.69000001103092,116.6156593271372,106.5576
100.46960522359046,113.55732359386656,103.07096
97.41789473684211,110.7668805262131,99.77536
95.61907897338702,108.27892283575584,96.788315
93.19263156551844,106.11556436901984,94.21596
91.78578947784078,104.28886528761171,92.153366
90.37894739016316,102.80846319771496,90.68748
